region_pair,region1,region2,object,p_value,f_stat,subject,date
VIS → dCA1,VIS,dCA1,object3,0.9740518962075848,-1408459420984382.5,462910,20240815
dCA1 → VIS,dCA1,VIS,object3,0.6706586826347305,-89257068276933.89,462910,20240815
iCA1 → dCA1,iCA1,dCA1,object1,0.7325349301397206,-323423937730836.1,462910,20240815
dCA1 → iCA1,dCA1,iCA1,object1,0.8782435129740519,-601584555504525.9,462910,20240815
iCA1 → dCA1,iCA1,dCA1,object2,0.04590818363273453,1385574967313078.8,462910,20240815
dCA1 → iCA1,dCA1,iCA1,object2,0.9600798403193613,-1508322564654088.8,462910,20240815
iCA1 → dCA1,iCA1,dCA1,object3,0.21357285429141717,314653597685772.56,462910,20240815
dCA1 → iCA1,dCA1,iCA1,object3,0.16966067864271456,440523421945543.7,462910,20240815
AUD → PERI 35,AUD,PERI 35,object1,0.5029940119760479,16501274234300.865,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object1,0.6526946107784432,-79654836896709.4,462911,20240809
AUD → PERI 35,AUD,PERI 35,object2,0.24151696606786427,97732374930230.66,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object2,0.656686626746507,-104286901456768.67,462911,20240809
AUD → PERI 35,AUD,PERI 35,object3,0.6127744510978044,-168175537545070.2,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object3,0.2834331337325349,285139056221767.44,462911,20240809
AUD → PERI 36,AUD,PERI 36,object1,0.07984031936127745,807139710088893.0,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object1,0.35129740518962077,71176085175137.98,462911,20240809
AUD → PERI 36,AUD,PERI 36,object2,0.9840319361277445,-2827853752920053.5,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object2,0.16167664670658682,299467078890503.1,462911,20240809
AUD → PERI 36,AUD,PERI 36,object3,0.9720558882235529,-1506218310940521.5,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object3,0.8542914171656687,-380937009197079.25,462911,20240809
AUD → TEa,AUD,TEa,object1,0.6746506986027944,-79118487282830.75,462911,20240809
TEa → AUD,TEa,AUD,object1,0.9161676646706587,-591968594414126.5,462911,20240809
AUD → TEa,AUD,TEa,object2,0.20958083832335328,180398949130458.78,462911,20240809
TEa → AUD,TEa,AUD,object2,0.25748502994011974,115808046950493.14,462911,20240809
AUD → TEa,AUD,TEa,object3,0.25149700598802394,176460690748777.9,462911,20240809
TEa → AUD,TEa,AUD,object3,0.2714570858283433,277502193560820.94,462911,20240809
AUD → VIS,AUD,VIS,object1,0.02594810379241517,840516558693533.2,462911,20240809
VIS → AUD,VIS,AUD,object1,0.21157684630738524,168905123373671.56,462911,20240809
AUD → VIS,AUD,VIS,object2,0.313373253493014,70774679172310.81,462911,20240809
VIS → AUD,VIS,AUD,object2,0.936127744510978,-411434562225487.1,462911,20240809
AUD → VIS,AUD,VIS,object3,0.18163672654690619,184951803134706.75,462911,20240809
VIS → AUD,VIS,AUD,object3,0.33532934131736525,113033198318401.67,462911,20240809
AUD → dCA1,AUD,dCA1,object1,0.7405189620758483,-162534095662353.8,462911,20240809
dCA1 → AUD,dCA1,AUD,object1,0.4930139720558882,38044867395959.88,462911,20240809
AUD → dCA1,AUD,dCA1,object2,0.3033932135728543,117548668012314.5,462911,20240809
dCA1 → AUD,dCA1,AUD,object2,0.8323353293413174,-222866555718215.9,462911,20240809
AUD → dCA1,AUD,dCA1,object3,0.3473053892215569,191085871872487.94,462911,20240809
dCA1 → AUD,dCA1,AUD,object3,0.1596806387225549,305875003566885.56,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.7864271457085829,-126987211237190.16,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.001996007984031936,1.7624906985918754e+16,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.6926147704590818,-104517986985762.6,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.3772455089820359,51648134245275.445,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.3532934131736527,244855703862082.1,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.6467065868263473,-113556296836403.48,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object1,0.2654690618762475,196908009445128.9,462911,20240809
TEa → PERI 35,TEa,PERI 35,object1,0.027944111776447105,2061916062227729.0,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object2,0.5209580838323353,-6065745104836.124,462911,20240809
TEa → PERI 35,TEa,PERI 35,object2,0.7504990019960079,-76850872642510.75,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object3,0.9161676646706587,-514193437700917.94,462911,20240809
TEa → PERI 35,TEa,PERI 35,object3,0.8043912175648703,-336036010412665.06,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object1,0.7245508982035929,-144039524813804.7,462911,20240809
VIS → PERI 35,VIS,PERI 35,object1,0.9580838323353293,-3111642587645672.0,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object2,0.4091816367265469,116903291995413.86,462911,20240809
VIS → PERI 35,VIS,PERI 35,object2,0.9101796407185628,-397379460953299.3,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object3,0.7964071856287425,-179113861293249.1,462911,20240809
VIS → PERI 35,VIS,PERI 35,object3,0.3313373253493014,150234854630962.4,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object1,0.5249500998003992,-23676484520887.17,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object1,0.027944111776447105,994801082435777.2,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object2,0.6347305389221557,-52741625574991.19,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object2,0.7964071856287425,-137217250043601.31,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object3,0.1317365269461078,795066284997204.0,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object3,0.5429141716566867,-291822889756.826,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object1,0.4091816367265469,59517353103186.61,462911,20240809
TEa → PERI 36,TEa,PERI 36,object1,0.09780439121756487,396770424045167.25,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object2,0.3812375249500998,90374182290342.8,462911,20240809
TEa → PERI 36,TEa,PERI 36,object2,0.22355289421157684,155130995457272.75,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object3,0.25748502994011974,214082878920676.7,462911,20240809
TEa → PERI 36,TEa,PERI 36,object3,0.9620758483033932,-1605381237300407.2,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object1,0.3073852295409182,69191885713712.35,462911,20240809
VIS → PERI 36,VIS,PERI 36,object1,0.6107784431137725,-2715174859915.64,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object2,0.8063872255489022,-222307054872801.25,462911,20240809
VIS → PERI 36,VIS,PERI 36,object2,0.5828343313373253,-37587840959795.89,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object3,0.3652694610778443,43805538321308.78,462911,20240809
VIS → PERI 36,VIS,PERI 36,object3,0.1596806387225549,724587022027880.1,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object1,0.2714570858283433,114011220921231.45,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object1,0.8143712574850299,-143558795102623.88,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object2,0.20958083832335328,196043869083375.75,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object2,0.9840319361277445,-3760859902384788.0,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object3,0.31736526946107785,186076685476802.3,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object3,0.17564870259481039,350862727651635.25,462911,20240809
TEa → VIS,TEa,VIS,object1,0.20359281437125748,197204340555113.44,462911,20240809
VIS → TEa,VIS,TEa,object1,0.10179640718562874,248286030184902.78,462911,20240809
TEa → VIS,TEa,VIS,object2,0.001996007984031936,7399495414891161.0,462911,20240809
VIS → TEa,VIS,TEa,object2,0.37924151696606784,52570866355398.625,462911,20240809
TEa → VIS,TEa,VIS,object3,0.2894211576846307,97787469801178.03,462911,20240809
VIS → TEa,VIS,TEa,object3,0.4151696606786427,89186816025770.81,462911,20240809
TEa → dCA1,TEa,dCA1,object1,0.8862275449101796,-472244365003477.5,462911,20240809
dCA1 → TEa,dCA1,TEa,object1,0.7345309381237525,-128728206453343.2,462911,20240809
TEa → dCA1,TEa,dCA1,object2,0.9321357285429142,-642565978738079.6,462911,20240809
dCA1 → TEa,dCA1,TEa,object2,0.13572854291417166,432462580899611.2,462911,20240809
TEa → dCA1,TEa,dCA1,object3,0.8802395209580839,-555130000666406.9,462911,20240809
dCA1 → TEa,dCA1,TEa,object3,0.782435129740519,-109462224622734.0,462911,20240809
VIS → dCA1,VIS,dCA1,object1,0.32335329341317365,98735038229189.33,462911,20240809
dCA1 → VIS,dCA1,VIS,object1,0.500998003992016,-5260385460541.715,462911,20240809
VIS → dCA1,VIS,dCA1,object2,0.1656686626746507,445445884693942.1,462911,20240809
dCA1 → VIS,dCA1,VIS,object2,0.8303393213572854,-129822194148032.42,462911,20240809
VIS → dCA1,VIS,dCA1,object3,0.4171656686626746,69304425272439.09,462911,20240809
dCA1 → VIS,dCA1,VIS,object3,0.5289421157684631,-23970169490718.035,462911,20240809
AUD → LEC,AUD,LEC,object1,0.6087824351297405,-67803129240001.25,466394,20241107
LEC → AUD,LEC,AUD,object1,0.5528942115768463,-104264089480589.23,466394,20241107
AUD → LEC,AUD,LEC,object2,0.3652694610778443,207272147050629.84,466394,20241107
LEC → AUD,LEC,AUD,object2,0.9441117764471058,-2529961258767682.5,466394,20241107
AUD → LEC,AUD,LEC,object3,0.8243512974051896,-363042783117032.75,466394,20241107
LEC → AUD,LEC,AUD,object3,0.7744510978043913,-1172212422130960.5,466394,20241107
AUD → PERI 35,AUD,PERI 35,object1,0.5129740518962076,-57247189406616.45,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object1,0.7105788423153693,-164153666871259.5,466394,20241107
AUD → PERI 35,AUD,PERI 35,object2,0.6926147704590818,-44986478637239.47,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object2,0.3093812375249501,118171740097570.33,466394,20241107
AUD → PERI 35,AUD,PERI 35,object3,0.12574850299401197,705615466438387.2,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object3,0.9560878243512974,-3168438376699887.0,466394,20241107
AUD → PERI 36,AUD,PERI 36,object1,0.20958083832335328,283973339310569.7,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object1,0.3992015968063872,43507093239674.09,466394,20241107
AUD → PERI 36,AUD,PERI 36,object2,0.6986027944111777,-303285691671091.8,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object2,0.8662674650698603,-593783990438503.2,466394,20241107
AUD → PERI 36,AUD,PERI 36,object3,0.47105788423153694,252088409563658.7,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object3,0.5788423153692615,-324898211892532.56,466394,20241107
AUD → TEa,AUD,TEa,object1,0.6846307385229541,-76464307875517.77,466394,20241107
TEa → AUD,TEa,AUD,object1,0.12375249500998003,412673605472915.6,466394,20241107
AUD → TEa,AUD,TEa,object2,0.24151696606786427,318920370114817.75,466394,20241107
TEa → AUD,TEa,AUD,object2,0.9820359281437125,-5025971337766354.0,466394,20241107
AUD → TEa,AUD,TEa,object3,0.8263473053892215,-399012103724538.56,466394,20241107
TEa → AUD,TEa,AUD,object3,0.16766467065868262,712221748541984.9,466394,20241107
LEC → PERI 35,LEC,PERI 35,object1,0.4870259481037924,-108671294936828.97,466394,20241107
PERI 35 → LEC,PERI 35,LEC,object1,0.19760479041916168,246406887019472.88,466394,20241107
LEC → PERI 35,LEC,PERI 35,object2,0.998003992015968,-4.8422371916257464e+16,466394,20241107
PERI 35 → LEC,PERI 35,LEC,object2,0.5329341317365269,165442803996819.78,466394,20241107
LEC → PERI 35,LEC,PERI 35,object3,0.6487025948103793,-99386313409432.08,466394,20241107
PERI 35 → LEC,PERI 35,LEC,object3,0.6786427145708582,-86502159760780.25,466394,20241107
LEC → PERI 36,LEC,PERI 36,object1,0.2754491017964072,215800021195691.72,466394,20241107
PERI 36 → LEC,PERI 36,LEC,object1,0.9860279441117764,-814162426064584.5,466394,20241107
LEC → PERI 36,LEC,PERI 36,object2,0.9021956087824351,-1694913711329700.8,466394,20241107
PERI 36 → LEC,PERI 36,LEC,object2,0.7504990019960079,-42181073198009.13,466394,20241107
LEC → PERI 36,LEC,PERI 36,object3,0.9960079840319361,-2277886118119586.0,466394,20241107
PERI 36 → LEC,PERI 36,LEC,object3,0.8243512974051896,-496242743321961.8,466394,20241107
LEC → TEa,LEC,TEa,object1,0.18962075848303392,167983809630089.72,466394,20241107
TEa → LEC,TEa,LEC,object1,0.3373253493013972,54152789454746.39,466394,20241107
LEC → TEa,LEC,TEa,object2,0.17764471057884232,853979458777782.8,466394,20241107
TEa → LEC,TEa,LEC,object2,0.9301397205588823,-378391361094715.44,466394,20241107
LEC → TEa,LEC,TEa,object3,0.09381237524950099,741418733398407.1,466394,20241107
TEa → LEC,TEa,LEC,object3,0.3712574850299401,25038265156602.203,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.07385229540918163,2459757991733350.5,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.13572854291417166,437437194115723.9,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.14171656686626746,1061525173943903.5,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.7764471057884231,-290318565014956.5,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.1996007984031936,1659684936671794.8,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.5568862275449101,-49792095177983.75,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object1,0.6766467065868264,-100987030971837.22,466394,20241107
TEa → PERI 35,TEa,PERI 35,object1,0.6726546906187625,-100311275608229.27,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object2,0.4471057884231537,25826681160617.023,466394,20241107
TEa → PERI 35,TEa,PERI 35,object2,0.8003992015968064,-198328922459380.12,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object3,0.4411177644710579,-68125783374772.23,466394,20241107
TEa → PERI 35,TEa,PERI 35,object3,0.7764471057884231,-228350787422322.84,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object1,0.13572854291417166,213243101645392.44,466394,20241107
TEa → PERI 36,TEa,PERI 36,object1,0.6686626746506986,-48191261109036.875,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object2,0.9241516966067864,-1285799755026894.2,466394,20241107
TEa → PERI 36,TEa,PERI 36,object2,0.3373253493013972,156675201295683.12,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object3,0.6746506986027944,-402370135020290.4,466394,20241107
TEa → PERI 36,TEa,PERI 36,object3,0.9740518962075848,-2086482235929859.2,466394,20241107
AUD → PERI 35,AUD,PERI 35,object1,0.562874251497006,-77977071762091.52,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object1,0.23353293413173654,255641109590755.2,466394,20241108
AUD → PERI 35,AUD,PERI 35,object2,0.5668662674650699,-14822744425570.299,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object2,0.874251497005988,-1000436046616631.8,466394,20241108
AUD → PERI 35,AUD,PERI 35,object3,0.7504990019960079,-305699274226638.1,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object3,0.3393213572854291,159735288536446.7,466394,20241108
AUD → PERI 36,AUD,PERI 36,object1,0.6666666666666666,-112699813876201.48,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object1,0.10778443113772455,880896346640048.4,466394,20241108
AUD → PERI 36,AUD,PERI 36,object2,0.14570858283433133,416799388037494.5,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object2,0.7025948103792415,-218923120974987.03,466394,20241108
AUD → PERI 36,AUD,PERI 36,object3,0.19760479041916168,385675152095387.5,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object3,0.18163672654690619,633787497962608.2,466394,20241108
AUD → TEa,AUD,TEa,object1,0.02594810379241517,1214698290848055.2,466394,20241108
TEa → AUD,TEa,AUD,object1,0.5389221556886228,19898695588565.98,466394,20241108
AUD → TEa,AUD,TEa,object2,0.20758483033932135,264041011948338.44,466394,20241108
TEa → AUD,TEa,AUD,object2,0.2275449101796407,540410569639178.06,466394,20241108
AUD → TEa,AUD,TEa,object3,0.38922155688622756,67101825790092.04,466394,20241108
TEa → AUD,TEa,AUD,object3,0.4111776447105788,129772531166141.7,466394,20241108
AUD → dCA1,AUD,dCA1,object1,0.9900199600798403,-3.054649305954599e+16,466394,20241108
dCA1 → AUD,dCA1,AUD,object1,0.5888223552894212,-41645283633868.08,466394,20241108
AUD → dCA1,AUD,dCA1,object2,0.7504990019960079,-171647128099877.75,466394,20241108
dCA1 → AUD,dCA1,AUD,object2,0.6407185628742516,-93639942495803.55,466394,20241108
AUD → dCA1,AUD,dCA1,object3,0.9940119760479041,-7491460992812599.0,466394,20241108
dCA1 → AUD,dCA1,AUD,object3,0.8403193612774451,-1311562860369795.5,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.21956087824351297,106739984944286.64,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.7145708582834331,-218123962549559.56,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.9481037924151696,-1265251489247544.2,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.4491017964071856,55170761266715.27,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.7125748502994012,-93388810289378.73,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.936127744510978,-1359139669751011.5,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object1,0.3073852295409182,169704191480875.56,466394,20241108
TEa → PERI 35,TEa,PERI 35,object1,0.592814371257485,-87402276963802.83,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object2,0.2634730538922156,274888562240702.3,466394,20241108
TEa → PERI 35,TEa,PERI 35,object2,0.48502994011976047,97408137982755.94,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object3,0.6726546906187625,-334045061756117.6,466394,20241108
TEa → PERI 35,TEa,PERI 35,object3,0.5029940119760479,-4208061406516.132,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object1,0.5848303393213573,-101669724081309.25,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object1,0.20758483033932135,258694984809053.62,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object2,0.37924151696606784,140683589150221.67,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object2,0.7664670658682635,-250130502338040.66,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object3,0.3333333333333333,473479290084676.9,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object3,0.8642714570858283,-565058346449474.8,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object1,0.10379241516966067,615248798203087.1,466394,20241108
TEa → PERI 36,TEa,PERI 36,object1,0.6786427145708582,-82744561758740.3,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object2,0.8083832335329342,-430743544492342.2,466394,20241108
TEa → PERI 36,TEa,PERI 36,object2,0.24550898203592814,300725897576963.75,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object3,0.6926147704590818,-194329767586545.47,466394,20241108
TEa → PERI 36,TEa,PERI 36,object3,0.6047904191616766,-64425018610205.43,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object1,0.2694610778443114,118696037474133.61,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object1,0.16766467065868262,227791053941790.34,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object2,0.9960079840319361,-1.4650591968286062e+16,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object2,0.07784431137724551,886789171217868.6,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object3,0.469061876247505,195605129160479.75,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object3,0.9041916167664671,-728274423217205.6,466394,20241108
TEa → dCA1,TEa,dCA1,object1,0.29141716566866266,43952138498571.6,466394,20241108
dCA1 → TEa,dCA1,TEa,object1,0.5988023952095808,-14142234442749.357,466394,20241108
TEa → dCA1,TEa,dCA1,object2,0.5069860279441117,-14405456027421.432,466394,20241108
dCA1 → TEa,dCA1,TEa,object2,0.5728542914171657,18728731085807.7,466394,20241108
TEa → dCA1,TEa,dCA1,object3,0.1377245508982036,1741654763973800.2,466394,20241108
dCA1 → TEa,dCA1,TEa,object3,0.027944111776447105,4109532060756450.5,466394,20241108
AUD → PERI 35,AUD,PERI 35,object1,0.36127744510978044,-1481746690090.3213,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object1,0.8023952095808383,-257445605341184.28,466395,20241114
AUD → PERI 35,AUD,PERI 35,object2,0.16766467065868262,413310682191729.25,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object2,0.2634730538922156,243275808719295.97,466395,20241114
AUD → PERI 35,AUD,PERI 35,object3,0.9481037924151696,-1516657995809109.5,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object3,0.12574850299401197,365113961993926.1,466395,20241114
AUD → PERI 36,AUD,PERI 36,object1,0.720558882235529,-168680560962082.7,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object1,0.5688622754491018,-113774684170426.31,466395,20241114
AUD → PERI 36,AUD,PERI 36,object2,0.3772455089820359,122020993853270.97,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object2,0.2215568862275449,211640099202062.7,466395,20241114
AUD → PERI 36,AUD,PERI 36,object3,0.9021956087824351,-209518908553540.0,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object3,0.9261477045908184,-659761512933069.2,466395,20241114
AUD → TEa,AUD,TEa,object1,0.4291417165668663,-37111269650267.94,466395,20241114
TEa → AUD,TEa,AUD,object1,0.15568862275449102,207675310783317.38,466395,20241114
AUD → TEa,AUD,TEa,object2,0.8423153692614771,-364682290384601.5,466395,20241114
TEa → AUD,TEa,AUD,object2,0.5109780439121756,-42585623297031.484,466395,20241114
AUD → TEa,AUD,TEa,object3,0.9500998003992016,-662052972395687.6,466395,20241114
TEa → AUD,TEa,AUD,object3,0.1277445109780439,381488269188522.7,466395,20241114
AUD → dCA1,AUD,dCA1,object1,0.8502994011976048,-385363561657163.7,466395,20241114
dCA1 → AUD,dCA1,AUD,object1,0.4411177644710579,-53362816167570.26,466395,20241114
AUD → dCA1,AUD,dCA1,object2,0.8982035928143712,-614221224941780.1,466395,20241114
dCA1 → AUD,dCA1,AUD,object2,0.8043912175648703,-553385512112796.5,466395,20241114
AUD → dCA1,AUD,dCA1,object3,0.4111776447105788,87732036311896.34,466395,20241114
dCA1 → AUD,dCA1,AUD,object3,0.7724550898203593,-179194402519197.53,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.9001996007984032,-350510211954418.5,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.4351297405189621,-63919572124413.484,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.2714570858283433,344168070921964.75,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.19161676646706588,499836196549385.7,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.7644710578842315,-213221738989743.25,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.3413173652694611,32303427791108.707,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object1,0.6686626746506986,-108842407391759.64,466395,20241114
TEa → PERI 35,TEa,PERI 35,object1,0.46107784431137727,-50755792360849.164,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object2,0.46107784431137727,-15332318985467.547,466395,20241114
TEa → PERI 35,TEa,PERI 35,object2,0.5289421157684631,-76201810637545.53,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object3,0.8283433133732535,-359925607955256.7,466395,20241114
TEa → PERI 35,TEa,PERI 35,object3,0.023952095808383235,536051135953563.2,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object1,0.43912175648702595,81001795704997.6,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object1,0.6427145708582834,-189751076827782.44,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object2,0.37924151696606784,94214329219198.8,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object2,0.36926147704590817,25974068190289.11,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object3,0.6067864271457086,-22020144394517.965,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object3,0.20958083832335328,71582504503999.23,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object1,0.0499001996007984,783179532620135.5,466395,20241114
TEa → PERI 36,TEa,PERI 36,object1,0.08383233532934131,736824679361905.1,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object2,0.007984031936127744,2523947326547445.5,466395,20241114
TEa → PERI 36,TEa,PERI 36,object2,0.9840319361277445,-8190690401388139.0,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object3,0.5189620758483033,3024584260228.5054,466395,20241114
TEa → PERI 36,TEa,PERI 36,object3,0.3473053892215569,142013673091718.25,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object1,0.48502994011976047,19182639002159.16,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object1,0.936127744510978,-827301878804874.5,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object2,0.001996007984031936,1.9667062386478796e+16,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object2,0.9820359281437125,-1.1398970425512644e+16,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object3,0.7365269461077845,-131908462702163.05,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object3,0.4171656686626746,29847746110330.9,466395,20241114
TEa → dCA1,TEa,dCA1,object1,0.8522954091816367,-210522780353969.16,466395,20241114
dCA1 → TEa,dCA1,TEa,object1,0.2894211576846307,100239961492599.72,466395,20241114
TEa → dCA1,TEa,dCA1,object2,0.9321357285429142,-2065792987018482.5,466395,20241114
dCA1 → TEa,dCA1,TEa,object2,0.023952095808383235,2453875192280539.5,466395,20241114
TEa → dCA1,TEa,dCA1,object3,0.41317365269461076,103436911312521.58,466395,20241114
dCA1 → TEa,dCA1,TEa,object3,0.4091816367265469,-3012250111373.7153,466395,20241114
AUD → TEa,AUD,TEa,object1,0.9241516966067864,-662594063259996.0,466395,20241115
TEa → AUD,TEa,AUD,object1,0.015968063872255488,7225750663595763.0,466395,20241115
AUD → TEa,AUD,TEa,object2,0.4111776447105788,39492744660760.336,466395,20241115
TEa → AUD,TEa,AUD,object2,0.14171656686626746,784415391133594.4,466395,20241115
AUD → TEa,AUD,TEa,object3,0.27944111776447106,129298421735265.7,466395,20241115
TEa → AUD,TEa,AUD,object3,0.8483033932135728,-476207161961446.6,466395,20241115
AUD → dCA1,AUD,dCA1,object1,0.005988023952095809,1740935088786785.2,466395,20241115
dCA1 → AUD,dCA1,AUD,object1,0.02594810379241517,1363502252416556.5,466395,20241115
AUD → dCA1,AUD,dCA1,object2,0.40119760479041916,208063051504180.78,466395,20241115
dCA1 → AUD,dCA1,AUD,object2,0.9001996007984032,-977205204346835.0,466395,20241115
AUD → dCA1,AUD,dCA1,object3,0.6447105788423154,-168712774527626.8,466395,20241115
dCA1 → AUD,dCA1,AUD,object3,0.3652694610778443,117846138002088.25,466395,20241115
TEa → dCA1,TEa,dCA1,object1,0.7285429141716567,-319720909316123.6,466395,20241115
dCA1 → TEa,dCA1,TEa,object1,0.46107784431137727,27529163945053.45,466395,20241115
TEa → dCA1,TEa,dCA1,object2,0.25748502994011974,537961970158390.8,466395,20241115
