subject,date,probe,neuron_id,region,allen_acronym,x,y,z,p_object,p_goal,p_interaction,eta2_object,eta2_goal,eta2_interaction,n_encounters,t_win_start_s,t_win_end_s
466395,20241113,probe01,36,CA1,CA1,-2459.440278533424,-2323.2868056398393,-1678.9622697033772,0.8777616418936792,0.6725682364831643,0.9081583708708387,0.0004978839930296301,0.0037529853292391667,0.00028012076317345745,52,0.5,1.0
466395,20241113,probe01,41,CA1,CA1,-2471.034252648348,-2311.4455660151884,-1637.1248840981486,0.8533620368192253,0.4609135562164599,0.8533620368192253,0.0007189072609633444,0.011379800853485071,0.0007189072609633338,52,0.5,1.0
466395,20241113,probe01,44,CA1,CA1,-2474.8989081871828,-2307.4984886930847,-1623.1790979158693,0.25727851286894143,0.1090400184925995,0.6535590268772344,0.026653939349438615,0.05262405603068332,0.00423166487217366,52,0.5,1.0
466395,20241113,probe01,49,CA1,CA1,-2478.7635637260173,-2303.5514113709805,-1609.2333117335902,0.4566561136080076,0.8035429174266744,0.8035429174266744,0.011596277738009995,0.0013018949804715731,0.0013018949804715731,52,0.5,1.0
466395,20241113,probe01,53,CA1,CA1,-2478.7635637260173,-2303.5514113709805,-1609.2333117335902,0.10274214214569806,0.016082571103495574,0.2729745197046824,0.05450416351249066,0.11481218993621532,0.02498048399687743,52,0.5,1.0
466395,20241113,probe01,55,CA1,CA1,-2482.6282192648523,-2299.6043340488764,-1595.2875255513106,0.576607619302939,0.8888170139539957,0.6250252850503925,0.006541291905151088,0.00041135335252983626,0.005015866516531862,52,0.5,1.0
466395,20241113,probe01,59,CA1,CA1,-2482.6282192648523,-2299.6043340488764,-1595.2875255513106,0.2505208775144293,0.9514396962007955,0.30322489536130115,0.027412863543169717,7.807010695604668e-05,0.022066122012674685,52,0.5,1.0
466395,20241113,probe01,60,CA1,CA1,-2486.492874803687,-2295.6572567267726,-1581.3417393690313,0.5952244716086663,0.40480963982539586,0.7612101318936935,0.005924313867730485,0.014503176315474054,0.001942218985190557,52,0.5,1.0
466395,20241113,probe01,64,CA1,CA1,-2494.2221858813564,-2287.763102082565,-1553.4501670044726,0.5019819724623572,0.8225524858577544,0.6540293159802741,0.009443861490031532,0.0010582010582010513,0.0042194092827004225,52,0.5,1.0
466395,20241113,probe01,66,CA1,CA1,-2494.2221858813564,-2287.763102082565,-1553.4501670044726,0.8709051961070093,0.038854638057687574,0.41802166192934187,0.0005557957141975448,0.08590793561140901,0.01371198732402962,52,0.5,1.0
466395,20241113,probe01,70,CA1,CA1,-2501.951496959026,-2279.868947438357,-1525.558594639914,0.7445690103029106,0.8705400444365365,0.3304983447943234,0.0022321428571428804,0.0005589714924538835,0.01973684210526317,52,0.5,1.0
466395,20241113,probe01,98,CA1,CA1,-2412.359320521593,-2371.371862588395,-1848.8560589666313,0.14618086386019996,0.14618086386020074,0.14618086386020074,0.04347826086956529,0.043478260869565244,0.04347826086956519,52,0.5,1.0
466395,20241113,probe01,115,CA1,CA1,-2447.141224120316,-2335.8481628602904,-1723.343969796922,0.6013548303369664,0.45115846886901534,0.5234064654264592,0.005729645610808571,0.01188049209138842,0.008534950976934477,52,0.5,1.0
466395,20241113,probe01,119,CA1,CA1,-2454.8705389471957,-2327.9540043869133,-1695.4523839031683,1.0,0.30420299828081737,0.605944309058874,4.049210781856695e-32,0.021978021978021928,0.005586592178770969,52,0.5,1.0
466395,20241113,probe01,120,CA1,CA1,-2454.8705389471957,-2327.9540043869133,-1695.4523839031683,0.3620918766156743,0.6115555006728193,0.760383772127205,0.017333618660389526,0.005414771496642844,0.0019560965007606994,52,0.5,1.0
466395,20241113,probe01,129,CA1,CA1,-2458.73519448603,-2324.0069270648096,-1681.506597720889,0.9885599301260632,0.7525472032518972,0.6162404584976813,4.328011322078581e-06,0.002090387671895501,0.00527387558819859,52,0.5,1.0
466395,20241113,probe01,130,CA1,CA1,-2458.73519448603,-2324.0069270648096,-1681.506597720889,0.8974954519126237,0.6370337304886691,0.8974954519126561,0.0003493110809237521,0.004675967075008703,0.0003493110809237324,52,0.5,1.0
466395,20241113,probe01,132,CA1,CA1,-2466.4645055636997,-2316.1127724206012,-1653.61502535633,0.09938959040162752,0.4049797453374251,0.4049797453374251,0.05555555555555556,0.014492753623188425,0.014492753623188404,52,0.5,1.0
466395,20241113,probe01,134,CA1,CA1,-2470.3291611025343,-2312.1656950984975,-1639.6692391740507,0.9635873668080804,0.8910742946394192,0.6814306420435156,4.38731189400305e-05,0.00039471952984518305,0.0035412932278232005,52,0.5,1.0
466395,20241113,probe01,136,CA1,CA1,-2466.4645055636997,-2316.1127724206012,-1653.61502535633,0.039774241531194125,0.002651518949895261,0.6526536281283908,0.08514335360556018,0.17314487632508824,0.004255319148936184,52,0.5,1.0
466395,20241113,probe01,142,CA1,CA1,-2478.058472180204,-2304.27154045429,-1611.777666809492,0.7195664643235468,0.7195664643235468,0.4736053267433684,0.0027100271002710543,0.002710027100271008,0.010752688172043017,52,0.5,1.0
466395,20241113,probe01,145,CA1,CA1,-2478.058472180204,-2304.27154045429,-1611.777666809492,0.7151506435708149,0.7543793339132876,0.6390666818883762,0.0027998400091423328,0.0020585544373284597,0.004619859693150078,52,0.5,1.0
466395,20241113,probe01,159,CA1,CA1,-2485.7877832578733,-2296.377385810082,-1583.8860944449334,0.14939753017821408,0.5605786952500351,0.7707609934102871,0.04280821917808234,0.007104795737122568,0.0017857142857142835,52,0.5,1.0
466395,20241113,probe01,163,CA1,CA1,-2485.7877832578733,-2296.377385810082,-1583.8860944449334,0.8496707158253645,0.658571347046657,0.5701977901525386,0.0007559848803023841,0.004102134784428622,0.00676296234449362,52,0.5,1.0
466395,20241113,probe01,164,CA1,CA1,-2485.7877832578733,-2296.377385810082,-1583.8860944449334,0.8222282938777324,0.04758024995599803,0.12035642283538527,0.001062134891131211,0.07929515418502188,0.04951995957554329,52,0.5,1.0
466395,20241113,probe01,167,CA1,CA1,-2489.652446295128,-2292.4303008296392,-1569.9402812042638,0.2397666529427507,0.09198842727899814,0.5115818782269841,0.028672566371681238,0.05801579128046682,0.009028530155290733,52,0.5,1.0
466395,20241113,probe01,179,CA1,CA1,-2497.381757372797,-2284.5361461854313,-1542.0487088397051,0.1905952156453931,0.016321435694416537,0.41079357778680303,0.035417819590482034,0.11432926829268275,0.014140271493212668,52,0.5,1.0
466395,20241113,probe01,184,CA1,CA1,-2505.111068450467,-2276.6419915412234,-1514.1571364751464,0.45003474545844,0.29693343858272236,0.3242851441907594,0.011939244083362874,0.022641509433962162,0.02024518388791601,52,0.5,1.0
466395,20241113,probe01,197,CA1,CA1,-2543.7576238388147,-2237.1712183201844,-1374.699274652353,0.35407312573963556,0.08348827721429257,0.9176223810968447,0.017916390179163962,0.061112285895538125,0.00022517451024543948,52,0.5,1.0
466395,20241113,probe01,201,CA1,CA1,-2543.7576238388147,-2237.1712183201844,-1374.699274652353,0.2667970397232861,0.11116376571048059,0.38654411318194415,0.02562480227776028,0.05201600492459213,0.015659955257270715,52,0.5,1.0
466395,20241113,probe01,205,root,ccs,-2563.0809015329887,-2217.435831709665,-1304.9703437409562,0.06576279833545401,0.020023326606595334,0.10067315001506184,0.06878980891719787,0.10762970498474063,0.055148642826367875,52,0.5,1.0
466395,20241113,probe01,242,CA1,CA1,-2460.940908227311,-2321.754171909847,-1673.547178852604,0.669741796279452,0.011661930342479034,0.5382762928535212,0.003822016703628467,0.12532626258441384,0.00794135613927918,52,0.5,1.0
466395,20241113,probe01,249,CA1,CA1,-2457.0762526884764,-2325.701249231951,-1687.4929650348831,0.3114969042691068,0.46856171535760616,0.11453281469408882,0.02133217239878105,0.010998680158380982,0.05107640354579991,52,0.5,1.0
466395,20241113,probe01,250,CA1,CA1,-2460.940908227311,-2321.754171909847,-1673.547178852604,0.02274664334533741,0.43662206041680396,1.0,0.10344827586206905,0.01265822784810126,1.502225356622045e-32,52,0.5,1.0
466395,20241113,probe01,251,CA1,CA1,-2460.940908227311,-2321.754171909847,-1673.547178852604,0.901930729376178,0.17935650764416947,0.3901839249381488,0.00031959092361778866,0.03724222837796245,0.015423355366698118,52,0.5,1.0
466395,20241113,probe01,253,CA1,CA1,-2468.670219304981,-2313.8600172656393,-1645.6556064880454,0.932623712713183,0.22911176383512474,0.932623712713183,0.00015045889964390336,0.02998848468138252,0.00015045889964391217,52,0.5,1.0
466395,20241113,probe01,255,CA1,CA1,-2468.670219304981,-2313.8600172656393,-1645.6556064880454,0.4476180151732342,1.0,0.34331533551371085,0.012066365007541555,6.649421304408764e-34,0.01872659176029962,52,0.5,1.0
466395,20241113,probe01,256,CA1,CA1,-2464.8055637661464,-2317.807094587743,-1659.6013926703247,0.7064987027276391,0.19116847182157073,0.8505736752486341,0.002980625931445696,0.035328046142754185,0.0007468259895444166,52,0.5,1.0
466395,20241113,probe01,257,CA1,CA1,-2468.670219304981,-2313.8600172656393,-1645.6556064880454,0.327443707701201,9.659271817068789e-06,0.44536125462049736,0.019985196150999102,0.33766883441720846,0.012186023377269378,52,0.5,1.0
466395,20241113,probe01,260,CA1,CA1,-2476.3995303826505,-2305.9658626214314,-1617.7640341234867,0.8527000949849827,0.9154930090005201,0.5601536129192385,0.0007254852608045675,0.00023700894708775385,0.007120160056490543,52,0.5,1.0
466395,20241113,probe01,262,CA1,CA1,-2476.3995303826505,-2305.9658626214314,-1617.7640341234867,0.6966228550609479,0.6966228550609479,0.055675526091796435,0.0031948881789137635,0.00319488817891372,0.07418397626112759,52,0.5,1.0
466395,20241113,probe01,263,CA1,CA1,-2472.5348748438155,-2309.912939943535,-1631.7098203057658,0.691901969466433,1.0,0.05192146452108916,0.003300330033003327,1.483562626625095e-34,0.07645259938837921,52,0.5,1.0
466395,20241113,probe01,274,CA1,CA1,-2487.9934969991546,-2294.1246306551197,-1575.9266755766484,0.2742983879776345,0.7833776018199992,0.5828769140924693,0.024844720496894315,0.0015898251192368825,0.0063291139240506345,52,0.5,1.0
466395,20241113,probe01,296,CA1,CA1,-2538.2340265024263,-2242.81261780943,-1394.6314281486268,0.32232521852111656,0.32232521852111656,0.32232521852111656,0.0204081632653061,0.02040816326530613,0.02040816326530612,52,0.5,1.0
466395,20241113,probe01,306,root,ccs,-2569.1512708131045,-2211.2359992325987,-1283.0651386903912,,,,,,,52,0.5,1.0
466395,20241113,probe01,347,CA1,CA1,-2449.7965948453093,-2333.136160855175,-1713.7619431471144,0.720031784169813,0.5194599422107176,0.8296560799854974,0.002700658960786451,0.008697519596263283,0.0009739205713667329,52,0.5,1.0
466395,20241113,probe01,351,CA1,CA1,-2457.5259096721884,-2325.2420023817976,-1685.8703572533605,0.6644774713325744,0.3870788555865424,1.0,0.003952569169960502,0.015624999999999981,1.8598980605796748e-32,52,0.5,1.0
466395,20241113,probe01,356,CA1,CA1,-2469.1198762886934,-2313.4007704154865,-1644.0329987065224,0.6158830349180062,0.12015475426761929,0.8670333490365073,0.005284543298024964,0.04957249612890197,0.0005899426575736965,52,0.5,1.0
466395,20241113,probe01,357,CA1,CA1,-2465.255220749858,-2317.34784773759,-1657.9787848888016,0.5762115347805479,0.46031912988074863,0.9855913835853473,0.006554849975103797,0.011409837845909486,6.865821255209477e-06,52,0.5,1.0
466395,20241113,probe01,361,CA1,CA1,-2465.255220749858,-2317.34784773759,-1657.9787848888016,0.16375308124541849,1.0,1.0,0.03999999999999996,6.367839824644925e-36,1.3561756691726797e-33,52,0.5,1.0
466395,20241113,probe01,364,CA1,CA1,-2476.8491873663625,-2305.506615771278,-1616.1414263419636,1.0,0.5858727591904531,0.8378971400877029,7.809354570856803e-31,0.006229316721822116,0.0008807123984734227,52,0.5,1.0
466395,20241113,probe01,365,CA1,CA1,-2472.984531827528,-2309.4536930933823,-1630.0872125242431,0.13917400938237387,0.3162382022895121,0.6042501150410211,0.04499540863177267,0.020922592172760344,0.005639134422135053,52,0.5,1.0
466395,20241113,probe01,367,CA1,CA1,-2480.7138429051975,-2301.5595384491744,-1602.1956401596842,0.8515567930743138,0.7083607084546959,0.8515567930743138,0.0007369196757553233,0.002941176470588251,0.0007369196757553519,52,0.5,1.0
466395,20241113,probe01,372,CA1,CA1,-2484.578498444032,-2297.6124611270707,-1588.2498539774049,0.3609965246676239,0.002518724227503304,0.5131914999538555,0.017412192799170282,0.17477825926058532,0.008960188092268378,52,0.5,1.0
466395,20241113,probe01,375,CA1,CA1,-2492.3078095217015,-2289.718306482863,-1560.3582816128462,0.9122608008700352,0.7411026180368355,0.15635622345141464,0.0002555583950932859,0.00229533282325937,0.04141141876990936,52,0.5,1.0
466395,20241113,probe01,403,root,alv,-2550.277650102643,-2230.512138992965,-1351.171461820266,0.8449789713735941,1.0,0.6959285235101315,0.0008045052292840028,3.745578330135424e-37,0.0032102728731942215,52,0.5,1.0
466395,20241113,probe01,406,root,ccs,-2561.871616719147,-2218.670907026654,-1309.3341032734277,0.1042138578951463,1.0,1.0,0.0540540540540541,4.585002711524018e-64,1.8598980605796747e-33,52,0.5,1.0
466395,20241113,probe01,410,root,ccs,-2565.7362722579815,-2214.72382970455,-1295.3883170911483,0.6496553398401649,0.2748057672365751,0.9094948316850029,0.004334216229231927,0.024792901152678272,0.0002719937139230579,52,0.5,1.0
466395,20241113,probe01,417,root,ccs,-2569.6009277968164,-2210.7767523824455,-1281.442530908869,0.017299823235631825,0.017299823235632047,0.13840887865704152,0.11242192921582253,0.11242192921582227,0.04516610675625227,52,0.5,1.0
466395,20241113,probe01,422,root,or,-2581.19490941016,-2198.9355050994563,-1239.6051182452502,0.8981693809043243,0.8981693809043243,1.0,0.0003447087211306649,0.0003447087211306396,4.4894091117440434e-33,52,0.5,1.0
466395,20241114,probe00,10,LEC,ENTl3,-4715.703401451313,-3126.564694440873,-4232.2418478068785,0.334811609795316,0.8661777166467987,0.2859963091611341,0.008161977224278317,0.00025016438853144105,0.009979458335212087,118,0.5,1.0
466395,20241114,probe00,16,PERI,PERI2/3,-4707.031781659931,-3125.7976510995945,-4198.4011159951415,0.737045263205715,0.8633209893817629,0.3748208039726637,0.0009928065170059603,0.0002610648231462913,0.006915275556220627,118,0.5,1.0
466395,20241114,probe00,19,PERI,PERI2/3,-4704.863877697934,-3125.6058903514777,-4189.940936889452,0.3519129279748252,0.6497077218537057,0.3601749960358007,0.007605612674354127,0.0018156771905901928,0.007349708873724452,118,0.5,1.0
466395,20241114,probe00,22,PERI,PERI2/3,-4704.863877697934,-3125.6058903514777,-4189.940936889452,0.07598879277777361,0.01864043733251409,0.028194869996969126,0.027359800633415362,0.047594717647601335,0.04154401149835965,118,0.5,1.0
466395,20241114,probe00,26,PERI,PERI2/3,-4698.360162657228,-3125.0306078280782,-4164.5603872612,0.29164372598701693,0.062419583117975214,0.5743415948449995,0.009749546072560544,0.030125682298013205,0.002775600121795759,118,0.5,1.0
466395,20241114,probe00,28,PERI,PERI2/3,-4700.528068196582,-3125.2223687157193,-4173.020572522481,0.7665034184398728,0.39528459881273836,0.8482196146883937,0.0007766093397302596,0.006346428742773997,0.0003226790913080612,118,0.5,1.0
466395,20241114,probe00,31,PERI,PERI2/3,-4696.192257117873,-3124.838846940437,-4156.100201999918,0.9911116400934155,0.511409448648787,0.3766325616249344,1.0934043390118027e-06,0.0037917128580838995,0.006863167747862416,118,0.5,1.0
466395,20241114,probe00,34,PERI,PERI2/3,-4698.360162657228,-3125.0306078280782,-4164.5603872612,0.20918812843878365,0.42053789732732705,0.9956920852555182,0.013798304524323301,0.005700026829532255,2.568373413468716e-07,118,0.5,1.0
