p_ramp,p_context,neuron_id,region,acronym,subject,date,probe
0.003099374951403875,0.0690334399436957,294,iCA1,CA1,462910,20240814,probe00
0.03288267272221127,0.2414285258431141,295,iCA1,CA1,462910,20240814,probe00
,,298,iCA1,CA1,462910,20240814,probe00
0.7201878150422727,0.4948151786982706,300,iCA1,CA1,462910,20240814,probe00
0.8186519284604923,0.3383651962863183,301,iCA1,CA1,462910,20240814,probe00
0.03833459694214827,0.1090830475686677,302,iCA1,CA1,462910,20240814,probe00
0.2877978399830968,0.0933661379731803,303,iCA1,CA1,462910,20240814,probe00
0.054243425518680576,0.6327236980634385,307,iCA1,CA1,462910,20240814,probe00
0.523675084388133,0.3653661472233773,312,iCA1,CA1,462910,20240814,probe00
9.317303890183795e-06,0.112932935487801,316,iCA1,CA1,462910,20240814,probe00
0.00011556644116452545,0.026128239308758,318,iCA1,CA1,462910,20240814,probe00
0.017381046941950296,0.1233374546313649,319,iCA1,CA1,462910,20240814,probe00
0.013348652929084355,0.4133033222409827,322,iCA1,CA1,462910,20240814,probe00
0.8657478038795667,0.7783326305953988,323,iCA1,CA1,462910,20240814,probe00
0.0020935009903281874,0.0426810484585282,325,root,alv,462910,20240814,probe00
0.24467389239520893,0.3022240771942743,326,root,alv,462910,20240814,probe00
0.00734477153806768,0.0672310486000117,329,iCA1,CA1,462910,20240814,probe00
0.9588874946697946,0.1290092907386235,331,root,alv,462910,20240814,probe00
0.2722283245630155,0.8186349729009722,332,iCA1,CA1,462910,20240814,probe00
0.0707725952043833,0.1331621159795396,334,iCA1,CA1,462910,20240814,probe00
0.0026834405499171566,0.900949155386113,336,root,alv,462910,20240814,probe00
0.036147938979601536,0.6880570353501936,337,root,alv,462910,20240814,probe00
,,339,iCA1,CA1,462910,20240814,probe00
0.29641909884612216,0.2200194695447649,343,root,alv,462910,20240814,probe00
0.20436599633368213,0.0008798823793823,344,root,alv,462910,20240814,probe00
0.5421950142803218,0.0504468954659029,345,root,alv,462910,20240814,probe00
0.6156214958104775,0.2052596615830438,347,root,alv,462910,20240814,probe00
0.0020057207958040744,0.5317982991094652,348,root,alv,462910,20240814,probe00
0.9044146341600399,0.1319144103497251,352,root,alv,462910,20240814,probe00
0.02872400093828265,0.0880082033026657,353,root,alv,462910,20240814,probe00
0.8737148719940669,0.2425076981384215,355,root,alv,462910,20240814,probe00
0.6060880175090834,0.8244683774135262,356,root,alv,462910,20240814,probe00
0.45436170425567796,0.1498054363416292,357,root,alv,462910,20240814,probe00
6.052985672877913e-08,0.8439357189753961,358,root,alv,462910,20240814,probe00
0.10629601800081184,0.4977350578454279,361,root,alv,462910,20240814,probe00
0.0030363679746203097,0.2517363191998746,364,root,alv,462910,20240814,probe00
0.2876131648033178,0.7250338548801831,365,root,alv,462910,20240814,probe00
0.1608511972746533,0.3793908857339961,366,root,alv,462910,20240814,probe00
0.0028922352089306713,0.0226796828934141,368,root,alv,462910,20240814,probe00
0.4945969613017195,0.0528995843794121,369,root,alv,462910,20240814,probe00
0.06382288485067437,0.6403614531111624,370,root,alv,462910,20240814,probe00
0.0002415481549509941,0.337256739859144,371,root,alv,462910,20240814,probe00
0.07957132323274643,0.0224544695864774,372,root,alv,462910,20240814,probe00
1.9783398823156375e-07,0.3018576567122477,373,root,alv,462910,20240814,probe00
6.936372295261999e-05,0.7143535595010011,374,root,alv,462910,20240814,probe00
0.009683349264046275,0.4266218815051954,375,root,fp,462910,20240814,probe00
0.10368625846671975,0.0096311936655368,376,root,fp,462910,20240814,probe00
0.05777939638708126,0.6830408150752019,377,root,fp,462910,20240814,probe00
0.4656390364280694,0.8004811511515076,378,root,alv,462910,20240814,probe00
,,380,root,fp,462910,20240814,probe00
0.5033684234034091,0.6993598862335945,381,root,alv,462910,20240814,probe00
0.008553918487138178,0.0088506903949454,383,root,alv,462910,20240814,probe00
0.20077290766959546,0.710026781193462,386,root,alv,462910,20240814,probe00
0.6159679091869915,0.1531777603529575,387,root,alv,462910,20240814,probe00
0.0022078617890147634,0.7169304170971231,389,root,alv,462910,20240814,probe00
0.21401209770138035,0.3956496043367007,390,root,alv,462910,20240814,probe00
6.234149824471655e-07,0.5400886607110401,391,root,fp,462910,20240814,probe00
0.00013395136160547873,0.4399686732938962,397,root,fp,462910,20240814,probe00
6.232961239872209e-06,0.0192165082869446,399,root,fp,462910,20240814,probe00
0.02161251632369656,0.5594105781869335,400,root,fp,462910,20240814,probe00
0.017787937766206012,0.1536905524337161,403,root,fp,462910,20240814,probe00
0.0008307509737439581,0.3917654369789003,404,root,fp,462910,20240814,probe00
0.052254457636593636,0.1151554668860255,407,root,fp,462910,20240814,probe00
0.01622844669483934,0.3191233357845932,409,root,fp,462910,20240814,probe00
0.00018494708127869645,0.8076097718761055,411,root,fp,462910,20240814,probe00
0.0002228282660063743,0.0074878270348112,412,root,fp,462910,20240814,probe00
0.0466558566317944,0.8813545140734899,415,root,fp,462910,20240814,probe00
2.415197575113131e-05,0.3590037679186777,417,root,fp,462910,20240814,probe00
7.267668933191944e-06,0.0012669275901129,418,root,fp,462910,20240814,probe00
0.07120098532966869,0.8907608936769503,419,root,fp,462910,20240814,probe00
6.574220965997786e-05,0.2930507233447682,420,root,fp,462910,20240814,probe00
0.15998172389436044,0.0713814215826296,421,root,fp,462910,20240814,probe00
0.0020974435447830737,0.0199437729530833,422,root,fp,462910,20240814,probe00
0.007187342521045301,0.5648823047726486,425,root,fp,462910,20240814,probe00
0.0006116707484508705,0.6617963459939005,427,root,fp,462910,20240814,probe00
0.07294857295534954,0.3722409965660594,430,root,fp,462910,20240814,probe00
0.4056482860405115,0.1860936811704946,431,root,fp,462910,20240814,probe00
0.24805350868913156,0.7455428233989962,432,root,fp,462910,20240814,probe00
0.5318564995145637,0.6341895270064751,433,root,fp,462910,20240814,probe00
0.6922718966968641,0.0146450914643208,434,root,fp,462910,20240814,probe00
0.0871244731722808,0.7954826200083358,435,root,fp,462910,20240814,probe00
0.013874884342525106,0.3898618119514939,436,root,fp,462910,20240814,probe00
0.433917904705426,0.5224650756531004,437,root,fp,462910,20240814,probe00
0.37646164988908637,0.076209503066586,439,root,fp,462910,20240814,probe00
0.0024653322021416612,0.0851106891489413,440,root,fp,462910,20240814,probe00
0.0015781332999035224,0.5274561745354946,445,root,fp,462910,20240814,probe00
0.939244546263329,0.380272138256768,447,root,or,462910,20240814,probe00
0.01973204087864993,0.605165946061043,449,root,or,462910,20240814,probe00
0.4216798136288644,0.0035162287486055,452,root,or,462910,20240814,probe00
0.04020676234098942,0.4679779585619484,453,root,fp,462910,20240814,probe00
3.1556097737220806e-08,0.2759276727981306,455,root,or,462910,20240814,probe00
0.013804330214727129,0.2278817461013293,457,root,or,462910,20240814,probe00
0.0010435112901597899,0.3300695421610137,460,root,fp,462910,20240814,probe00
0.041674936687304036,0.3109960602655193,461,root,fp,462910,20240814,probe00
0.03985930283263302,0.086175966335404,463,root,or,462910,20240814,probe00
0.2537529317564351,0.0217468689767097,466,root,or,462910,20240814,probe00
1.350890387941349e-06,0.475079774057327,467,root,or,462910,20240814,probe00
0.003188885897348372,0.0762605901677873,468,root,or,462910,20240814,probe00
0.25828833326227685,0.2711847967047309,470,root,or,462910,20240814,probe00
0.24409630470493565,0.0164852168898055,471,root,or,462910,20240814,probe00
0.8914326101774063,0.8271169272262372,472,root,or,462910,20240814,probe00
0.007708276543622743,0.8290819693742308,474,root,or,462910,20240814,probe00
1.8032224617855695e-06,0.1351600307328547,476,root,or,462910,20240814,probe00
4.522093899686282e-05,0.3093991322302727,479,root,or,462910,20240814,probe00
0.14944067878144449,0.3540635483810325,482,root,or,462910,20240814,probe00
0.09150535530681521,0.8554727851742218,483,root,or,462910,20240814,probe00
0.13716234732659308,0.3341942084898917,484,root,or,462910,20240814,probe00
0.27532696157179737,0.6585280475905602,488,root,or,462910,20240814,probe00
0.029765805175673305,0.0297394226186538,490,root,or,462910,20240814,probe00
2.532181698276779e-06,0.3070452470684469,491,root,or,462910,20240814,probe00
0.0030170614884235526,0.9532187642724924,494,root,or,462910,20240814,probe00
0.00033248732144765307,0.511068739055732,495,root,or,462910,20240814,probe00
0.0007785143024455164,0.6024242700009248,496,root,or,462910,20240814,probe00
8.891022521234507e-07,0.0336858192751756,498,root,or,462910,20240814,probe00
7.271300831201077e-06,0.0446606271680567,499,root,or,462910,20240814,probe00
0.323824798705662,0.0322002884552888,500,root,or,462910,20240814,probe00
2.2133664094164163e-08,0.0082983811675714,501,root,or,462910,20240814,probe00
,,503,root,or,462910,20240814,probe00
0.644025926092122,0.0326165833287078,505,root,or,462910,20240814,probe00
0.00015448896365719816,0.9519398555216604,506,root,or,462910,20240814,probe00
,0.1178070285801359,509,root,or,462910,20240814,probe00
0.27902513104425564,0.6261774975599608,510,root,or,462910,20240814,probe00
4.844765107046193e-06,0.4878534963115727,512,root,or,462910,20240814,probe00
0.0006325438512509212,0.1074364655696357,518,root,or,462910,20240814,probe00
0.1586843221613239,0.3523276777201671,520,root,or,462910,20240814,probe00
0.03395632467630618,0.4459001668673317,522,root,or,462910,20240814,probe00
0.30974271579741997,0.1211128298765085,528,root,or,462910,20240814,probe00
2.6795447136150785e-05,0.6281406489505585,530,root,or,462910,20240814,probe00
0.0003563325447002451,0.5150278877260335,534,AUD,AUDd6b,462910,20240814,probe00
0.00043847905491116684,0.2735672689496178,535,AUD,AUDd6b,462910,20240814,probe00
0.5255320682261981,0.476442182895715,541,AUD,AUDd6b,462910,20240814,probe00
0.001192734750766485,0.0682051100597497,545,AUD,AUDd6b,462910,20240814,probe00
,,549,AUD,AUDd6b,462910,20240814,probe00
0.10690753957629562,0.7847862661852982,550,AUD,AUDd6b,462910,20240814,probe00
0.32016017086510284,0.0154111758060839,551,AUD,AUDd6b,462910,20240814,probe00
0.01423341641598134,0.1925826025318329,553,AUD,AUDd6a,462910,20240814,probe00
2.601574822639913e-10,0.0304168614862279,557,root,SSs6a,462910,20240814,probe00
0.5690477542660668,0.0620684814734303,561,root,SSs6a,462910,20240814,probe00
0.01268875084309713,0.0660108709194657,563,root,SSs6a,462910,20240814,probe00
1.2003036952859375e-05,0.0145265341681549,565,root,SSs6a,462910,20240814,probe00
2.190849945702212e-08,0.4133928845596009,566,root,SSs6a,462910,20240814,probe00
0.0013012787037056902,0.9180200671676236,569,root,SSs6a,462910,20240814,probe00
0.006289295663098296,0.0578831571231249,570,root,SSs6a,462910,20240814,probe00
0.41435347862787414,0.823885358889966,573,root,SSs6a,462910,20240814,probe00
5.4806116001332465e-05,0.6323330784335798,577,root,SSs6a,462910,20240814,probe00
0.05634312541610891,0.9441751226600944,579,root,SSs6a,462910,20240814,probe00
0.025649292000008858,0.1149668713150741,582,root,SSs6a,462910,20240814,probe00
0.8115571748244295,0.094401122688276,583,root,SSs6a,462910,20240814,probe00
1.6918607942810896e-05,0.0331561678699585,584,root,SSs6a,462910,20240814,probe00
0.009331983990932666,0.0861326011683685,585,root,SSs6a,462910,20240814,probe00
2.699063381297801e-05,0.7672999670825417,586,root,SSs6a,462910,20240814,probe00
0.020609721613216715,0.1658755688537084,587,root,SSs6a,462910,20240814,probe00
7.121687296408603e-09,0.0613583872294241,588,root,SSs6a,462910,20240814,probe00
0.6982542132234879,0.8861356680214553,590,root,SSs6a,462910,20240814,probe00
9.563280345490016e-08,0.0247438016260935,591,root,SSs6a,462910,20240814,probe00
0.01245629558785296,0.00010725106857,592,root,SSs6a,462910,20240814,probe00
0.004143908000419206,0.2022602457849768,594,root,SSs6a,462910,20240814,probe00
3.9057421339892235e-06,0.5523846586229744,595,root,SSs6a,462910,20240814,probe00
1.595328754605461e-09,0.0159481178969651,600,root,SSs6a,462910,20240814,probe00
3.0224065631948275e-05,0.5208197838530972,601,root,SSs6a,462910,20240814,probe00
7.905670959435329e-08,0.444116852028162,603,root,SSs6a,462910,20240814,probe00
0.2643037381777782,0.0169452923053691,606,root,SSs6a,462910,20240814,probe00
0.01712775189723209,0.0093441052574565,608,root,SSs6a,462910,20240814,probe00
2.9833166967996125e-05,0.0252873300460206,610,root,SSs6a,462910,20240814,probe00
0.0003029576396240132,0.5749096919577419,614,root,SSs6a,462910,20240814,probe00
0.0013733853443688953,0.93194893212329,615,root,SSs6a,462910,20240814,probe00
9.7942650191757e-06,0.7872639950927374,616,root,SSs6a,462910,20240814,probe00
1.461609155330706e-05,0.0157804211511803,618,root,SSs6a,462910,20240814,probe00
5.7240389016444594e-05,0.7292164642705707,619,root,SSs6a,462910,20240814,probe00
0.7277942742612261,0.0229904154103304,621,root,SSs6a,462910,20240814,probe00
0.0012037968221229969,0.0600417635871208,622,root,SSs6a,462910,20240814,probe00
0.01553571781800491,0.8463640975728246,625,root,SSs6a,462910,20240814,probe00
7.409722710164145e-08,0.0772057838684278,626,root,SSs6a,462910,20240814,probe00
0.0021275662632014463,0.7297040274422115,627,root,SSs6a,462910,20240814,probe00
0.01365718645053322,0.0443690649428386,628,root,SSs6a,462910,20240814,probe00
0.12982942194986488,0.4112906874995027,631,root,SSs6a,462910,20240814,probe00
0.00025119495844690305,0.0904060523271197,632,root,SSs6a,462910,20240814,probe00
2.4891070286929936e-08,0.0936058231081645,634,root,SSs6a,462910,20240814,probe00
0.05507121398886831,0.0217157774828987,635,root,SSs6a,462910,20240814,probe00
4.451276099708873e-08,0.000236798297974,636,root,SSs6a,462910,20240814,probe00
0.12481803248115349,0.0376919919549967,639,root,SSs6a,462910,20240814,probe00
0.022099686108947542,0.8516955534040931,640,root,SSs6a,462910,20240814,probe00
0.0002814885214633394,0.334854968671687,644,root,SSs6a,462910,20240814,probe00
0.4357699185943982,0.3040618918975771,645,root,SSs6a,462910,20240814,probe00
0.14356179109451647,0.1650292440541603,646,root,SSs6a,462910,20240814,probe00
0.05856747900786449,0.0038019908130193,648,root,SSs6a,462910,20240814,probe00
0.04459451191794561,0.3333523104977987,650,root,SSs6a,462910,20240814,probe00
0.003951457164629749,0.5456156944703083,651,root,SSs6a,462910,20240814,probe00
0.023817172120335205,0.0107689368233588,653,root,SSs6a,462910,20240814,probe00
0.0005175239245532396,0.6933495031314745,654,root,SSs6a,462910,20240814,probe00
0.19295820420601623,0.0163665800328259,656,root,SSs6a,462910,20240814,probe00
0.8526515108316208,0.0136142418348724,657,root,SSs6a,462910,20240814,probe00
0.0019039818896646552,0.1231390073012325,658,root,SSs6a,462910,20240814,probe00
0.686900701150747,0.0366425375269648,661,root,SSs6a,462910,20240814,probe00
0.1967588729251193,0.0100306420869303,663,root,SSs6a,462910,20240814,probe00
0.08858995797811574,0.3624069540643887,664,root,SSs5,462910,20240814,probe00
0.8280991152458879,0.158885703587947,668,root,SSs5,462910,20240814,probe00
0.11489554402606458,0.0043167356912832,669,root,SSs5,462910,20240814,probe00
5.7780415578161617e-08,0.3710256750676058,671,root,SSs5,462910,20240814,probe00
0.23508921761647017,0.2284124973861291,673,root,SSp-bfd5,462910,20240814,probe00
0.022136858019517067,0.1501718738572351,675,root,SSp-bfd5,462910,20240814,probe00
0.05969963697749543,0.1641833845315469,677,root,SSp-bfd5,462910,20240814,probe00
0.8320792347926445,0.5189655164013551,678,root,SSp-bfd5,462910,20240814,probe00
0.002186920668731586,0.0169568982439752,685,root,SSp-bfd5,462910,20240814,probe00
0.2357815539591431,0.2343157432813447,686,root,SSp-bfd5,462910,20240814,probe00
0.0037605562824769958,0.3444141968965623,687,root,SSp-bfd5,462910,20240814,probe00
0.5617469177775525,0.3072752885975947,693,root,SSp-bfd5,462910,20240814,probe00
0.6372390238905711,0.2782998721841746,698,root,SSp-bfd5,462910,20240814,probe00
0.1605359620764783,0.0317263329957286,702,root,SSp-bfd4,462910,20240814,probe00
0.10725141056646216,0.4661935440276759,718,root,SSp-bfd4,462910,20240814,probe00
0.0017146936985360341,0.0063403208694646,720,root,SSp-bfd4,462910,20240814,probe00
1.0883468386667556e-06,0.1575118058305145,723,root,SSp-bfd4,462910,20240814,probe00
0.004991683786732412,0.2873797825761611,25,dCA1,CA1,462910,20240814,probe01
0.14574429640674444,0.7432840001402414,26,dCA1,CA1,462910,20240814,probe01
0.35369371971264746,0.1779929086194939,30,dCA1,CA1,462910,20240814,probe01
0.016026848960742256,0.0352642702240497,32,dCA1,CA1,462910,20240814,probe01
0.34062555085087304,0.8656521920595166,44,dCA1,CA1,462910,20240814,probe01
0.001679302343709222,0.1651759264055463,46,dCA1,CA1,462910,20240814,probe01
0.00084333749086662,0.0452865837943036,47,dCA1,CA1,462910,20240814,probe01
0.006416217299477803,0.7929347271120358,53,dCA1,CA1,462910,20240814,probe01
0.7046488513649171,0.6665115335019887,54,dCA1,CA1,462910,20240814,probe01
0.20844879205153008,0.01318196878691,57,dCA1,CA1,462910,20240814,probe01
0.805198914527839,0.0756314188493647,73,dCA1,CA1,462910,20240814,probe01
0.032995196767200835,0.6519918558409116,80,dCA1,CA1,462910,20240814,probe01
0.5379040886475759,0.0604183943066045,85,dCA1,CA1,462910,20240814,probe01
0.27469943815842723,0.0551408946838413,89,dCA1,CA1,462910,20240814,probe01
0.6538302655414385,0.3513783082856887,91,dCA1,CA1,462910,20240814,probe01
0.4210623170703112,0.0880534131668957,93,dCA1,CA1,462910,20240814,probe01
0.628444008698198,0.7360547182836232,103,root,ccs,462910,20240814,probe01
0.011314179923798162,0.0303226789414612,105,root,ccs,462910,20240814,probe01
0.15206233486984577,0.0710430846908096,106,root,VISa6b,462910,20240814,probe01
0.497751796000035,0.0029733356684484,108,root,scwm,462910,20240814,probe01
0.9032420085609469,0.5076943819479305,127,dCA1,CA1,462910,20240814,probe01
0.9017484343145283,0.5822514880234898,137,dCA1,CA1,462910,20240814,probe01
0.013454610074551274,0.0104698016432188,138,dCA1,CA1,462910,20240814,probe01
0.5892933373100153,0.4856128855177706,140,dCA1,CA1,462910,20240814,probe01
0.16482344535684437,0.7972879486236206,144,dCA1,CA1,462910,20240814,probe01
0.08302076075330757,0.7830053563528996,147,dCA1,CA1,462910,20240814,probe01
0.20568030913164462,0.0646872172698805,154,dCA1,CA1,462910,20240814,probe01
0.8512372039762999,0.7607187206553504,159,dCA1,CA1,462910,20240814,probe01
0.005205422517788255,0.1075441708106205,161,dCA1,CA1,462910,20240814,probe01
0.8673657796605644,0.6792894243862793,163,dCA1,CA1,462910,20240814,probe01
0.6385469179464534,0.6644053540078554,167,dCA1,CA1,462910,20240814,probe01
0.9273822899802836,0.1357650640875073,168,dCA1,CA1,462910,20240814,probe01
0.5654557133820871,0.940539437004381,170,dCA1,CA1,462910,20240814,probe01
0.0006082321364773961,0.5867044391264682,172,dCA1,CA1,462910,20240814,probe01
0.3454771407484692,0.02747736001758,179,dCA1,CA1,462910,20240814,probe01
0.7845773682445922,0.2529624126230416,184,dCA1,CA1,462910,20240814,probe01
1.0000000000000009,0.6149077605420555,191,dCA1,CA1,462910,20240814,probe01
2.187721420009982e-06,0.0566810348870663,192,dCA1,CA1,462910,20240814,probe01
0.641592509841294,0.8311250407735217,193,dCA1,CA1,462910,20240814,probe01
0.0033839971437517715,0.7330128296429606,194,dCA1,CA1,462910,20240814,probe01
0.028549094732731404,0.6525291411288907,200,dCA1,CA1,462910,20240814,probe01
0.03508977643536119,0.040918360434486,209,dCA1,CA1,462910,20240814,probe01
,0.6114579476674367,228,root,ccs,462910,20240814,probe01
0.29560766048241777,0.3726731441022206,244,dCA1,CA1,462910,20240814,probe01
0.0007107322610614083,0.0193639782921458,252,dCA1,CA1,462910,20240814,probe01
0.4819932732522242,0.6344149052158425,257,dCA1,CA1,462910,20240814,probe01
0.9078071948917243,0.8724722124731341,261,dCA1,CA1,462910,20240814,probe01
7.5081946040612e-07,0.9725885841420062,267,dCA1,CA1,462910,20240814,probe01
,0.7735781839399211,271,dCA1,CA1,462910,20240814,probe01
0.0021384089864772927,0.0051367008762268,276,dCA1,CA1,462910,20240814,probe01
0.34614648914315543,0.3667493831427157,286,dCA1,CA1,462910,20240814,probe01
0.1890012399684602,0.6189133341295995,294,dCA1,CA1,462910,20240814,probe01
0.5284091102883445,0.7584113436028406,296,dCA1,CA1,462910,20240814,probe01
1.0167751318240987e-06,0.4694830216133826,298,dCA1,CA1,462910,20240814,probe01
0.9301837655366072,0.7486143674611961,301,dCA1,CA1,462910,20240814,probe01
0.00837233729270878,0.8938911611565938,307,dCA1,CA1,462910,20240814,probe01
0.3509330163786443,0.7622857793128749,308,dCA1,CA1,462910,20240814,probe01
0.00022517161636078495,0.5518852357904309,309,dCA1,CA1,462910,20240814,probe01
0.2864148085107671,0.5687673555220583,310,dCA1,CA1,462910,20240814,probe01
1.9564039445717954e-06,0.7582408402668654,311,dCA1,CA1,462910,20240814,probe01
3.0606801264927534e-05,0.0260330132894112,313,dCA1,CA1,462910,20240814,probe01
0.00011779424791276352,0.0012389423481056,314,dCA1,CA1,462910,20240814,probe01
0.012642304737990983,0.7031837457030199,319,dCA1,CA1,462910,20240814,probe01
0.0013300908566899292,0.105843178242207,321,dCA1,CA1,462910,20240814,probe01
1.0000000000000009,0.4021545658516656,325,dCA1,CA1,462910,20240814,probe01
0.587128356079839,0.8040587437778393,328,dCA1,CA1,462910,20240814,probe01
1.0000000000000009,0.8266222521299571,332,dCA1,CA1,462910,20240814,probe01
0.13936268918652445,0.1556962425517165,336,dCA1,CA1,462910,20240814,probe01
1.424516604049275e-06,0.8292237567836176,338,dCA1,CA1,462910,20240814,probe01
0.1813700979880237,0.0118264563591726,342,dCA1,CA1,462910,20240814,probe01
0.00431000978117415,0.0077875278703669,378,dCA1,CA1,462910,20240814,probe01
0.0013147580265518127,0.5800952432057288,381,dCA1,CA1,462910,20240814,probe01
0.003429472326127999,0.0569443756010803,382,dCA1,CA1,462910,20240814,probe01
0.636703514897134,0.2717871904154876,391,dCA1,CA1,462910,20240814,probe01
0.006239603964865081,0.3359666524820874,406,dCA1,CA1,462910,20240814,probe01
0.26161205818960376,0.0983536693533312,407,dCA1,CA1,462910,20240814,probe01
0.3650886908658018,0.0395951701604033,421,dCA1,CA1,462910,20240814,probe01
0.003703139507368188,0.4471312496835621,428,dCA1,CA1,462910,20240814,probe01
0.9468010507855981,0.960973070593684,432,dCA1,CA1,462910,20240814,probe01
0.4390990057203332,0.4591637927948724,434,dCA1,CA1,462910,20240814,probe01
0.44369144519037157,0.3028997801667888,438,dCA1,CA1,462910,20240814,probe01
2.506990057265483e-05,0.1859514150430647,443,dCA1,CA1,462910,20240814,probe01
0.2242155333433736,0.265348722035165,457,dCA1,CA1,462910,20240814,probe01
0.5762567403745259,0.0995407324307826,459,dCA1,CA1,462910,20240814,probe01
0.058734476116533714,0.1264862739012578,462,dCA1,CA1,462910,20240814,probe01
0.04318827618809721,0.277559178869816,464,dCA1,CA1,462910,20240814,probe01
0.25433408123568446,0.7941023089814234,465,dCA1,CA1,462910,20240814,probe01
0.26308381783903745,0.5765516114408935,469,dCA1,CA1,462910,20240814,probe01
0.6183501075523278,0.4520120898359969,471,dCA1,CA1,462910,20240814,probe01
0.6538543377629574,0.2758931521228975,475,dCA1,CA1,462910,20240814,probe01
0.389053577969219,0.3191756202927417,477,dCA1,CA1,462910,20240814,probe01
0.02519695667595301,0.78537768044146,481,dCA1,CA1,462910,20240814,probe01
0.2028458618299045,0.4960794768239436,507,root,ccs,462910,20240814,probe01
0.4666120929258308,0.3109812052840003,0,root,ProS,462910,20240815,probe00
0.18223486689335372,0.0807306771350619,1,root,ProS,462910,20240815,probe00
0.2132054336694161,0.2810647534839592,4,root,ProS,462910,20240815,probe00
,,5,root,ProS,462910,20240815,probe00
0.18878568714578658,0.1309984913499697,9,root,ProS,462910,20240815,probe00
0.10640178167471653,0.1219962645772676,11,root,ProS,462910,20240815,probe00
0.18455462945748813,0.2314354592144994,12,root,ProS,462910,20240815,probe00
0.15028166878139018,0.0197893131614645,13,root,ProS,462910,20240815,probe00
0.6697191424785457,0.796156590760346,15,root,ProS,462910,20240815,probe00
0.2454872690880522,0.3386003845374821,16,root,ProS,462910,20240815,probe00
0.12451942762126332,0.2030260854923298,17,root,ProS,462910,20240815,probe00
0.21660585311016153,0.5598982983978984,18,root,ProS,462910,20240815,probe00
0.21394429485507493,0.2972064446795951,19,root,ProS,462910,20240815,probe00
0.1399271796442696,0.9302160292956244,20,root,ProS,462910,20240815,probe00
0.7055757507645576,0.0138154515956457,25,root,ProS,462910,20240815,probe00
0.17113234774127187,0.029927501431369,29,root,ProS,462910,20240815,probe00
0.20131922074179165,0.6709417072306262,30,root,ProS,462910,20240815,probe00
0.18616622316651524,0.6436792983945587,33,root,ProS,462910,20240815,probe00
0.18051056535534887,0.2846379388048777,34,root,ProS,462910,20240815,probe00
0.1433005948177145,0.2847623128395173,35,root,ProS,462910,20240815,probe00
0.16707281635314034,0.8057500947559892,38,root,ProS,462910,20240815,probe00
0.18872465132545585,0.9870841833176714,39,root,ProS,462910,20240815,probe00
0.15961234167373198,0.0306061485926243,40,root,ProS,462910,20240815,probe00
0.2619654382517162,,44,root,ProS,462910,20240815,probe00
0.25023351541944405,0.0647240004658059,47,root,ProS,462910,20240815,probe00
0.1572227694665717,0.80390478504291,51,root,ProS,462910,20240815,probe00
0.09800735697532782,0.3997555135328374,52,root,ProS,462910,20240815,probe00
0.1857098577458925,0.0221937374955929,55,root,ProS,462910,20240815,probe00
0.23809346211392932,0.5357787073157703,58,root,ProS,462910,20240815,probe00
0.09897707441474922,0.9527943105620068,59,root,ProS,462910,20240815,probe00
0.15871437378540465,0.8752690041211932,62,root,ProS,462910,20240815,probe00
0.2215896440468331,0.7883766220991744,64,root,ProS,462910,20240815,probe00
0.200172518519229,0.5478970013838249,65,root,ProS,462910,20240815,probe00
0.1725832717683006,0.3146874474248124,68,root,ProS,462910,20240815,probe00
0.1593616178238624,0.1587504564779454,69,root,ProS,462910,20240815,probe00
1.0000000000000009,0.3727529568763297,70,root,ProS,462910,20240815,probe00
0.1269602320558851,0.0338272687445708,72,root,ProS,462910,20240815,probe00
0.2744842641534725,0.9901703071504182,73,root,ProS,462910,20240815,probe00
0.173621963036421,0.2578067794072867,77,root,ProS,462910,20240815,probe00
0.020165689415553377,0.90710460166582,79,root,ProS,462910,20240815,probe00
0.6681368028017953,0.422800002837401,82,root,ProS,462910,20240815,probe00
0.19545164174455756,0.9016281146073382,85,root,ProS,462910,20240815,probe00
,,87,root,ProS,462910,20240815,probe00
0.555812986049756,0.1559565716795155,88,root,ProS,462910,20240815,probe00
0.032078150279212646,0.1323849575816266,91,root,ProS,462910,20240815,probe00
0.16550274940573034,0.4719478651609049,93,root,ProS,462910,20240815,probe00
0.18256802163753263,0.7968652942622377,99,root,ProS,462910,20240815,probe00
0.15457998569049164,0.4835885234355508,100,root,ProS,462910,20240815,probe00
0.15523859553043368,0.0540577707650392,104,root,ProS,462910,20240815,probe00
0.16626310406202988,0.552576399370104,105,root,ProS,462910,20240815,probe00
0.12603627135090728,0.3497721517354466,107,root,ProS,462910,20240815,probe00
0.1669898884958582,0.1420499800067913,108,root,ProS,462910,20240815,probe00
0.06828510728743968,0.8045330593170646,118,root,ProS,462910,20240815,probe00
0.030368875580331862,0.9464833972435992,119,root,ProS,462910,20240815,probe00
0.2619654382517162,,126,root,ProS,462910,20240815,probe00
0.08666620676916977,0.6881570919287818,127,root,ProS,462910,20240815,probe00
0.14871513017736632,0.8224269293536538,128,root,ProS,462910,20240815,probe00
0.1836656282288367,0.4462952769874693,129,root,ProS,462910,20240815,probe00
0.12860027327817933,0.0147010491950717,133,root,ProS,462910,20240815,probe00
0.15493393414524118,0.1060268035853265,136,root,ProS,462910,20240815,probe00
0.6812842262748899,0.4939806658326285,138,root,ProS,462910,20240815,probe00
0.26347868324209484,0.1384547680608846,139,root,ProS,462910,20240815,probe00
0.9174718736189211,0.9227989120040584,140,root,ProS,462910,20240815,probe00
