start_times,end_times,start_indexes,end_indexes,prob,best_channel,subject,date,probe
6232.848,6232.8664,1322192,1322215,0.9901655,348,462910,20240814,probe01
6234.7808,6234.8056,1324608,1324639,0.99699765,348,462910,20240814,probe01
6235.0815999999995,6235.1128,1324984,1325023,0.9952611,348,462910,20240814,probe01
6237.3664,6237.3912,1327840,1327871,0.9895088,348,462910,20240814,probe01
6240.9632,6241.0008,1332336,1332383,0.99509656,348,462910,20240814,probe01
6241.1232,6241.1416,1332536,1332559,0.99593747,348,462910,20240814,probe01
6249.7312,6249.7688,1343296,1343343,0.9934706,348,462910,20240814,probe01
6251.888,6251.9064,1345992,1346015,0.98673904,348,462910,20240814,probe01
6253.5584,6253.5768,1348080,1348103,0.99298376,348,462910,20240814,probe01
6280.7456,6280.764,1382064,1382087,0.99374866,348,462910,20240814,probe01
6281.5328,6281.5576,1383048,1383079,0.99990803,348,462910,20240814,probe01
6284.9632,6284.9816,1387336,1387359,0.9883636,348,462910,20240814,probe01
6287.3888,6287.4136,1390368,1390399,0.9930752,348,462910,20240814,probe01
6291.6576000000005,6291.6759999999995,1395704,1395727,0.996879,348,462910,20240814,probe01
6299.0688,6299.125599999999,1404968,1405039,0.9914304,348,462910,20240814,probe01
6389.6096,6389.6408,1518144,1518183,0.9923779,348,462910,20240814,probe01
6406.2304,6406.248799999999,1538920,1538943,0.9990374,348,462910,20240814,probe01
6424.08,6424.0984,1561232,1561255,0.99232304,348,462910,20240814,probe01
6427.0624,6427.1192,1564960,1565031,0.9959695,348,462910,20240814,probe01
6501.8016,6501.8328,1658384,1658423,0.9986501,348,462910,20240814,probe01
6509.776,6509.7944,1668352,1668375,0.991739,348,462910,20240814,probe01
6510.064,6510.0952,1668712,1668751,0.98081607,348,462910,20240814,probe01
6510.7936,6510.8376,1669624,1669679,0.9944269,348,462910,20240814,probe01
6515.1008,6515.1448,1675008,1675063,0.99420744,348,462910,20240814,probe01
6521.8784,6521.9032,1683480,1683511,0.98741853,348,462910,20240814,probe01
6523.2352,6523.2536,1685176,1685199,0.98521805,348,462910,20240814,probe01
6534.4032,6534.4344,1699136,1699175,0.9903951,348,462910,20240814,probe01
6536.3232,6536.3736,1701536,1701599,0.99441123,348,462910,20240814,probe01
6536.7328,6536.7512,1702048,1702071,0.9974474,348,462910,20240814,probe01
6555.3376,6555.3688,1725304,1725343,0.9899397,348,462910,20240814,probe01
6563.2288,6563.26,1735168,1735207,0.9971063,348,462910,20240814,probe01
6563.4912,6563.5224,1735496,1735535,0.9998832,348,462910,20240814,probe01
6563.6768,6563.6952,1735728,1735751,0.99075586,348,462910,20240814,probe01
6566.3456,6566.3768,1739064,1739103,0.9933273,348,462910,20240814,probe01
6567.4912,6567.5352,1740496,1740551,0.99789256,348,462910,20240814,probe01
6571.7664,6571.7912,1745840,1745871,0.9959213,348,462910,20240814,probe01
6575.9136,6575.9384,1751024,1751055,0.9910173,348,462910,20240814,probe01
6582.064,6582.0824,1758712,1758735,0.9836175,348,462910,20240814,probe01
6583.407999999999,6583.4328000000005,1760392,1760423,0.9878064,348,462910,20240814,probe01
6583.696,6583.7208,1760752,1760783,0.99230903,348,462910,20240814,probe01
6585.968,6585.9864,1763592,1763615,0.98602784,348,462910,20240814,probe01
6588.1632,6588.1944,1766336,1766375,0.9888099,348,462910,20240814,probe01
6589.4304,6589.4552,1767920,1767951,0.98859936,348,462910,20240814,probe01
6594.9792,6595.0104,1774856,1774895,0.9920963,348,462910,20240814,probe01
6595.8496,6595.8744,1775944,1775975,0.99026775,348,462910,20240814,probe01
6602.5056,6602.5368,1784264,1784303,0.99233276,348,462910,20240814,probe01
6602.608,6602.632799999999,1784392,1784423,0.9965105,348,462910,20240814,probe01
6611.625599999999,6611.6568,1795664,1795703,0.99082994,348,462910,20240814,probe01
6624.2528,6624.2712,1811448,1811471,0.9972662,348,462910,20240814,probe01
6624.8416,6624.86,1812184,1812207,0.98888963,348,462910,20240814,probe01
6625.0336,6625.0712,1812424,1812471,0.9919338,348,462910,20240814,probe01
6627.856,6627.8808,1815952,1815983,0.99040335,348,462910,20240814,probe01
6628.5152,6628.5912,1816776,1816871,0.9881953,348,462910,20240814,probe01
6633.392,6633.4104,1822872,1822895,0.99157554,348,462910,20240814,probe01
6637.52,6637.5512,1828032,1828071,0.9929605,348,462910,20240814,probe01
6641.7248,6641.7432,1833288,1833311,0.98488975,348,462910,20240814,probe01
6648.1888,6648.2264,1841368,1841415,0.9950034,348,462910,20240814,probe01
6648.6816,6648.7,1841984,1842007,0.9894686,348,462910,20240814,probe01
6649.7056,6649.7368,1843264,1843303,0.9907163,348,462910,20240814,probe01
6656.8032,6656.8279999999995,1852136,1852167,0.9919634,348,462910,20240814,probe01
6663.76,6663.804,1860832,1860887,0.99004567,348,462910,20240814,probe01
6664.1248,6664.1432,1861288,1861311,0.99647164,348,462910,20240814,probe01
6680.2592,6680.2968,1881456,1881503,0.99467057,348,462910,20240814,probe01
6680.8096000000005,6680.8344,1882144,1882175,0.9942734,348,462910,20240814,probe01
6684.6432,6684.661599999999,1886936,1886959,0.98638237,348,462910,20240814,probe01
6685.9808,6685.9992,1888608,1888631,0.98208463,348,462910,20240814,probe01
6688.7136,6688.7384,1892024,1892055,0.9977231,348,462910,20240814,probe01
6692.0416000000005,6692.0664,1896184,1896215,0.9903414,348,462910,20240814,probe01
6694.147199999999,6694.1656,1898816,1898839,0.9992999,348,462910,20240814,probe01
6704.2208,6704.252,1911408,1911447,0.99859524,348,462910,20240814,probe01
6704.7456,6704.796,1912064,1912127,0.9862521,348,462910,20240814,probe01
6705.8976,6705.916,1913504,1913527,0.99711365,348,462910,20240814,probe01
6708.6944,6708.7128,1917000,1917023,0.9927834,348,462910,20240814,probe01
6711.824,6711.8488,1920912,1920943,0.99722576,348,462910,20240814,probe01
6716.2528,6716.284,1926448,1926487,0.99050856,348,462910,20240814,probe01
6717.2,6717.2824,1927632,1927735,0.98323154,348,462910,20240814,probe01
6718.384,6718.4024,1929112,1929135,0.9921775,348,462910,20240814,probe01
6718.5824,6718.6008,1929360,1929383,0.9914892,348,462910,20240814,probe01
6721.2832,6721.308,1932736,1932767,0.9917882,348,462910,20240814,probe01
6721.7824,6721.8072,1933360,1933391,0.9939141,348,462910,20240814,probe01
6728.144,6728.1752,1941312,1941351,0.9935347,348,462910,20240814,probe01
6728.848,6728.879199999999,1942192,1942231,0.99341106,348,462910,20240814,probe01
6729.2896,6729.3144,1942744,1942775,0.99148273,348,462910,20240814,probe01
6731.8112,6731.836,1945896,1945927,0.99791133,348,462910,20240814,probe01
6731.952,6731.9896,1946072,1946119,0.995486,348,462910,20240814,probe01
6733.2384,6733.2568,1947680,1947703,0.9903834,348,462910,20240814,probe01
6733.456,6733.4744,1947952,1947975,0.9923811,348,462910,20240814,probe01
6736.6624,6736.6872,1951960,1951991,0.99353456,348,462910,20240814,probe01
6738.2368,6738.2616,1953928,1953959,0.9915345,348,462910,20240814,probe01
6740.2464,6740.2648,1956440,1956463,0.988,348,462910,20240814,probe01
6740.8224,6740.8536,1957160,1957199,0.9982717,348,462910,20240814,probe01
6744.2144,6744.2328,1961400,1961423,0.9903581,348,462910,20240814,probe01
6746.9344,6746.9528,1964800,1964823,0.9943375,348,462910,20240814,probe01
6747.0624,6747.1064,1964960,1965015,0.9921006,348,462910,20240814,probe01
6753.1296,6753.154399999999,1972544,1972575,0.9858732,348,462910,20240814,probe01
6753.2256,6753.2568,1972664,1972703,0.997095,348,462910,20240814,probe01
6753.424,6753.4488,1972912,1972943,0.9911664,348,462910,20240814,probe01
6753.936,6753.9608,1973552,1973583,0.98875237,348,462910,20240814,probe01
6757.2768,6757.2952000000005,1977728,1977751,0.9958683,348,462910,20240814,probe01
6757.392,6757.4232,1977872,1977911,0.9923564,348,462910,20240814,probe01
6758.6272,6758.6456,1979416,1979439,0.9889067,348,462910,20240814,probe01
6759.0496,6759.0808,1979944,1979983,0.9918357,348,462910,20240814,probe01
6763.5808,6763.6056,1985608,1985639,0.9917426,348,462910,20240814,probe01
6763.7792,6763.8232,1985856,1985911,0.9955683,348,462910,20240814,probe01
6763.9904,6764.0216,1986120,1986159,0.98538154,348,462910,20240814,probe01
6770.4608,6770.5176,1994208,1994279,0.98691154,348,462910,20240814,probe01
6776.368,6776.412,2001592,2001647,0.9939374,348,462910,20240814,probe01
6782.5504,6782.588,2009320,2009367,0.9966022,348,462910,20240814,probe01
6784.1824,6784.2136,2011360,2011399,0.9948016,348,462910,20240814,probe01
6790.9344,6790.9592,2019800,2019831,0.9926448,348,462910,20240814,probe01
6793.0592,6793.0904,2022456,2022495,0.9960571,348,462910,20240814,probe01
6797.7568,6797.7880000000005,2028328,2028367,0.9895425,348,462910,20240814,probe01
6799.344,6799.3688,2030312,2030343,0.9933539,348,462910,20240814,probe01
6799.9264,6799.964,2031040,2031087,0.99271584,348,462910,20240814,probe01
6805.0976,6805.1352,2037504,2037551,0.98889065,348,462910,20240814,probe01
6805.5648,6805.596,2038088,2038127,0.99918234,348,462910,20240814,probe01
6805.763199999999,6805.7944,2038336,2038375,0.99316925,348,462910,20240814,probe01
6806.1216,6806.1528,2038784,2038823,0.9895026,348,462910,20240814,probe01
6808.4704,6808.4888,2041720,2041743,0.99406326,348,462910,20240814,probe01
6808.7648,6808.796,2042088,2042127,0.99062216,348,462910,20240814,probe01
6812.8032,6812.8344,2047136,2047175,0.9922714,348,462910,20240814,probe01
6813.3856,6813.4168,2047864,2047903,0.99616176,348,462910,20240814,probe01
6814.5568,6814.588,2049328,2049367,0.9976632,348,462910,20240814,probe01
6821.0336,6821.0584,2057424,2057455,0.990032,348,462910,20240814,probe01
6832.2464,6832.2712,2071440,2071471,0.9943168,348,462910,20240814,probe01
6833.8016,6833.8264,2073384,2073415,0.99445367,348,462910,20240814,probe01
6842.0448,6842.0696,2083688,2083719,0.9938528,348,462910,20240814,probe01
6842.9472,6842.9784,2084816,2084855,0.98181677,348,462910,20240814,probe01
4708.9272,4709.0352,16256,16391,0.9923638,362,462910,20240815,probe01
4710.5144,4710.5392,18240,18271,0.9991745,362,462910,20240815,probe01
4716.3896,4716.414400000001,25584,25615,0.9959688,362,462910,20240815,probe01
4720.0056,4720.024,30104,30127,0.9891999,362,462910,20240815,probe01
4729.906400000001,4729.924800000001,42480,42503,0.99525595,362,462910,20240815,probe01
4730.4056,4730.4304,43104,43135,0.9949809,362,462910,20240815,probe01
4753.0488000000005,4753.0672,71408,71431,0.98724353,362,462910,20240815,probe01
4753.5416000000005,4753.572800000001,72024,72063,0.99770623,362,462910,20240815,probe01
4753.7592,4753.7776,72296,72319,0.9900112,362,462910,20240815,probe01
4765.4456,4765.464,86904,86927,0.9984782,362,462910,20240815,probe01
4766.3608,4766.3792,88048,88071,0.99256873,362,462910,20240815,probe01
4769.5352,4769.56,92016,92047,0.9980038,362,462910,20240815,probe01
4769.8296,4769.8544,92384,92415,0.9923639,362,462910,20240815,probe01
4772.492,4772.5104,95712,95735,0.99719083,362,462910,20240815,probe01
4774.098400000001,4774.116800000001,97720,97743,0.99417067,362,462910,20240815,probe01
4783.218400000001,4783.236800000001,109120,109143,0.9965634,362,462910,20240815,probe01
4784.2232,4784.2416,110376,110399,0.9991162,362,462910,20240815,probe01
4784.728800000001,4784.76,111008,111047,0.99796903,362,462910,20240815,probe01
4787.8264,4787.8576,114880,114919,0.9926181,362,462910,20240815,probe01
4795.634400000001,4795.652800000001,124640,124663,0.9904368,362,462910,20240815,probe01
4821.413600000001,4821.4448,156864,156903,0.9946456,362,462910,20240815,probe01
4825.2792,4825.3168000000005,161696,161743,0.9946385,362,462910,20240815,probe01
4825.439200000001,4825.457600000001,161896,161919,0.98990834,362,462910,20240815,probe01
4833.304800000001,4833.3296,171728,171759,0.9947111,362,462910,20240815,probe01
4840.1464000000005,4840.1648000000005,180280,180303,0.9934716,362,462910,20240815,probe01
4852.9848,4853.0032,196328,196351,0.99449146,362,462910,20240815,probe01
4853.413600000001,4853.4384,196864,196895,0.98909205,362,462910,20240815,probe01
4855.0712,4855.0960000000005,198936,198967,0.9974722,362,462910,20240815,probe01
4866.482400000001,4866.52,213200,213247,0.9936817,362,462910,20240815,probe01
4869.7528,4869.7712,217288,217311,0.9910178,362,462910,20240815,probe01
4869.874400000001,4869.8928000000005,217440,217463,0.9893048,362,462910,20240815,probe01
4872.2744,4872.312000000001,220440,220487,0.9882848,362,462910,20240815,probe01
4872.4472000000005,4872.4656,220656,220679,0.9926795,362,462910,20240815,probe01
4873.8104,4873.8288,222360,222383,0.99011254,362,462910,20240815,probe01
4874.0024,4874.0272,222600,222631,0.99634093,362,462910,20240815,probe01
4888.268,4888.388800000001,240432,240583,0.9948612,362,462910,20240815,probe01
4891.1736,4891.192,244064,244087,0.99499565,362,462910,20240815,probe01
4891.5896,4891.6144,244584,244615,0.99839395,362,462910,20240815,probe01
4892.696800000001,4892.728,245968,246007,0.99579436,362,462910,20240815,probe01
4892.8568000000005,4892.8752,246168,246191,0.9907682,362,462910,20240815,probe01
4901.029600000001,4901.048000000001,256384,256407,0.9886745,362,462910,20240815,probe01
4905.3368,4905.3616,261768,261799,0.993525,362,462910,20240815,probe01
4911.0328,4911.0704000000005,268888,268935,0.99678355,362,462910,20240815,probe01
4926.636,4926.667200000001,288392,288431,0.9904338,362,462910,20240815,probe01
4927.2056,4927.224,289104,289127,0.9876436,362,462910,20240815,probe01
4936.8184,4936.8432,301120,301151,0.99728316,362,462910,20240815,probe01
4946.674400000001,4946.6992,313440,313471,0.9925418,362,462910,20240815,probe01
4949.874400000001,4949.8928000000005,317440,317463,0.9967693,362,462910,20240815,probe01
4970.616800000001,4970.635200000001,343368,343391,0.99599516,362,462910,20240815,probe01
4981.5544,4981.5792,357040,357071,0.9852769,362,462910,20240815,probe01
4983.410400000001,4983.435200000001,359360,359391,0.99900526,362,462910,20240815,probe01
4983.916,4983.9472000000005,359992,360031,0.9904899,362,462910,20240815,probe01
4985.7528,4985.7712,362288,362311,0.9905555,362,462910,20240815,probe01
5072.095200000001,5072.120000000001,470216,470247,0.9999218,362,462910,20240815,probe01
5087.4552,5087.4736,489416,489439,0.99869955,362,462910,20240815,probe01
5089.112800000001,5089.131200000001,491488,491511,0.99095225,362,462910,20240815,probe01
5090.988,5091.0064,493832,493855,0.99479496,362,462910,20240815,probe01
5096.268,5096.305600000001,500432,500479,0.99388325,362,462910,20240815,probe01
5114.9624,5114.993600000001,523800,523839,0.99282646,362,462910,20240815,probe01
5117.3688,5117.3936,526808,526839,0.9866212,362,462910,20240815,probe01
5123.250400000001,5123.2752,534160,534191,0.99462634,362,462910,20240815,probe01
5125.3944,5125.4256000000005,536840,536879,0.99836826,362,462910,20240815,probe01
5130.5272,5130.5456,543256,543279,0.9978042,362,462910,20240815,probe01
5132.3640000000005,5132.408,545552,545607,0.9923831,362,462910,20240815,probe01
5136.268,5136.2864,550432,550455,0.9857587,362,462910,20240815,probe01
5139.8136,5139.838400000001,554864,554895,0.99687546,362,462910,20240815,probe01
5141.9384,5141.9632,557520,557551,0.98695475,362,462910,20240815,probe01
5144.524,5144.5424,560752,560775,0.9874252,362,462910,20240815,probe01
5144.9336,5144.952,561264,561287,0.9987256,362,462910,20240815,probe01
5145.3688,5145.496,561808,561967,0.99275684,362,462910,20240815,probe01
5147.794400000001,5147.8192,564840,564871,0.99279594,362,462910,20240815,probe01
5153.8424,5153.8864,572400,572455,0.99460244,362,462910,20240815,probe01
5159.660000000001,5159.678400000001,579672,579695,0.9976305,362,462910,20240815,probe01
5160.5688,5160.5872,580808,580831,0.9863227,362,462910,20240815,probe01
5162.642400000001,5162.660800000001,583400,583423,0.9920824,362,462910,20240815,probe01
5164.946400000001,5164.964800000001,586280,586303,0.9955124,362,462910,20240815,probe01
5181.26,5181.291200000001,606672,606711,0.99334466,362,462910,20240815,probe01
5181.3944,5181.4256000000005,606840,606879,0.9985812,362,462910,20240815,probe01
5181.9512,5181.9696,607536,607559,0.99086416,362,462910,20240815,probe01
5188.4152,5188.446400000001,615616,615655,0.99669653,362,462910,20240815,probe01
5188.5688,5188.5872,615808,615831,0.99621844,362,462910,20240815,probe01
5188.9336,5188.952,616264,616287,0.983909,362,462910,20240815,probe01
5214.028,5214.0528,647632,647663,0.99947935,362,462910,20240815,probe01
5304.3768,5304.395200000001,760568,760591,0.9989345,362,462910,20240815,probe01
5314.3288,5314.3472,773008,773031,0.9949979,362,462910,20240815,probe01
5320.0888,5320.120000000001,780208,780247,0.9986917,362,462910,20240815,probe01
5320.2232,5320.254400000001,780376,780415,0.9978676,362,462910,20240815,probe01
5321.5928,5321.6112,782088,782111,0.9902925,362,462910,20240815,probe01
5332.8568000000005,5332.8752,796168,796191,0.9976505,362,462910,20240815,probe01
5332.9784,5333.0032,796320,796351,0.9943058,362,462910,20240815,probe01
5335.1288,5335.1472,799008,799031,0.9992646,362,462910,20240815,probe01
5342.764,5342.7888,808552,808583,0.99931055,362,462910,20240815,probe01
5343.0712,5343.1088,808936,808983,0.99355,362,462910,20240815,probe01
5352.396000000001,5352.4208,820592,820623,0.99973994,362,462910,20240815,probe01
5354.4312,5354.4496,823136,823159,0.99941933,362,462910,20240815,probe01
5376.127200000001,5376.145600000001,850256,850279,0.99834025,362,462910,20240815,probe01
5385.2088,5385.2272,861608,861631,0.98246944,362,462910,20240815,probe01
5389.215200000001,5389.2464,866616,866655,0.9913888,362,462910,20240815,probe01
5389.3496000000005,5389.380800000001,866784,866823,0.99611104,362,462910,20240815,probe01
5398.943200000001,5398.968000000001,878776,878807,0.9906237,362,462910,20240815,probe01
5399.8264,5399.8576,879880,879919,0.9943032,362,462910,20240815,probe01
5413.682400000001,5413.7008000000005,897200,897223,0.9908565,362,462910,20240815,probe01
5417.407200000001,5417.4256000000005,901856,901879,0.98610955,362,462910,20240815,probe01
5429.3496000000005,5429.380800000001,916784,916823,0.99289966,362,462910,20240815,probe01
5434.156000000001,5434.1808,922792,922823,0.99943143,362,462910,20240815,probe01
5446.3288,5446.3536,938008,938039,0.99727213,362,462910,20240815,probe01
5449.4776,5449.5024,941944,941975,0.9957592,362,462910,20240815,probe01
5449.7464,5449.7712,942280,942311,0.9979058,362,462910,20240815,probe01
5449.9128,5449.9312,942488,942511,0.9946045,362,462910,20240815,probe01
5465.388000000001,5465.4128,961832,961863,0.9998583,362,462910,20240815,probe01
5469.4008,5469.4256000000005,966848,966879,0.9931252,362,462910,20240815,probe01
5473.631200000001,5473.656000000001,972136,972167,0.99388385,362,462910,20240815,probe01
5495.564,5495.5888,999552,999583,0.9959038,362,462910,20240815,probe01
5499.2312,5499.2496,1004136,1004159,0.9924021,362,462910,20240815,probe01
5505.1192,5505.1376,1011496,1011519,0.99564123,362,462910,20240815,probe01
5506.367200000001,5506.3856000000005,1013056,1013079,0.98639286,362,462910,20240815,probe01
5508.6648000000005,5508.696,1015928,1015967,0.989197,362,462910,20240815,probe01
5509.080800000001,5509.105600000001,1016448,1016479,0.99682796,362,462910,20240815,probe01
5510.572,5510.609600000001,1018312,1018359,0.99515915,362,462910,20240815,probe01
5527.384800000001,5527.403200000001,1039328,1039351,0.99282914,362,462910,20240815,probe01
5531.660000000001,5531.6848,1044672,1044703,0.9951873,362,462910,20240815,probe01
5535.8264,5535.844800000001,1049880,1049903,0.9929479,362,462910,20240815,probe01
5538.866400000001,5538.8912,1053680,1053711,0.99411184,362,462910,20240815,probe01
5539.218400000001,5539.243200000001,1054120,1054151,0.9997945,362,462910,20240815,probe01
5545.9384,5545.9632,1062520,1062551,0.99939734,362,462910,20240815,probe01
5556.620000000001,5556.638400000001,1075872,1075895,0.9879916,362,462910,20240815,probe01
5576.7352,5576.7664,1101016,1101055,0.9940195,362,462910,20240815,probe01
5584.1976,5584.216,1110344,1110367,0.98961806,362,462910,20240815,probe01
5594.9496,5594.9872000000005,1123784,1123831,0.99382615,362,462910,20240815,probe01
5598.8856000000005,5598.9232,1128704,1128751,0.99634534,362,462910,20240815,probe01
5603.756,5603.7744,1134792,1134815,0.9997097,362,462910,20240815,probe01
5626.533600000001,5626.552000000001,1163264,1163287,0.98889,362,462910,20240815,probe01
5629.676,5629.6944,1167192,1167215,0.99272853,362,462910,20240815,probe01
5664.1336,5664.152,1210264,1210287,0.9865594,362,462910,20240815,probe01
5774.540000000001,5774.5648,1348272,1348303,0.9986097,362,462910,20240815,probe01
5787.4744,5787.5248,1364440,1364503,0.98550904,362,462910,20240815,probe01
5797.3048,5797.329600000001,1376728,1376759,0.99581236,362,462910,20240815,probe01
5797.464800000001,5797.489600000001,1376928,1376959,0.9991827,362,462910,20240815,probe01
5799.602400000001,5799.6336,1379600,1379639,0.99350107,362,462910,20240815,probe01
5807.6664,5807.684800000001,1389680,1389703,0.99247223,362,462910,20240815,probe01
5813.3240000000005,5813.3424,1396752,1396775,0.9985479,362,462910,20240815,probe01
5823.852000000001,5823.8768,1409912,1409943,0.99397373,362,462910,20240815,probe01
5833.6248000000005,5833.656000000001,1422128,1422167,0.9929018,362,462910,20240815,probe01
5838.4184000000005,5838.4368,1428120,1428143,0.99124,362,462910,20240815,probe01
5838.508000000001,5838.532800000001,1428232,1428263,0.9928771,362,462910,20240815,probe01
5838.815200000001,5838.8336,1428616,1428639,0.9976151,362,462910,20240815,probe01
5844.293600000001,5844.3184,1435464,1435495,0.9866988,362,462910,20240815,probe01
5844.7352,5844.7664,1436016,1436055,0.9995256,362,462910,20240815,probe01
5844.8568000000005,5844.881600000001,1436168,1436199,0.9995165,362,462910,20240815,probe01
5852.1016,5852.1264,1445224,1445255,0.9966342,362,462910,20240815,probe01
5859.1288,5859.153600000001,1454008,1454039,0.9955368,362,462910,20240815,probe01
5859.6088,5859.64,1454608,1454647,0.98662746,362,462910,20240815,probe01
5874.5208,5874.5456,1473248,1473279,0.99422866,362,462910,20240815,probe01
5955.845600000001,5955.8768,1574904,1574943,0.99525374,362,462910,20240815,probe01
5978.06,5978.1104000000005,1602672,1602735,0.9913567,362,462910,20240815,probe01
5980.268,5980.2928,1605432,1605463,0.9882213,362,462910,20240815,probe01
5981.0936,5981.112,1606464,1606487,0.99469125,362,462910,20240815,probe01
5981.3048,5981.329600000001,1606728,1606759,0.99058545,362,462910,20240815,probe01
5981.452,5981.4768,1606912,1606943,0.9991767,362,462910,20240815,probe01
5982.1304,5982.1744,1607760,1607815,0.99565727,362,462910,20240815,probe01
5986.5272,5986.5456,1613256,1613279,0.9881093,362,462910,20240815,probe01
6034.3608,6034.392,1673048,1673087,0.9977374,362,462910,20240815,probe01
6045.8104,6045.841600000001,1687360,1687399,0.997731,362,462910,20240815,probe01
6056.3896,6056.414400000001,1700584,1700615,0.9991989,362,462910,20240815,probe01
6056.5432,6056.5744,1700776,1700815,0.9931197,362,462910,20240815,probe01
6059.000800000001,6059.019200000001,1703848,1703871,0.9921728,362,462910,20240815,probe01
6063.0648,6063.102400000001,1708928,1708975,0.9888655,362,462910,20240815,probe01
6065.804,6065.822400000001,1712352,1712375,0.9870533,362,462910,20240815,probe01
6066.040800000001,6066.072,1712648,1712687,0.9982872,362,462910,20240815,probe01
6194.9496,6194.968000000001,1873784,1873807,0.9910648,362,462910,20240815,probe01
6197.983200000001,6198.0208,1877576,1877623,0.9891958,362,462910,20240815,probe01
6307.000800000001,6307.025600000001,2013848,2013879,0.98982483,362,462910,20240815,probe01
6309.644,6309.6624,2017152,2017175,0.98791015,362,462910,20240815,probe01
6318.6552,6318.6736,2028416,2028439,0.99165994,362,462910,20240815,probe01
6320.037600000001,6320.062400000001,2030144,2030175,0.9991552,362,462910,20240815,probe01
6320.9784,6320.996800000001,2031320,2031343,0.99651617,362,462910,20240815,probe01
6325.1448,6325.1696,2036528,2036559,0.99563843,362,462910,20240815,probe01
6327.359200000001,6327.377600000001,2039296,2039319,0.9881667,362,462910,20240815,probe01
6327.468000000001,6327.486400000001,2039432,2039455,0.9914628,362,462910,20240815,probe01
6328.069600000001,6328.088000000001,2040184,2040207,0.99078476,362,462910,20240815,probe01
6332.428,6332.446400000001,2045632,2045655,0.9908308,362,462910,20240815,probe01
6335.0904,6335.1088,2048960,2048983,0.9909055,362,462910,20240815,probe01
6338.1624,6338.1872,2052800,2052831,0.9870041,362,462910,20240815,probe01
6349.6952,6349.72,2067216,2067247,0.9978876,362,462910,20240815,probe01
6349.900000000001,6349.9184000000005,2067472,2067495,0.99079025,362,462910,20240815,probe01
6352.370400000001,6352.4272,2070560,2070631,0.9898853,362,462910,20240815,probe01
6355.7624000000005,6355.7808,2074800,2074823,0.9922019,362,462910,20240815,probe01
6362.764,6362.7888,2083552,2083583,0.9882511,362,462910,20240815,probe01
6363.148,6363.1664,2084032,2084055,0.99669063,362,462910,20240815,probe01
6363.2952000000005,6363.3264,2084216,2084255,0.99038893,362,462910,20240815,probe01
6363.4744,6363.4992,2084440,2084471,0.99801046,362,462910,20240815,probe01
6364.997600000001,6365.0160000000005,2086344,2086367,0.9951693,362,462910,20240815,probe01
6369.6184,6369.649600000001,2092120,2092159,0.9946868,362,462910,20240815,probe01
6372.716,6372.7344,2095992,2096015,0.9901062,362,462910,20240815,probe01
6379.736800000001,6379.7616,2104768,2104799,0.99384207,362,462910,20240815,probe01
6381.4264,6381.4512,2106880,2106911,0.9959034,362,462910,20240815,probe01
6388.14,6388.171200000001,2115272,2115311,0.9995642,362,462910,20240815,probe01
6391.5576,6391.576000000001,2119544,2119567,0.9839085,362,462910,20240815,probe01
6391.800800000001,6391.8256,2119848,2119879,0.9906845,362,462910,20240815,probe01
6406.1624,6406.1808,2137800,2137823,0.9952115,362,462910,20240815,probe01
6411.9672,6411.9856,2145056,2145079,0.9883538,362,462910,20240815,probe01
6413.5096,6413.528,2146984,2147007,0.9857684,362,462910,20240815,probe01
6415.653600000001,6415.684800000001,2149664,2149703,0.9912338,362,462910,20240815,probe01
6426.3928000000005,6426.424000000001,2163088,2163127,0.99792784,362,462910,20240815,probe01
6427.436000000001,6427.4544000000005,2164392,2164415,0.9861802,362,462910,20240815,probe01
6427.8264,6427.844800000001,2164880,2164903,0.9977974,362,462910,20240815,probe01
6429.5864,6429.6048,2167080,2167103,0.98508227,362,462910,20240815,probe01
6430.4056,6430.4304,2168104,2168135,0.99557954,362,462910,20240815,probe01
6430.796,6430.8144,2168592,2168615,0.9954056,362,462910,20240815,probe01
6438.533600000001,6438.5584,2178264,2178295,0.9975652,362,462910,20240815,probe01
6439.4744,6439.4928,2179440,2179463,0.9997085,362,462910,20240815,probe01
6439.852000000001,6439.902400000001,2179912,2179975,0.99371076,362,462910,20240815,probe01
6442.2968,6442.315200000001,2182968,2182991,0.9870358,362,462910,20240815,probe01
6453.1,6453.1248000000005,2196472,2196503,0.9946339,362,462910,20240815,probe01
6453.228,6453.2464,2196632,2196655,0.994617,362,462910,20240815,probe01
6456.3832,6456.4016,2200576,2200599,0.9907494,362,462910,20240815,probe01
6459.8584,6459.8896,2204920,2204959,0.9885981,362,462910,20240815,probe01
6461.0424,6461.0608,2206400,2206423,0.9941813,362,462910,20240815,probe01
6462.1176000000005,6462.142400000001,2207744,2207775,0.9970442,362,462910,20240815,probe01
6468.7992,6468.8176,2216096,2216119,0.9963934,362,462910,20240815,probe01
6473.612,6473.6304,2222112,2222135,0.9967254,362,462910,20240815,probe01
6477.292,6477.3168000000005,2226712,2226743,0.9924913,362,462910,20240815,probe01
6488.2808,6488.2992,2240448,2240471,0.9968525,362,462910,20240815,probe01
6490.040800000001,6490.0656,2242648,2242679,0.9894153,362,462910,20240815,probe01
6493.3176,6493.3424,2246744,2246775,0.99709606,362,462910,20240815,probe01
6493.9192,6493.9568,2247496,2247543,0.9946596,362,462910,20240815,probe01
6496.108,6496.1264,2250232,2250255,0.9962851,362,462910,20240815,probe01
