accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.4504166666666667,1260,Cortex,25,48,459601,20240410,probe00
0.48333333333333334,1270,Cortex,25,48,459601,20240410,probe00
0.4820833333333334,1280,Cortex,25,48,459601,20240410,probe00
0.4800000000000001,1290,Cortex,25,48,459601,20240410,probe00
0.47875000000000006,1300,Cortex,25,48,459601,20240410,probe00
0.475,1310,Cortex,25,48,459601,20240410,probe00
0.48708333333333337,1320,Cortex,25,48,459601,20240410,probe00
0.49791666666666656,1330,Cortex,25,48,459601,20240410,probe00
0.4804166666666667,1340,Cortex,25,48,459601,20240410,probe00
0.4874999999999999,1350,Cortex,25,48,459601,20240410,probe00
0.4720833333333334,1360,Cortex,25,48,459601,20240410,probe00
0.49333333333333335,1370,Cortex,25,48,459601,20240410,probe00
0.47458333333333336,1380,Cortex,25,48,459601,20240410,probe00
0.47,1390,Cortex,25,48,459601,20240410,probe00
0.46208333333333323,1400,Cortex,25,48,459601,20240410,probe00
0.47541666666666665,1410,Cortex,25,48,459601,20240410,probe00
0.5,1420,Cortex,25,48,459601,20240410,probe00
0.4891666666666667,1430,Cortex,25,48,459601,20240410,probe00
0.48,1440,Cortex,25,48,459601,20240410,probe00
0.47375,1450,Cortex,25,48,459601,20240410,probe00
0.49249999999999994,1460,Cortex,25,48,459601,20240410,probe00
0.4775,1470,Cortex,25,48,459601,20240410,probe00
0.48041666666666677,30,CA1,25,48,459601,20240410,probe01
0.4829166666666667,40,CA1,25,48,459601,20240410,probe01
0.47291666666666665,50,CA1,25,48,459601,20240410,probe01
0.47791666666666666,60,CA1,25,48,459601,20240410,probe01
0.475,70,CA1,25,48,459601,20240410,probe01
0.4854166666666667,80,CA1,25,48,459601,20240410,probe01
0.48291666666666655,90,CA1,25,48,459601,20240410,probe01
0.4725,100,CA1,25,48,459601,20240410,probe01
0.49500000000000005,110,CA1,25,48,459601,20240410,probe01
0.4487499999999999,120,CA1,25,48,459601,20240410,probe01
0.48624999999999985,130,CA1,25,48,459601,20240410,probe01
0.4683333333333332,140,CA1,25,48,459601,20240410,probe01
0.4729166666666667,150,CA1,25,48,459601,20240410,probe01
0.48124999999999996,160,CA1,25,48,459601,20240410,probe01
0.46249999999999986,170,CA1,25,48,459601,20240410,probe01
0.48499999999999993,180,CA1,25,48,459601,20240410,probe01
0.4699999999999999,190,CA1,25,48,459601,20240410,probe01
0.4641666666666666,200,CA1,25,48,459601,20240410,probe01
0.44999999999999996,210,CA1,25,48,459601,20240410,probe01
0.4929166666666667,220,CA1,25,48,459601,20240410,probe01
0.4966666666666668,230,CA1,25,48,459601,20240410,probe01
