subject,date,probe,neuron_id,region,allen_acronym,x,y,z,p,r
466394,20241105,probe01,260,TEa,TEa5,-4574.144334559708,-2590.740639233104,-3439.3309836287667,0.0,0.18388912711087718
466394,20241105,probe01,261,TEa,TEa5,-4574.144334559708,-2590.740639233104,-3439.3309836287667,0.076,0.08417383316445201
466394,20241105,probe01,262,TEa,TEa5,-4568.555541767178,-2585.9657659713007,-3420.7307842900777,0.0,-0.06941814189076369
466394,20241105,probe01,263,TEa,TEa5,-4568.555541767178,-2585.9657659713007,-3420.7307842900777,0.029,-0.035462919604535056
466394,20241105,probe01,265,TEa,TEa5,-4574.144334559708,-2590.740639233104,-3439.3309836287667,0.0,-0.1592886280235492
466394,20241105,probe01,270,AUD,AUDv5,-4557.377988713112,-2576.4160472410636,-3383.5304938799145,0.0,-0.09787518421364164
466394,20241105,probe01,272,AUD,AUDv5,-4562.966781505643,-2581.1909205028674,-3402.130693218604,0.0,-0.10851286749101233
466394,20241105,probe01,274,AUD,AUDv5,-4557.377988713112,-2576.4160472410636,-3383.5304938799145,0.916,0.0028384551611519825
466394,20241105,probe01,276,AUD,AUDv5,-4557.377988713112,-2576.4160472410636,-3383.5304938799145,0.293,0.02829638099256265
466394,20241105,probe01,281,AUD,AUDv5,-4551.789195920581,-2571.64117397926,-3364.930294541225,0.0,-0.16425958828343015
466394,20241105,probe01,283,AUD,AUDv5,-4546.200435659047,-2566.866328510827,-3346.3302034697513,0.0,-0.0781132424640292
466394,20241105,probe01,284,AUD,AUDv5,-4540.611642866516,-2562.091455249023,-3327.730004131062,0.0,-0.10750392738793889
466394,20241105,probe01,287,AUD,AUDv5,-4540.611642866516,-2562.091455249023,-3327.730004131062,0.0,-0.19860302063856553
466394,20241105,probe01,292,AUD,AUDv5,-4540.611642866516,-2562.091455249023,-3327.730004131062,0.09,0.03519380167165046
466394,20241105,probe01,293,AUD,AUDv5,-4529.434089812451,-2552.5417365187864,-3290.529713720899,0.0,-0.1295063835224865
466394,20241105,probe01,294,AUD,AUDv5,-4540.611642866516,-2562.091455249023,-3327.730004131062,0.0,-0.13602483544572797
466394,20241105,probe01,296,AUD,AUDv5,-4540.611642866516,-2562.091455249023,-3327.730004131062,0.077,-0.040286212093884555
466394,20241105,probe01,299,AUD,AUDv5,-4523.8452970199205,-2547.766863256982,-3271.92951438221,0.0,-0.14149108209145272
466394,20241105,probe01,303,AUD,AUDv5,-4523.8452970199205,-2547.766863256982,-3271.92951438221,0.0,0.10281456159685304
466394,20241105,probe01,304,AUD,AUDv5,-4523.8452970199205,-2547.766863256982,-3271.92951438221,0.0,-0.07343962851127205
466394,20241105,probe01,306,AUD,AUDv5,-4529.434089812451,-2552.5417365187864,-3290.529713720899,0.0,-0.19739092412893097
466394,20241105,probe01,307,AUD,AUDv5,-4523.8452970199205,-2547.766863256982,-3271.92951438221,0.0,0.09634120892167061
466394,20241105,probe01,309,AUD,AUDv5,-4518.256504227389,-2542.9919899951788,-3253.329315043521,0.077,-0.10537668816621684
466394,20241105,probe01,313,AUD,AUDv5,-4518.256504227389,-2542.9919899951788,-3253.329315043521,0.0,-0.16830788751282524
466394,20241105,probe01,315,AUD,AUDv5,-4518.256504227389,-2542.9919899951788,-3253.329315043521,0.0,-0.09929879705860761
466394,20241105,probe01,318,AUD,AUDv5,-4518.256504227389,-2542.9919899951788,-3253.329315043521,0.17,-0.04590832229951957
466394,20241105,probe01,319,AUD,AUDv5,-4512.667711434858,-2538.2171167333754,-3234.7291157048317,0.0,-0.05404697781102696
466394,20241105,probe01,320,AUD,AUDv5,-4512.667711434858,-2538.2171167333754,-3234.7291157048317,0.041,-0.03197503945763355
466394,20241105,probe01,323,AUD,AUDv5,-4507.078951173324,-2533.4422712649416,-3216.129024633358,0.0,-0.11095142385889209
466394,20241105,probe01,325,AUD,AUDv5,-4507.078951173324,-2533.4422712649416,-3216.129024633358,0.0,-0.09432098430454317
466394,20241105,probe01,326,AUD,AUDv5,-4507.078951173324,-2533.4422712649416,-3216.129024633358,0.024,-0.07683289197134624
466394,20241105,probe01,328,AUD,AUDv5,-4501.490158380792,-2528.6673980031383,-3197.5288252946684,0.0,-0.16401387063509276
466394,20241105,probe01,329,AUD,AUDv5,-4507.078951173324,-2533.4422712649416,-3216.129024633358,0.0,0.18206544802393185
466394,20241105,probe01,337,AUD,AUDv5,-4490.312605326728,-2519.1176792729016,-3160.3285348845056,0.0,-0.1322523998370487
466394,20241105,probe01,340,AUD,AUDv5,-4479.135019741665,-2509.567932749294,-3123.128136207127,0.0,-0.10804239875035748
466394,20241105,probe01,343,AUD,AUDv5,-4484.723812534196,-2514.3428060110973,-3141.728335545816,0.053,-0.026825390753528355
466394,20241105,probe01,344,AUD,AUDv5,-4484.723812534196,-2514.3428060110973,-3141.728335545816,0.0,0.05281221264092278
466394,20241105,probe01,348,AUD,AUDv5,-4473.546259480132,-2504.793087280861,-3104.5280451356534,0.0,-0.13405455248967144
466394,20241105,probe01,352,AUD,AUDv5,-4467.957466687601,-2500.018214019057,-3085.927845796964,0.0,-0.1422540440986539
466394,20241105,probe01,355,AUD,AUDv5,-4462.368673895069,-2495.2433407572535,-3067.327646458275,0.0,0.6077542531542335
466394,20241105,probe01,356,AUD,AUDv5,-4473.546259480132,-2504.793087280861,-3104.5280451356534,0.0,-0.14236661644817866
466394,20241105,probe01,358,AUD,AUDv5,-4473.546259480132,-2504.793087280861,-3104.5280451356534,0.0,-0.1499419344891894
466394,20241105,probe01,365,AUD,AUDp5,-4456.779913633535,-2490.46849528882,-3048.727555386801,0.0,-0.07421182192548192
466394,20241105,probe01,366,AUD,AUDp5,-4456.779913633535,-2490.46849528882,-3048.727555386801,0.0,-0.12059838941148765
466394,20241105,probe01,374,AUD,AUDp5,-4451.191120841004,-2485.6936220270163,-3030.127356048112,0.0,-0.15651316511828298
466394,20241105,probe01,383,AUD,AUDp5,-4434.424774994408,-2471.369030034976,-2974.32686629926,0.004,-0.07403652442112348
466394,20241105,probe01,384,AUD,AUDp5,-4434.424774994408,-2471.369030034976,-2974.32686629926,0.0,-0.08299267783920572
466394,20241105,probe01,385,AUD,AUDp5,-4440.013567786939,-2476.1439032967796,-2992.927065637949,0.0,-0.14785630677446632
466394,20241105,probe01,386,AUD,AUDp5,-4434.424774994408,-2471.369030034976,-2974.32686629926,0.0,-0.18382569836934926
466394,20241105,probe01,391,AUD,AUDp5,-4423.247189409346,-2461.8192835113687,-2937.126467621881,0.074,-0.024174018562801883
466394,20241105,probe01,395,AUD,AUDp5,-4423.247189409346,-2461.8192835113687,-2937.126467621881,0.0,-0.13549353673815312
466394,20241105,probe01,396,AUD,AUDp5,-4423.247189409346,-2461.8192835113687,-2937.126467621881,0.0,0.30098199196498604
466394,20241105,probe01,401,AUD,AUDp5,-4412.069636355282,-2452.2695647811315,-2899.926177211718,0.0,-0.0831059442046408
466394,20241105,probe01,403,AUD,AUDp5,-4417.658429147812,-2457.044438042935,-2918.5263765504073,0.798,-0.003403733384420427
466394,20241105,probe01,405,AUD,AUDp5,-4412.069636355282,-2452.2695647811315,-2899.926177211718,0.303,-0.024044360270091106
466394,20241105,probe01,406,AUD,AUDp5,-4417.658429147812,-2457.044438042935,-2918.5263765504073,0.0,-0.1269501671104964
466394,20241105,probe01,407,AUD,AUDp5,-4412.069636355282,-2452.2695647811315,-2899.926177211718,0.0,0.08070965441369385
466394,20241105,probe01,412,AUD,AUDp5,-4400.892083301216,-2442.7198460508944,-2862.725886801555,0.001,-0.03596148919924495
466394,20241105,probe01,415,AUD,AUDp5,-4406.48084356275,-2447.4946915193277,-2881.3259778730294,0.0,-0.12516003538983883
466394,20241105,probe01,421,AUD,AUDp5,-4389.714497716153,-2433.170099527287,-2825.525488124177,0.0,-0.08132037983141498
466394,20241105,probe01,427,AUD,AUDp5,-4395.303290508685,-2437.944972789091,-2844.1256874628666,0.002,-0.0603025822577756
466394,20241105,probe01,430,AUD,AUDp5,-4372.9481518695575,-2418.8455075352467,-2769.7249983753245,0.014,-0.04233817525326824
466394,20241105,probe01,434,AUD,AUDp5,-4384.12573745462,-2428.3952540588543,-2806.9253970527034,0.0,-0.14764927969203573
466394,20241105,probe01,435,AUD,AUDp5,-4378.536944662089,-2423.62038079705,-2788.325197714014,0.914,0.006449336738900148
466394,20241105,probe01,437,AUD,AUDp5,-4378.536944662089,-2423.62038079705,-2788.325197714014,0.0,0.0743274044657291
466394,20241105,probe01,439,AUD,AUDp5,-4372.9481518695575,-2418.8455075352467,-2769.7249983753245,0.0,-0.06487876949316938
466394,20241105,probe01,444,AUD,AUDp5,-4367.3593916080235,-2414.070662066814,-2751.1249073038507,0.584,0.008408019171233799
466394,20241105,probe01,446,AUD,AUDp5,-4367.3593916080235,-2414.070662066814,-2751.1249073038507,0.163,0.04899617831487536
466394,20241105,probe01,448,AUD,AUDp5,-4372.9481518695575,-2418.8455075352467,-2769.7249983753245,0.078,0.10612808489763378
466394,20241105,probe01,452,AUD,AUDp5,-4361.770566284495,-2409.295761011639,-2732.524599697946,0.391,-0.01943112860970001
466394,20241105,probe01,458,AUD,AUDp5,-4361.770566284495,-2409.295761011639,-2732.524599697946,0.0,0.2781988860005631
466394,20241105,probe01,459,AUD,AUDp5,-4361.770566284495,-2409.295761011639,-2732.524599697946,0.0,0.27901158128500314
466394,20241105,probe01,460,AUD,AUDp5,-4356.181806022962,-2404.520915543206,-2713.9245086264723,0.0,0.10678494150479306
466394,20241105,probe01,461,AUD,AUDp5,-4339.415460176365,-2390.1963235511653,-2658.1240188776205,0.026,0.10433073689464517
466394,20241105,probe01,468,AUD,AUDp5,-4356.181806022962,-2404.520915543206,-2713.9245086264723,0.002,0.07176586698872714
466394,20241105,probe01,470,AUD,AUDp5,-4356.181806022962,-2404.520915543206,-2713.9245086264723,0.0,0.6304110425046848
466394,20241105,probe01,474,AUD,AUDp5,-4333.826699914832,-2385.4214780827324,-2639.5239278061467,0.0,0.5724664125065217
466394,20241105,probe01,477,AUD,AUDp5,-4333.826699914832,-2385.4214780827324,-2639.5239278061467,0.0,0.1846951772484206
466394,20241105,probe01,478,AUD,AUDp5,-4333.826699914832,-2385.4214780827324,-2639.5239278061467,0.178,0.017980310114299246
466394,20241105,probe01,479,AUD,AUDp5,-4339.415460176365,-2390.1963235511653,-2658.1240188776205,0.782,-0.0058392760603330745
466394,20241105,probe01,480,AUD,AUDp5,-4328.237874591303,-2380.6465770275577,-2620.9236202002417,0.0,0.2329246894244896
466394,20241105,probe01,481,AUD,AUDp5,-4333.826699914832,-2385.4214780827324,-2639.5239278061467,0.0,0.12366416652024247
466394,20241105,probe01,483,AUD,AUDp5,-4328.237874591303,-2380.6465770275577,-2620.9236202002417,0.0,0.2891683377335999
466394,20241105,probe01,487,AUD,AUDp5,-4322.649114329769,-2375.871731559125,-2602.323529128768,0.004,0.06385667748334932
466394,20241105,probe01,488,AUD,AUDp5,-4322.649114329769,-2375.871731559125,-2602.323529128768,0.074,-0.05604335844430219
466394,20241105,probe01,489,AUD,AUDp5,-4328.237874591303,-2380.6465770275577,-2620.9236202002417,0.0,0.4014901249927277
466394,20241105,probe01,492,AUD,AUDp5,-4317.060354068235,-2371.096886090692,-2583.723438057294,0.712,-0.009306229513121385
466394,20241105,probe01,493,AUD,AUDp5,-4311.471528744707,-2366.321985035517,-2565.12313045139,0.008,0.0535815461271373
466394,20241105,probe01,496,AUD,AUDp5,-4311.471528744707,-2366.321985035517,-2565.12313045139,0.131,-0.06641077942028695
466394,20241105,probe01,501,AUD,AUDp5,-4305.882768483173,-2361.5471395670843,-2546.523039379916,0.0,-0.06926954637076989
466394,20241105,probe01,502,AUD,AUDp5,-4300.294008221639,-2356.772294098651,-2527.9229483084423,0.0,-0.06795501339055975
466394,20241105,probe01,504,AUD,AUDp5,-4300.294008221639,-2356.772294098651,-2527.9229483084423,0.47,0.015954408910073884
466394,20241105,probe01,506,AUD,AUDp5,-4294.705182898111,-2351.9973930434767,-2509.3226407025377,0.003,-0.049179858293690676
466394,20241105,probe01,509,AUD,AUDp5,-4289.116422636576,-2347.222547575044,-2490.7225496310634,0.0,0.3134414312473569
466394,20241105,probe01,511,AUD,AUDp5,-4289.116422636576,-2347.222547575044,-2490.7225496310634,0.0,0.18163690976629213
466394,20241105,probe01,514,AUD,AUDp5,-4294.705182898111,-2351.9973930434767,-2509.3226407025377,0.0,0.28718130595128044
466394,20241105,probe01,516,AUD,AUDp5,-4289.116422636576,-2347.222547575044,-2490.7225496310634,0.0,-0.06366427460094118
466394,20241105,probe01,517,AUD,AUDp5,-4289.116422636576,-2347.222547575044,-2490.7225496310634,0.002,0.08860213695604185
466394,20241105,probe01,520,AUD,AUDp5,-4277.938837051514,-2337.672801051436,-2453.5221509536855,0.0,0.16546555022369785
466394,20241105,probe01,521,AUD,AUDp5,-4277.938837051514,-2337.672801051436,-2453.5221509536855,0.861,-0.005496855431685117
466394,20241105,probe01,530,AUD,AUDp5,-4266.7613165284465,-2328.12311011457,-2416.3219688107383,0.636,0.014689860783998396
466394,20241105,probe01,533,AUD,AUDp5,-4261.1724912049185,-2323.348209059396,-2397.7216612048333,0.455,-0.015965118998507763
466394,20241105,probe01,535,AUD,AUDp5,-4261.1724912049185,-2323.348209059396,-2397.7216612048333,0.28,0.04448590950611229
466394,20241105,probe01,536,AUD,AUDp5,-4261.1724912049185,-2323.348209059396,-2397.7216612048333,0.0,-0.19118031904493032
466394,20241105,probe01,537,AUD,AUDp5,-4261.1724912049185,-2323.348209059396,-2397.7216612048333,0.345,-0.027451415007642033
466394,20241105,probe01,538,AUD,AUDp5,-4249.994905619856,-2313.798462535788,-2360.521262527455,0.0,-0.07054519220500363
466394,20241105,probe01,539,AUD,AUDp5,-4255.583730943385,-2318.5733635909623,-2379.12157013336,0.0,0.15028979045648752
466394,20241105,probe01,545,AUD,AUDp5,-4238.817385096789,-2304.2487715989214,-2323.3210803845063,0.341,0.03600264225993714
466394,20241105,probe01,546,AUD,AUDp5,-4244.406145358322,-2309.023617067355,-2341.92117145598,0.0,0.3748309610116337
466394,20241105,probe01,548,AUD,AUDp5,-4244.406145358322,-2309.023617067355,-2341.92117145598,0.0,-0.08572889885206497
466394,20241105,probe01,550,AUD,AUDp5,-4244.406145358322,-2309.023617067355,-2341.92117145598,0.0,-0.0690806728358559
466394,20241105,probe01,551,AUD,AUDp5,-4244.406145358322,-2309.023617067355,-2341.92117145598,0.0,-0.05577045050125718
466394,20241105,probe01,555,AUD,AUDp5,-4238.817385096789,-2304.2487715989214,-2323.3210803845063,0.0,-0.080478379843347
466394,20241105,probe01,558,AUD,AUDp5,-4238.817385096789,-2304.2487715989214,-2323.3210803845063,0.014,0.072899102860389
466394,20241105,probe01,560,AUD,AUDp5,-4238.817385096789,-2304.2487715989214,-2323.3210803845063,0.0,0.2115850993050733
466394,20241105,probe01,561,AUD,AUDp5,-4233.22855977326,-2299.4738705437476,-2304.720772778602,0.0,0.19690221034951486
466394,20241105,probe01,565,AUD,AUDp5,-4222.051039250193,-2289.924179606881,-2267.5205906356546,0.414,0.015346276999738931
466394,20241105,probe01,567,AUD,AUDp5,-4222.051039250193,-2289.924179606881,-2267.5205906356546,0.156,0.06830692465950701
466394,20241105,probe01,572,AUD,AUDp5,-4216.462213926664,-2285.149278551707,-2248.92028302975,0.0,0.11110995190990783
466394,20241105,probe01,573,AUD,AUDp5,-4216.462213926664,-2285.149278551707,-2248.92028302975,0.0,-0.07659461663096673
466394,20241105,probe01,574,AUD,AUDp5,-4216.462213926664,-2285.149278551707,-2248.92028302975,0.0,0.183339533197731
466394,20241105,probe01,576,AUD,AUDd5,-4210.87345366513,-2280.3744330832737,-2230.320191958276,0.0,-0.07757716774714583
466394,20241105,probe01,578,AUD,AUDd5,-4210.87345366513,-2280.3744330832737,-2230.320191958276,0.0,0.6029722048877634
466394,20241105,probe01,579,AUD,AUDd5,-4199.695868080068,-2270.824686559666,-2193.1197932808973,0.065,0.1067178506037207
466394,20241105,probe01,584,AUD,AUDd5,-4205.284693403596,-2275.5995876148404,-2211.7201008868024,0.348,-0.022797109576765125
466394,20241105,probe01,585,AUD,AUDd5,-4205.284693403596,-2275.5995876148404,-2211.7201008868024,0.0,0.5728990258983009
466394,20241105,probe01,586,AUD,AUDd5,-4199.695868080068,-2270.824686559666,-2193.1197932808973,0.0,0.133479331182058
466394,20241105,probe01,588,AUD,AUDd5,-4199.695868080068,-2270.824686559666,-2193.1197932808973,0.0,0.271930819626275
466394,20241105,probe01,589,AUD,AUDd5,-4188.518347557,-2261.2749956228,-2155.91961113795,0.002,-0.08882394075352437
466394,20241105,probe01,594,AUD,AUDd5,-4188.518347557,-2261.2749956228,-2155.91961113795,0.0,0.18289077763431053
466394,20241105,probe01,596,AUD,AUDd5,-4194.107107818533,-2266.0498410912332,-2174.519702209424,0.0,0.30354499020786213
466394,20241105,probe01,598,AUD,AUDd5,-4188.518347557,-2261.2749956228,-2155.91961113795,0.068,0.06500255794226871
466394,20241105,probe01,603,AUD,AUDd5,-4177.340761971937,-2251.7252490991923,-2118.7192124605717,0.0,0.5485400643842214
466394,20241105,probe01,605,AUD,AUDd5,-4171.752001710403,-2246.9504036307594,-2100.1191213890975,0.0,0.4896025752425551
466394,20241105,probe01,606,AUD,AUDd5,-4182.929522233472,-2256.5000945676256,-2137.3193035320455,0.0,0.45165571168943697
466394,20241105,probe01,610,AUD,AUDd5,-4177.340761971937,-2251.7252490991923,-2118.7192124605717,0.0,0.281444718349075
466394,20241105,probe01,612,AUD,AUDd5,-4182.929522233472,-2256.5000945676256,-2137.3193035320455,0.005,-0.049725201062152974
466394,20241105,probe01,616,AUD,AUDd5,-4182.929522233472,-2256.5000945676256,-2137.3193035320455,0.017,0.08859390751436731
466394,20241105,probe01,618,AUD,AUDd5,-4177.340761971937,-2251.7252490991923,-2118.7192124605717,0.0,0.29712573097667716
466394,20241105,probe01,619,AUD,AUDd5,-4177.340761971937,-2251.7252490991923,-2118.7192124605717,0.0,0.2242735026196774
466394,20241105,probe01,620,AUD,AUDd5,-4171.752001710403,-2246.9504036307594,-2100.1191213890975,0.027,0.05715510415906693
466394,20241105,probe01,624,AUD,AUDd5,-4171.752001710403,-2246.9504036307594,-2100.1191213890975,0.017,0.1319856458479444
466394,20241105,probe01,626,AUD,AUDd5,-4171.752001710403,-2246.9504036307594,-2100.1191213890975,0.424,-0.02405325313895126
466394,20241105,probe01,628,AUD,AUDd5,-4171.752001710403,-2246.9504036307594,-2100.1191213890975,0.461,0.04017190205272581
466394,20241105,probe01,629,AUD,AUDd5,-4171.752001710403,-2246.9504036307594,-2100.1191213890975,0.0,0.29764827054559573
466394,20241105,probe01,631,AUD,AUDd5,-4160.5744161253415,-2237.400657107152,-2062.9187227117195,0.0,0.47528032290062605
466394,20241105,probe01,637,AUD,AUDd5,-4166.163176386875,-2242.175502575585,-2081.5188137831933,0.0,0.28021910168643804
466394,20241105,probe01,639,AUD,AUDd5,-4154.985655863808,-2232.625811638719,-2044.3186316402455,0.0,0.06189900273320377
466394,20241105,probe01,642,AUD,AUDd5,-4154.985655863808,-2232.625811638719,-2044.3186316402455,0.323,0.03433929085030219
466394,20241105,probe01,643,AUD,AUDd5,-4160.5744161253415,-2237.400657107152,-2062.9187227117195,0.0,0.2910931074766117
466394,20241105,probe01,648,AUD,AUDd5,-4149.39683054028,-2227.850910583544,-2025.718324034341,0.0,0.42125171453207955
466394,20241105,probe01,650,AUD,AUDd5,-4149.39683054028,-2227.850910583544,-2025.718324034341,0.0,0.2869127561327186
466394,20241105,probe01,651,AUD,AUDd5,-4149.39683054028,-2227.850910583544,-2025.718324034341,0.0,0.277371318586846
466394,20241105,probe01,653,AUD,AUDd5,-4143.808070278746,-2223.0760651151113,-2007.1182329628673,0.758,-0.008849567747673755
466394,20241105,probe01,654,AUD,AUDd5,-4149.39683054028,-2227.850910583544,-2025.718324034341,0.0,0.17617782053914902
466394,20241105,probe01,655,AUD,AUDd5,-4138.219310017212,-2218.3012196466784,-1988.5181418913935,0.006,-0.06024406862411456
466394,20241105,probe01,658,AUD,AUDd5,-4149.39683054028,-2227.850910583544,-2025.718324034341,0.047,0.08198613313069014
466394,20241105,probe01,663,AUD,AUDd5,-4138.219310017212,-2218.3012196466784,-1988.5181418913935,0.0,0.39048167760987773
466394,20241105,probe01,665,AUD,AUDd5,-4138.219310017212,-2218.3012196466784,-1988.5181418913935,0.0,-0.07809814503479626
466394,20241105,probe01,668,AUD,AUDd5,-4138.219310017212,-2218.3012196466784,-1988.5181418913935,0.0,0.23249348546740328
466394,20241105,probe01,670,AUD,AUDd5,-4138.219310017212,-2218.3012196466784,-1988.5181418913935,0.0,0.4825788483872442
466394,20241105,probe01,671,AUD,AUDd5,-4138.219310017212,-2218.3012196466784,-1988.5181418913935,0.0,0.44348006941933577
466394,20241105,probe01,673,AUD,AUDd5,-4121.452964170615,-2203.9766276546375,-1932.7176521425413,0.0,0.2785731801395879
466394,20241105,probe01,677,AUD,AUDd5,-4127.04172443215,-2208.751473123071,-1951.3177432140153,0.414,0.025936331741380315
466394,20241105,probe01,678,AUD,AUDd5,-4132.630484693683,-2213.5263185915037,-1969.9178342854887,0.0,0.22144643551880647
466394,20241105,probe01,680,AUD,AUDd5,-4110.275378585554,-2194.4268811310303,-1895.5172534651626,0.373,-0.026302669064260376
466394,20241105,probe01,685,AUD,AUDd5,-4110.275378585554,-2194.4268811310303,-1895.5172534651626,0.01,0.0696453106371286
466394,20241105,probe01,686,AUD,AUDd5,-4110.275378585554,-2194.4268811310303,-1895.5172534651626,0.0,0.12165905490567952
466394,20241105,probe01,687,AUD,AUDd5,-4115.864138847087,-2199.201726599463,-1914.1173445366364,0.014,0.05977553769726852
466394,20241105,probe01,688,AUD,AUDd5,-4115.864138847087,-2199.201726599463,-1914.1173445366364,0.008,-0.0762975679911731
466394,20241105,probe01,693,AUD,AUDd5,-4115.864138847087,-2199.201726599463,-1914.1173445366364,0.0,0.28493638943524735
466394,20241105,probe01,694,AUD,AUDd5,-4115.864138847087,-2199.201726599463,-1914.1173445366364,0.0,0.36105291846366405
466394,20241105,probe01,696,AUD,AUDd5,-4099.097793000491,-2184.8771346074222,-1858.3168547877845,0.055,0.043069573987692046
466394,20241105,probe01,699,AUD,AUDd5,-4099.097793000491,-2184.8771346074222,-1858.3168547877845,0.0,0.17396343458149094
466394,20241105,probe01,700,AUD,AUDd4,-4104.686553262024,-2189.651980075856,-1876.9169458592582,0.0,0.12809289241355193
466394,20241105,probe01,703,AUD,AUDd4,-4093.509032738957,-2180.1022891389894,-1839.7167637163107,0.028,0.0642683834399308
466394,20241105,probe01,705,AUD,AUDd4,-4093.509032738957,-2180.1022891389894,-1839.7167637163107,0.859,0.0053932614769244295
466394,20241105,probe01,707,AUD,AUDd4,-4087.9202074154286,-2175.3273880838155,-1821.1164561104063,0.0,0.2557199781274969
466394,20241105,probe01,709,AUD,AUDd4,-4093.509032738957,-2180.1022891389894,-1839.7167637163107,0.051,0.03652594606189777
466394,20241105,probe01,714,AUD,AUDd4,-4082.3314471538943,-2170.5525426153818,-1802.5163650389322,0.0,0.26232680099785133
466394,20241105,probe01,722,root,SSs4,-4065.565101307299,-2156.2279506233413,-1746.7158752900798,0.496,-0.009976288914655022
466394,20241105,probe01,725,root,SSs4,-4065.565101307299,-2156.2279506233413,-1746.7158752900798,0.0,0.21487660870148687
466394,20241105,probe01,738,root,SSs4,-4043.2099951991686,-2137.1285131628674,-1672.3152944697538,0.0,0.057160490455741224
466394,20241105,probe01,739,root,SSs4,-4048.798755460703,-2141.903358631301,-1690.9153855412278,0.0,0.5434279465495802
466394,20241107,probe00,0,root,LP,-1728.6643898705136,-2244.783884579263,-2616.5473705013646,0.0,0.09053391431608449
466394,20241107,probe00,2,root,LP,-1728.6643898705136,-2244.783884579263,-2616.5473705013646,0.0,-0.11526266305843011
466394,20241107,probe00,6,root,LP,-1728.6643898705136,-2244.783884579263,-2616.5473705013646,0.0,0.134096158113471
466394,20241107,probe00,8,root,LP,-1722.8870121372106,-2249.590195797663,-2629.5289446597885,0.0,0.08568451670368606
466394,20241107,probe00,9,root,LP,-1728.6643898705136,-2244.783884579263,-2616.5473705013646,0.023,-0.0529078043251547
466394,20241107,probe00,11,root,LP,-1728.6643898705136,-2244.783884579263,-2616.5473705013646,0.0,0.313923550983115
466394,20241107,probe00,12,root,LP,-1945.7527410797832,-2388.4131139664014,-2701.854766868253,0.0,0.09544964200876715
466394,20241107,probe00,13,root,LP,-1945.7527410797832,-2388.4131139664014,-2701.854766868253,0.002,0.15911803390267432
466394,20241107,probe00,17,root,LP,-1951.6619564663736,-2383.6645488771655,-2688.911340284067,0.947,0.003119995524621319
466394,20241107,probe00,19,root,LP,-2151.230363555902,-2466.69214502318,-2673.8436474778105,0.0,0.15579893875039258
466394,20241107,probe00,20,root,LP,-2144.866103564483,-2471.5021100669856,-2686.546419603258,0.063,0.06291426435807106
466394,20241107,probe00,21,root,LP,-2151.230363555902,-2466.69214502318,-2673.8436474778105,0.0,0.28286348379019755
466394,20241107,probe00,22,root,LP,-2151.230363555902,-2466.69214502318,-2673.8436474778105,0.0,0.2551159100381859
466394,20241107,probe00,23,root,LP,-2144.866103564483,-2471.5021100669856,-2686.546419603258,0.0,-0.1016171129253324
466394,20241107,probe00,26,root,LP,-2151.230363555902,-2466.69214502318,-2673.8436474778105,0.0,0.20658975454937956
466394,20241107,probe00,27,root,LP,-2144.866103564483,-2471.5021100669856,-2686.546419603258,0.0,0.3565550058435599
466394,20241107,probe00,28,root,LGd-sh,-2237.236988684843,-2600.1890141552435,-2757.7072429941386,0.66,0.011869616639707148
466394,20241107,probe00,29,root,LGd-sh,-2230.7272736312775,-2605.455786581599,-2770.152511442927,0.017,0.061428437172314755
466394,20241107,probe00,32,root,LGd-sh,-2237.236988684843,-2600.1890141552435,-2757.7072429941386,0.354,0.04789435569465256
466394,20241107,probe00,36,root,LP,-1734.4417676038163,-2239.977573360863,-2603.5657963429408,0.782,-0.012189952624619594
466394,20241107,probe00,38,root,LP,-1740.2191460377182,-2235.171261559621,-2590.5842206102934,0.002,-0.044371200791344115
466394,20241107,probe00,39,root,LP,-1740.2191460377182,-2235.171261559621,-2590.5842206102934,0.0,-0.0894995268528512
466394,20241107,probe00,40,root,LP,-1734.4417676038163,-2239.977573360863,-2603.5657963429408,0.129,-0.031232656155852172
466394,20241107,probe00,41,root,LP,-1734.4417676038163,-2239.977573360863,-2603.5657963429408,0.0,0.22315284235263338
466394,20241107,probe00,43,root,LP,-1734.4417676038163,-2239.977573360863,-2603.5657963429408,0.069,0.04201083792571231
466394,20241107,probe00,44,root,LP,-1957.5711718529637,-2378.91598378793,-2675.9679136998807,0.0,0.200217064460049
466394,20241107,probe00,45,root,LP,-1957.5711718529637,-2378.91598378793,-2675.9679136998807,0.0,0.08877490590948042
466394,20241107,probe00,47,root,LP,-1963.480387956141,-2374.167418122855,-2663.0244855460974,0.11,0.028539123773441994
466394,20241107,probe00,48,root,LP,-1957.5711718529637,-2378.91598378793,-2675.9679136998807,0.057,-0.052248141061474865
466394,20241107,probe00,49,root,LP,-1963.480387956141,-2374.167418122855,-2663.0244855460974,0.0,0.2033633542840018
466394,20241107,probe00,50,root,LP,-1963.480387956141,-2374.167418122855,-2663.0244855460974,0.341,-0.057065860146188974
466394,20241107,probe00,51,root,LP,-1963.480387956141,-2374.167418122855,-2663.0244855460974,0.0,0.24134557184540245
466394,20241107,probe00,53,root,LP,-1951.6619564663736,-2383.6645488771655,-2688.911340284067,0.0,0.26742371969972534
466394,20241107,probe00,54,root,LP,-1963.480387956141,-2374.167418122855,-2663.0244855460974,0.0,0.485157087289122
