region_pair,region1,region2,object,p_value,f_stat,subject,date
PERI 36 → dCA1,PERI 36,dCA1,object3,1.0,1.0319130430137824,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object3,3.0151521973562646e-05,1.1292890535085558,466395,20241114
TEa → dCA1,TEa,dCA1,object1,0.008863742988904728,1.060239793510901,466395,20241114
dCA1 → TEa,dCA1,TEa,object1,0.07381674831450451,1.0360109171458223,466395,20241114
TEa → dCA1,TEa,dCA1,object2,0.2203615988075303,1.067034638006515,466395,20241114
dCA1 → TEa,dCA1,TEa,object2,0.008863742988904728,1.1670399148236998,466395,20241114
TEa → dCA1,TEa,dCA1,object3,0.0006436109146907368,1.1393260939222156,466395,20241114
dCA1 → TEa,dCA1,TEa,object3,0.02737185740964015,1.1179831946747552,466395,20241114
AUD → TEa,AUD,TEa,object1,0.048028260254215416,1.0779859165974428,466395,20241115
TEa → AUD,TEa,AUD,object1,0.4517763958164569,0.9870539631809766,466395,20241115
AUD → TEa,AUD,TEa,object2,0.013876949213303638,1.1574551873665753,466395,20241115
TEa → AUD,TEa,AUD,object2,0.013876949213303638,1.2348484649371785,466395,20241115
AUD → TEa,AUD,TEa,object3,0.013876949213303638,1.0740534543375309,466395,20241115
TEa → AUD,TEa,AUD,object3,0.0007115084380675626,1.1765488098293766,466395,20241115
AUD → dCA1,AUD,dCA1,object1,0.0007115084380675626,1.107740706530651,466395,20241115
dCA1 → AUD,dCA1,AUD,object1,0.013876949213303638,1.087036835803845,466395,20241115
AUD → dCA1,AUD,dCA1,object2,0.0007115084380675626,1.2733906373613828,466395,20241115
dCA1 → AUD,dCA1,AUD,object2,0.13814977550106594,1.0831345704451425,466395,20241115
AUD → dCA1,AUD,dCA1,object3,0.048028260254215416,1.0899867417461686,466395,20241115
dCA1 → AUD,dCA1,AUD,object3,0.00012958184849086546,1.1608783329686592,466395,20241115
TEa → dCA1,TEa,dCA1,object1,0.13814977550106594,1.0928074055078223,466395,20241115
dCA1 → TEa,dCA1,TEa,object1,2.9156483835585263e-06,1.2254162016247783,466395,20241115
TEa → dCA1,TEa,dCA1,object2,0.0033918975779359856,1.2269590806899722,466395,20241115
dCA1 → TEa,dCA1,TEa,object2,1.0,1.0945015900158424,466395,20241115
TEa → dCA1,TEa,dCA1,object3,2.9156483835585263e-06,1.3147121640078596,466395,20241115
dCA1 → TEa,dCA1,TEa,object3,0.013876949213303638,1.091454407717313,466395,20241115
LEC → PERI 35,LEC,PERI 35,object1,0.01086090500806933,1.2147920688166858,472975,20250326
PERI 35 → LEC,PERI 35,LEC,object1,0.12038087755563415,1.085943417601264,472975,20250326
LEC → PERI 35,LEC,PERI 35,object2,0.4379115473169411,0.9967009614458654,472975,20250326
PERI 35 → LEC,PERI 35,LEC,object2,0.01086090500806933,1.0966128373432744,472975,20250326
LEC → PERI 35,LEC,PERI 35,object3,0.01086090500806933,1.0958258353488242,472975,20250326
PERI 35 → LEC,PERI 35,LEC,object3,0.12038087755563415,0.9807371082676717,472975,20250326
LEC → PERI 36,LEC,PERI 36,object1,1.0,1.0624394289827688,472975,20250326
PERI 36 → LEC,PERI 36,LEC,object1,0.01086090500806933,1.2116664245827553,472975,20250326
LEC → PERI 36,LEC,PERI 36,object2,0.12038087755563415,1.155770986642729,472975,20250326
PERI 36 → LEC,PERI 36,LEC,object2,1.9440375670551475e-07,1.2386871076680195,472975,20250326
LEC → PERI 36,LEC,PERI 36,object3,0.12038087755563415,1.0862574647950838,472975,20250326
PERI 36 → LEC,PERI 36,LEC,object3,0.0025050360295321506,1.0550493031987345,472975,20250326
LEC → TEa,LEC,TEa,object1,0.12038087755563415,1.2177121724951523,472975,20250326
TEa → LEC,TEa,LEC,object1,0.01086090500806933,1.0699526866264473,472975,20250326
LEC → TEa,LEC,TEa,object2,0.03972663420665231,1.1817048995099506,472975,20250326
TEa → LEC,TEa,LEC,object2,0.4379115473169411,1.0392091748811942,472975,20250326
LEC → TEa,LEC,TEa,object3,1.0,1.0445027326416403,472975,20250326
TEa → LEC,TEa,LEC,object3,0.4379115473169411,1.0720547541024992,472975,20250326
LEC → VIS,LEC,VIS,object1,0.03972663420665231,1.1852712159518577,472975,20250326
VIS → LEC,VIS,LEC,object1,0.12038087755563415,1.0574620312211034,472975,20250326
LEC → VIS,LEC,VIS,object2,0.12038087755563415,1.0949514065151718,472975,20250326
VIS → LEC,VIS,LEC,object2,0.0025050360295321506,1.0522240777994625,472975,20250326
LEC → VIS,LEC,VIS,object3,0.000494601388079595,1.2579223043395735,472975,20250326
VIS → LEC,VIS,LEC,object3,0.12038087755563415,1.0349837282622685,472975,20250326
LEC → dCA1,LEC,dCA1,object1,1.2644699448828845e-05,1.2637015566734044,472975,20250326
dCA1 → LEC,dCA1,LEC,object1,0.12038087755563415,1.0179503658143387,472975,20250326
LEC → dCA1,LEC,dCA1,object2,0.12038087755563415,0.9525964878899976,472975,20250326
dCA1 → LEC,dCA1,LEC,object2,0.0025050360295321506,0.9630100311398998,472975,20250326
LEC → dCA1,LEC,dCA1,object3,0.4379115473169411,1.064599716628119,472975,20250326
dCA1 → LEC,dCA1,LEC,object3,0.01086090500806933,1.1382192450803448,472975,20250326
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.000494601388079595,1.4243647716573786,472975,20250326
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.03972663420665231,1.0873929185904492,472975,20250326
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.4379115473169411,0.9856925396342848,472975,20250326
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.01086090500806933,1.2403477399714686,472975,20250326
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.71520851730725,1.1241174042195725,472975,20250326
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.0025050360295321506,1.1439351044912194,472975,20250326
PERI 35 → TEa,PERI 35,TEa,object1,0.03972663420665231,1.194858108011741,472975,20250326
TEa → PERI 35,TEa,PERI 35,object1,1.2644699448828845e-05,1.2654273171063775,472975,20250326
PERI 35 → TEa,PERI 35,TEa,object2,0.01086090500806933,1.1956801859421078,472975,20250326
TEa → PERI 35,TEa,PERI 35,object2,0.000494601388079595,1.2190869997419165,472975,20250326
PERI 35 → TEa,PERI 35,TEa,object3,0.71520851730725,1.0381863859418359,472975,20250326
TEa → PERI 35,TEa,PERI 35,object3,0.4379115473169411,0.9594347454266128,472975,20250326
PERI 35 → VIS,PERI 35,VIS,object1,0.0025050360295321506,1.29731373039213,472975,20250326
VIS → PERI 35,VIS,PERI 35,object1,1.2644699448828845e-05,1.1961702559217027,472975,20250326
PERI 35 → VIS,PERI 35,VIS,object2,0.03972663420665231,1.1350226004761437,472975,20250326
VIS → PERI 35,VIS,PERI 35,object2,0.71520851730725,0.9703781576820254,472975,20250326
PERI 35 → VIS,PERI 35,VIS,object3,0.12038087755563415,1.000771153301736,472975,20250326
VIS → PERI 35,VIS,PERI 35,object3,0.01086090500806933,1.0667772989806517,472975,20250326
PERI 35 → dCA1,PERI 35,dCA1,object1,0.03972663420665231,1.105265257177202,472975,20250326
dCA1 → PERI 35,dCA1,PERI 35,object1,0.12038087755563415,1.1158057651807887,472975,20250326
PERI 35 → dCA1,PERI 35,dCA1,object2,0.03972663420665231,1.2152614654129408,472975,20250326
dCA1 → PERI 35,dCA1,PERI 35,object2,0.0025050360295321506,1.0917640240806468,472975,20250326
PERI 35 → dCA1,PERI 35,dCA1,object3,0.71520851730725,0.9851045627354654,472975,20250326
dCA1 → PERI 35,dCA1,PERI 35,object3,0.12038087755563415,1.0662658687564375,472975,20250326
PERI 36 → TEa,PERI 36,TEa,object1,0.0025050360295321506,1.186229410801588,472975,20250326
TEa → PERI 36,TEa,PERI 36,object1,0.0025050360295321506,1.1599905166642186,472975,20250326
PERI 36 → TEa,PERI 36,TEa,object2,0.12038087755563415,1.0928480283974324,472975,20250326
TEa → PERI 36,TEa,PERI 36,object2,0.0025050360295321506,1.1382071095683906,472975,20250326
PERI 36 → TEa,PERI 36,TEa,object3,0.4379115473169411,1.1199918968366738,472975,20250326
TEa → PERI 36,TEa,PERI 36,object3,0.0025050360295321506,1.14568866691059,472975,20250326
PERI 36 → VIS,PERI 36,VIS,object1,0.01086090500806933,1.180090093349047,472975,20250326
VIS → PERI 36,VIS,PERI 36,object1,0.71520851730725,1.028417826913717,472975,20250326
PERI 36 → VIS,PERI 36,VIS,object2,0.12038087755563415,1.1434566622124418,472975,20250326
VIS → PERI 36,VIS,PERI 36,object2,0.03972663420665231,1.0928833126050432,472975,20250326
PERI 36 → VIS,PERI 36,VIS,object3,0.01086090500806933,1.1916421163054067,472975,20250326
VIS → PERI 36,VIS,PERI 36,object3,0.4379115473169411,0.9581607210418112,472975,20250326
PERI 36 → dCA1,PERI 36,dCA1,object1,0.4379115473169411,1.1361055763543628,472975,20250326
dCA1 → PERI 36,dCA1,PERI 36,object1,0.0025050360295321506,1.1819040037446895,472975,20250326
PERI 36 → dCA1,PERI 36,dCA1,object2,0.12038087755563415,1.0415430337739886,472975,20250326
dCA1 → PERI 36,dCA1,PERI 36,object2,0.01086090500806933,1.1618499191499336,472975,20250326
PERI 36 → dCA1,PERI 36,dCA1,object3,0.01086090500806933,1.1521847285731965,472975,20250326
dCA1 → PERI 36,dCA1,PERI 36,object3,0.12038087755563415,0.9935367590214249,472975,20250326
TEa → VIS,TEa,VIS,object1,8.457853357282381e-05,1.2439029528110488,472975,20250326
VIS → TEa,VIS,TEa,object1,8.457853357282381e-05,1.2733910194810518,472975,20250326
TEa → VIS,TEa,VIS,object2,0.03972663420665231,1.0140697364956726,472975,20250326
VIS → TEa,VIS,TEa,object2,0.4379115473169411,1.0774907091488353,472975,20250326
TEa → VIS,TEa,VIS,object3,0.71520851730725,0.9665223225007148,472975,20250326
VIS → TEa,VIS,TEa,object3,0.000494601388079595,1.0740753512707588,472975,20250326
TEa → dCA1,TEa,dCA1,object1,0.4379115473169411,0.9297881535283227,472975,20250326
dCA1 → TEa,dCA1,TEa,object1,0.03972663420665231,0.9997064763788003,472975,20250326
TEa → dCA1,TEa,dCA1,object2,0.12038087755563415,1.1043625867034903,472975,20250326
dCA1 → TEa,dCA1,TEa,object2,0.71520851730725,0.9999272836235256,472975,20250326
TEa → dCA1,TEa,dCA1,object3,0.03972663420665231,1.0754031123483565,472975,20250326
dCA1 → TEa,dCA1,TEa,object3,0.03972663420665231,1.1315278333648497,472975,20250326
VIS → dCA1,VIS,dCA1,object1,0.71520851730725,0.9981972534403889,472975,20250326
dCA1 → VIS,dCA1,VIS,object1,0.03972663420665231,1.0431831233834796,472975,20250326
VIS → dCA1,VIS,dCA1,object2,0.01086090500806933,1.103583025910129,472975,20250326
dCA1 → VIS,dCA1,VIS,object2,0.01086090500806933,1.2404208110092803,472975,20250326
VIS → dCA1,VIS,dCA1,object3,0.000494601388079595,1.1417190968164403,472975,20250326
dCA1 → VIS,dCA1,VIS,object3,0.12038087755563415,1.1492358235889593,472975,20250326
