time,accuracy,object,region,subject,date,probe
-0.20000000000000595,0.4285714285714285,2,Cortex,466394,20241105,probe01
-0.20000000000000595,0.4038095238095238,3,Cortex,466394,20241105,probe01
-0.17500000000000604,0.44952380952380955,1,Cortex,466394,20241105,probe01
-0.17500000000000604,0.41619047619047606,2,Cortex,466394,20241105,probe01
-0.17500000000000604,0.39904761904761904,3,Cortex,466394,20241105,probe01
-0.15000000000000613,0.4247619047619046,1,Cortex,466394,20241105,probe01
-0.15000000000000613,0.3961904761904762,2,Cortex,466394,20241105,probe01
-0.15000000000000613,0.4152380952380952,3,Cortex,466394,20241105,probe01
-0.12500000000000622,0.418095238095238,1,Cortex,466394,20241105,probe01
-0.12500000000000622,0.37904761904761897,2,Cortex,466394,20241105,probe01
-0.12500000000000622,0.419047619047619,3,Cortex,466394,20241105,probe01
-0.1000000000000063,0.4971428571428571,1,Cortex,466394,20241105,probe01
-0.1000000000000063,0.48,2,Cortex,466394,20241105,probe01
-0.1000000000000063,0.4257142857142856,3,Cortex,466394,20241105,probe01
-0.0750000000000064,0.6657142857142857,1,Cortex,466394,20241105,probe01
-0.0750000000000064,0.5828571428571429,2,Cortex,466394,20241105,probe01
-0.0750000000000064,0.3952380952380951,3,Cortex,466394,20241105,probe01
-0.050000000000006484,0.7952380952380953,1,Cortex,466394,20241105,probe01
-0.050000000000006484,0.6419047619047619,2,Cortex,466394,20241105,probe01
-0.050000000000006484,0.39714285714285713,3,Cortex,466394,20241105,probe01
-0.025000000000006573,0.8342857142857143,1,Cortex,466394,20241105,probe01
-0.025000000000006573,0.696190476190476,2,Cortex,466394,20241105,probe01
-0.025000000000006573,0.4419047619047618,3,Cortex,466394,20241105,probe01
-6.661338147750939e-15,0.8390476190476189,1,Cortex,466394,20241105,probe01
-6.661338147750939e-15,0.7333333333333334,2,Cortex,466394,20241105,probe01
-6.661338147750939e-15,0.4352380952380951,3,Cortex,466394,20241105,probe01
0.02499999999999325,0.8666666666666666,1,Cortex,466394,20241105,probe01
0.02499999999999325,0.7276190476190475,2,Cortex,466394,20241105,probe01
0.02499999999999325,0.4599999999999999,3,Cortex,466394,20241105,probe01
0.04999999999999316,0.860952380952381,1,Cortex,466394,20241105,probe01
0.04999999999999316,0.7057142857142857,2,Cortex,466394,20241105,probe01
0.04999999999999316,0.4342857142857142,3,Cortex,466394,20241105,probe01
0.07499999999999307,0.8657142857142855,1,Cortex,466394,20241105,probe01
0.07499999999999307,0.6838095238095238,2,Cortex,466394,20241105,probe01
0.07499999999999307,0.3752380952380952,3,Cortex,466394,20241105,probe01
0.09999999999999298,0.8742857142857141,1,Cortex,466394,20241105,probe01
0.09999999999999298,0.6971428571428571,2,Cortex,466394,20241105,probe01
0.09999999999999298,0.4190476190476191,3,Cortex,466394,20241105,probe01
0.1249999999999929,0.8847619047619049,1,Cortex,466394,20241105,probe01
0.1249999999999929,0.7428571428571429,2,Cortex,466394,20241105,probe01
0.1249999999999929,0.3999999999999999,3,Cortex,466394,20241105,probe01
0.1499999999999928,0.8561904761904761,1,Cortex,466394,20241105,probe01
0.1499999999999928,0.7761904761904761,2,Cortex,466394,20241105,probe01
0.1499999999999928,0.4171428571428571,3,Cortex,466394,20241105,probe01
0.17499999999999272,0.8628571428571427,1,Cortex,466394,20241105,probe01
0.17499999999999272,0.7799999999999998,2,Cortex,466394,20241105,probe01
0.17499999999999272,0.40666666666666657,3,Cortex,466394,20241105,probe01
0.19999999999999263,0.8552380952380951,1,Cortex,466394,20241105,probe01
0.19999999999999263,0.8009523809523809,2,Cortex,466394,20241105,probe01
0.19999999999999263,0.3819047619047618,3,Cortex,466394,20241105,probe01
0.22499999999999254,0.8533333333333334,1,Cortex,466394,20241105,probe01
0.22499999999999254,0.7723809523809524,2,Cortex,466394,20241105,probe01
0.22499999999999254,0.4009523809523809,3,Cortex,466394,20241105,probe01
0.24999999999999245,0.7714285714285714,1,Cortex,466394,20241105,probe01
0.24999999999999245,0.7828571428571429,2,Cortex,466394,20241105,probe01
0.24999999999999245,0.3904761904761904,3,Cortex,466394,20241105,probe01
0.27499999999999236,0.7352380952380951,1,Cortex,466394,20241105,probe01
0.27499999999999236,0.7495238095238094,2,Cortex,466394,20241105,probe01
0.27499999999999236,0.37619047619047613,3,Cortex,466394,20241105,probe01
0.2999999999999923,0.7561904761904762,1,Cortex,466394,20241105,probe01
0.2999999999999923,0.7323809523809522,2,Cortex,466394,20241105,probe01
0.2999999999999923,0.41333333333333333,3,Cortex,466394,20241105,probe01
0.3249999999999922,0.7257142857142856,1,Cortex,466394,20241105,probe01
0.3249999999999922,0.7209523809523808,2,Cortex,466394,20241105,probe01
0.3249999999999922,0.37714285714285706,3,Cortex,466394,20241105,probe01
0.3499999999999921,0.6990476190476188,1,Cortex,466394,20241105,probe01
0.3499999999999921,0.7123809523809524,2,Cortex,466394,20241105,probe01
0.3499999999999921,0.4238095238095238,3,Cortex,466394,20241105,probe01
0.374999999999992,0.6752380952380952,1,Cortex,466394,20241105,probe01
0.374999999999992,0.7438095238095238,2,Cortex,466394,20241105,probe01
0.374999999999992,0.44761904761904775,3,Cortex,466394,20241105,probe01
0.3999999999999919,0.7028571428571427,1,Cortex,466394,20241105,probe01
0.3999999999999919,0.7133333333333333,2,Cortex,466394,20241105,probe01
0.3999999999999919,0.41333333333333333,3,Cortex,466394,20241105,probe01
0.42499999999999183,0.720952380952381,1,Cortex,466394,20241105,probe01
0.42499999999999183,0.6847619047619047,2,Cortex,466394,20241105,probe01
0.42499999999999183,0.3752380952380952,3,Cortex,466394,20241105,probe01
0.44999999999999174,0.7304761904761904,1,Cortex,466394,20241105,probe01
0.44999999999999174,0.6561904761904761,2,Cortex,466394,20241105,probe01
0.44999999999999174,0.3999999999999999,3,Cortex,466394,20241105,probe01
0.47499999999999165,0.7428571428571428,1,Cortex,466394,20241105,probe01
0.47499999999999165,0.6819047619047618,2,Cortex,466394,20241105,probe01
0.47499999999999165,0.37904761904761897,3,Cortex,466394,20241105,probe01
0.49999999999999156,0.720952380952381,1,Cortex,466394,20241105,probe01
