distance,accuracy,object,region,subject,date,probe
-247.0,0.5315315315315315,2,PERI 35,462911,20240809,probe00
-240.0,0.46846846846846846,2,PERI 35,462911,20240809,probe00
-233.0,0.3963963963963964,2,PERI 35,462911,20240809,probe00
-226.0,0.38738738738738737,2,PERI 35,462911,20240809,probe00
-219.0,0.42342342342342343,2,PERI 35,462911,20240809,probe00
-212.0,0.38738738738738737,2,PERI 35,462911,20240809,probe00
-205.0,0.4144144144144144,2,PERI 35,462911,20240809,probe00
-198.0,0.42342342342342343,2,PERI 35,462911,20240809,probe00
-191.0,0.4864864864864865,2,PERI 35,462911,20240809,probe00
-184.0,0.46846846846846846,2,PERI 35,462911,20240809,probe00
-177.0,0.5315315315315315,2,PERI 35,462911,20240809,probe00
-170.0,0.5675675675675675,2,PERI 35,462911,20240809,probe00
-163.0,0.5765765765765766,2,PERI 35,462911,20240809,probe00
-156.0,0.6306306306306306,2,PERI 35,462911,20240809,probe00
-149.0,0.6306306306306306,2,PERI 35,462911,20240809,probe00
-142.0,0.5495495495495496,2,PERI 35,462911,20240809,probe00
-135.0,0.5495495495495496,2,PERI 35,462911,20240809,probe00
-128.0,0.43243243243243246,2,PERI 35,462911,20240809,probe00
-121.0,0.43243243243243246,2,PERI 35,462911,20240809,probe00
-114.0,0.45045045045045046,2,PERI 35,462911,20240809,probe00
-107.0,0.4594594594594595,2,PERI 35,462911,20240809,probe00
-100.0,0.46846846846846846,2,PERI 35,462911,20240809,probe00
-93.0,0.5135135135135135,2,PERI 35,462911,20240809,probe00
-86.0,0.5855855855855856,2,PERI 35,462911,20240809,probe00
-79.0,0.5855855855855856,2,PERI 35,462911,20240809,probe00
-72.0,0.4774774774774775,2,PERI 35,462911,20240809,probe00
-65.0,0.46846846846846846,2,PERI 35,462911,20240809,probe00
-58.0,0.38738738738738737,2,PERI 35,462911,20240809,probe00
-51.0,0.4144144144144144,2,PERI 35,462911,20240809,probe00
-44.0,0.4954954954954955,2,PERI 35,462911,20240809,probe00
-37.0,0.4774774774774775,2,PERI 35,462911,20240809,probe00
-30.0,0.5135135135135135,2,PERI 35,462911,20240809,probe00
-23.0,0.5135135135135135,2,PERI 35,462911,20240809,probe00
-16.0,0.5225225225225225,2,PERI 35,462911,20240809,probe00
-9.0,0.5045045045045045,2,PERI 35,462911,20240809,probe00
-2.0,0.4144144144144144,2,PERI 35,462911,20240809,probe00
5.0,0.5045045045045045,2,PERI 35,462911,20240809,probe00
12.0,0.4774774774774775,2,PERI 35,462911,20240809,probe00
19.0,0.4954954954954955,2,PERI 35,462911,20240809,probe00
26.0,0.4594594594594595,2,PERI 35,462911,20240809,probe00
33.0,0.5585585585585585,2,PERI 35,462911,20240809,probe00
40.0,0.6126126126126126,2,PERI 35,462911,20240809,probe00
47.0,0.6306306306306306,2,PERI 35,462911,20240809,probe00
54.0,0.6396396396396397,2,PERI 35,462911,20240809,probe00
61.0,0.6846846846846847,2,PERI 35,462911,20240809,probe00
68.0,0.6216216216216216,2,PERI 35,462911,20240809,probe00
75.0,0.6756756756756757,2,PERI 35,462911,20240809,probe00
82.0,0.6756756756756757,2,PERI 35,462911,20240809,probe00
89.0,0.6756756756756757,2,PERI 35,462911,20240809,probe00
96.0,0.6936936936936937,2,PERI 35,462911,20240809,probe00
103.0,0.7297297297297297,2,PERI 35,462911,20240809,probe00
110.0,0.7027027027027027,2,PERI 35,462911,20240809,probe00
117.0,0.6666666666666666,2,PERI 35,462911,20240809,probe00
124.0,0.6756756756756757,2,PERI 35,462911,20240809,probe00
131.0,0.6756756756756757,2,PERI 35,462911,20240809,probe00
138.0,0.7117117117117117,2,PERI 35,462911,20240809,probe00
145.0,0.6936936936936937,2,PERI 35,462911,20240809,probe00
152.0,0.6666666666666666,2,PERI 35,462911,20240809,probe00
159.0,0.6936936936936937,2,PERI 35,462911,20240809,probe00
166.0,0.7207207207207207,2,PERI 35,462911,20240809,probe00
173.0,0.7027027027027027,2,PERI 35,462911,20240809,probe00
180.0,0.7117117117117117,2,PERI 35,462911,20240809,probe00
187.0,0.7657657657657657,2,PERI 35,462911,20240809,probe00
194.0,0.7477477477477478,2,PERI 35,462911,20240809,probe00
201.0,0.7027027027027027,2,PERI 35,462911,20240809,probe00
208.0,0.7387387387387387,2,PERI 35,462911,20240809,probe00
215.0,0.7207207207207207,2,PERI 35,462911,20240809,probe00
222.0,0.7567567567567568,2,PERI 35,462911,20240809,probe00
229.0,0.6936936936936937,2,PERI 35,462911,20240809,probe00
236.0,0.7297297297297297,2,PERI 35,462911,20240809,probe00
243.0,0.8018018018018018,2,PERI 35,462911,20240809,probe00
250.0,0.7657657657657657,2,PERI 35,462911,20240809,probe00
257.0,0.7387387387387387,2,PERI 35,462911,20240809,probe00
264.0,0.7027027027027027,2,PERI 35,462911,20240809,probe00
271.0,0.7117117117117117,2,PERI 35,462911,20240809,probe00
278.0,0.7297297297297297,2,PERI 35,462911,20240809,probe00
-275.0,0.5315315315315315,3,PERI 35,462911,20240809,probe00
-268.0,0.6126126126126126,3,PERI 35,462911,20240809,probe00
-261.0,0.5405405405405406,3,PERI 35,462911,20240809,probe00
-254.0,0.5945945945945946,3,PERI 35,462911,20240809,probe00
-247.0,0.5225225225225225,3,PERI 35,462911,20240809,probe00
-240.0,0.5495495495495496,3,PERI 35,462911,20240809,probe00
-233.0,0.5675675675675675,3,PERI 35,462911,20240809,probe00
-226.0,0.5405405405405406,3,PERI 35,462911,20240809,probe00
-219.0,0.5585585585585585,3,PERI 35,462911,20240809,probe00
-212.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
-205.0,0.5225225225225225,3,PERI 35,462911,20240809,probe00
-198.0,0.5045045045045045,3,PERI 35,462911,20240809,probe00
-191.0,0.5045045045045045,3,PERI 35,462911,20240809,probe00
-184.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
-177.0,0.5495495495495496,3,PERI 35,462911,20240809,probe00
-170.0,0.5585585585585585,3,PERI 35,462911,20240809,probe00
-163.0,0.6396396396396397,3,PERI 35,462911,20240809,probe00
-156.0,0.5765765765765766,3,PERI 35,462911,20240809,probe00
-149.0,0.6396396396396397,3,PERI 35,462911,20240809,probe00
-142.0,0.5585585585585585,3,PERI 35,462911,20240809,probe00
-135.0,0.5135135135135135,3,PERI 35,462911,20240809,probe00
-128.0,0.5675675675675675,3,PERI 35,462911,20240809,probe00
-121.0,0.5045045045045045,3,PERI 35,462911,20240809,probe00
-114.0,0.45045045045045046,3,PERI 35,462911,20240809,probe00
-107.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
-100.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
-93.0,0.5135135135135135,3,PERI 35,462911,20240809,probe00
-86.0,0.5225225225225225,3,PERI 35,462911,20240809,probe00
-79.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
-72.0,0.5315315315315315,3,PERI 35,462911,20240809,probe00
-65.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
-58.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
-51.0,0.5135135135135135,3,PERI 35,462911,20240809,probe00
-44.0,0.45045045045045046,3,PERI 35,462911,20240809,probe00
-37.0,0.5225225225225225,3,PERI 35,462911,20240809,probe00
-30.0,0.45045045045045046,3,PERI 35,462911,20240809,probe00
-23.0,0.4774774774774775,3,PERI 35,462911,20240809,probe00
-16.0,0.44144144144144143,3,PERI 35,462911,20240809,probe00
-9.0,0.36936936936936937,3,PERI 35,462911,20240809,probe00
-2.0,0.44144144144144143,3,PERI 35,462911,20240809,probe00
5.0,0.5045045045045045,3,PERI 35,462911,20240809,probe00
12.0,0.42342342342342343,3,PERI 35,462911,20240809,probe00
19.0,0.4144144144144144,3,PERI 35,462911,20240809,probe00
26.0,0.4594594594594595,3,PERI 35,462911,20240809,probe00
33.0,0.5135135135135135,3,PERI 35,462911,20240809,probe00
40.0,0.4594594594594595,3,PERI 35,462911,20240809,probe00
47.0,0.4954954954954955,3,PERI 35,462911,20240809,probe00
54.0,0.6666666666666666,3,PERI 35,462911,20240809,probe00
61.0,0.5495495495495496,3,PERI 35,462911,20240809,probe00
68.0,0.5045045045045045,3,PERI 35,462911,20240809,probe00
75.0,0.5675675675675675,3,PERI 35,462911,20240809,probe00
82.0,0.4954954954954955,3,PERI 35,462911,20240809,probe00
89.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
96.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
103.0,0.3963963963963964,3,PERI 35,462911,20240809,probe00
110.0,0.4954954954954955,3,PERI 35,462911,20240809,probe00
117.0,0.45045045045045046,3,PERI 35,462911,20240809,probe00
124.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
131.0,0.3783783783783784,3,PERI 35,462911,20240809,probe00
138.0,0.4774774774774775,3,PERI 35,462911,20240809,probe00
145.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
152.0,0.45045045045045046,3,PERI 35,462911,20240809,probe00
159.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
166.0,0.44144144144144143,3,PERI 35,462911,20240809,probe00
173.0,0.43243243243243246,3,PERI 35,462911,20240809,probe00
180.0,0.3963963963963964,3,PERI 35,462911,20240809,probe00
187.0,0.4594594594594595,3,PERI 35,462911,20240809,probe00
194.0,0.4954954954954955,3,PERI 35,462911,20240809,probe00
201.0,0.43243243243243246,3,PERI 35,462911,20240809,probe00
208.0,0.46846846846846846,3,PERI 35,462911,20240809,probe00
215.0,0.3333333333333333,3,PERI 35,462911,20240809,probe00
222.0,0.44144144144144143,3,PERI 35,462911,20240809,probe00
229.0,0.45045045045045046,3,PERI 35,462911,20240809,probe00
236.0,0.4774774774774775,3,PERI 35,462911,20240809,probe00
243.0,0.42342342342342343,3,PERI 35,462911,20240809,probe00
250.0,0.5135135135135135,3,PERI 35,462911,20240809,probe00
257.0,0.4594594594594595,3,PERI 35,462911,20240809,probe00
264.0,0.5405405405405406,3,PERI 35,462911,20240809,probe00
271.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
278.0,0.4864864864864865,3,PERI 35,462911,20240809,probe00
-275.0,0.40540540540540543,1,PERI 36,462911,20240809,probe00
-268.0,0.40540540540540543,1,PERI 36,462911,20240809,probe00
-261.0,0.45045045045045046,1,PERI 36,462911,20240809,probe00
-254.0,0.36036036036036034,1,PERI 36,462911,20240809,probe00
-247.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
-240.0,0.44144144144144143,1,PERI 36,462911,20240809,probe00
-233.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
-226.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
-219.0,0.45045045045045046,1,PERI 36,462911,20240809,probe00
-212.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
-205.0,0.5045045045045045,1,PERI 36,462911,20240809,probe00
-198.0,0.4144144144144144,1,PERI 36,462911,20240809,probe00
-191.0,0.38738738738738737,1,PERI 36,462911,20240809,probe00
-184.0,0.4594594594594595,1,PERI 36,462911,20240809,probe00
-177.0,0.43243243243243246,1,PERI 36,462911,20240809,probe00
-170.0,0.5405405405405406,1,PERI 36,462911,20240809,probe00
-163.0,0.4954954954954955,1,PERI 36,462911,20240809,probe00
-156.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
-149.0,0.5585585585585585,1,PERI 36,462911,20240809,probe00
-142.0,0.5315315315315315,1,PERI 36,462911,20240809,probe00
-135.0,0.5855855855855856,1,PERI 36,462911,20240809,probe00
-128.0,0.5135135135135135,1,PERI 36,462911,20240809,probe00
-121.0,0.5045045045045045,1,PERI 36,462911,20240809,probe00
-114.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
-107.0,0.4954954954954955,1,PERI 36,462911,20240809,probe00
-100.0,0.45045045045045046,1,PERI 36,462911,20240809,probe00
-93.0,0.46846846846846846,1,PERI 36,462911,20240809,probe00
-86.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
-79.0,0.4144144144144144,1,PERI 36,462911,20240809,probe00
-72.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
-65.0,0.5225225225225225,1,PERI 36,462911,20240809,probe00
-58.0,0.5315315315315315,1,PERI 36,462911,20240809,probe00
-51.0,0.5405405405405406,1,PERI 36,462911,20240809,probe00
-44.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
-37.0,0.5045045045045045,1,PERI 36,462911,20240809,probe00
-30.0,0.4594594594594595,1,PERI 36,462911,20240809,probe00
-23.0,0.46846846846846846,1,PERI 36,462911,20240809,probe00
-16.0,0.3963963963963964,1,PERI 36,462911,20240809,probe00
-9.0,0.38738738738738737,1,PERI 36,462911,20240809,probe00
-2.0,0.40540540540540543,1,PERI 36,462911,20240809,probe00
5.0,0.3963963963963964,1,PERI 36,462911,20240809,probe00
12.0,0.5135135135135135,1,PERI 36,462911,20240809,probe00
19.0,0.4594594594594595,1,PERI 36,462911,20240809,probe00
26.0,0.46846846846846846,1,PERI 36,462911,20240809,probe00
33.0,0.45045045045045046,1,PERI 36,462911,20240809,probe00
40.0,0.4954954954954955,1,PERI 36,462911,20240809,probe00
47.0,0.4954954954954955,1,PERI 36,462911,20240809,probe00
54.0,0.44144144144144143,1,PERI 36,462911,20240809,probe00
61.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
68.0,0.5405405405405406,1,PERI 36,462911,20240809,probe00
75.0,0.3963963963963964,1,PERI 36,462911,20240809,probe00
82.0,0.40540540540540543,1,PERI 36,462911,20240809,probe00
89.0,0.40540540540540543,1,PERI 36,462911,20240809,probe00
96.0,0.44144144144144143,1,PERI 36,462911,20240809,probe00
103.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
110.0,0.5225225225225225,1,PERI 36,462911,20240809,probe00
117.0,0.5675675675675675,1,PERI 36,462911,20240809,probe00
124.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
131.0,0.5135135135135135,1,PERI 36,462911,20240809,probe00
138.0,0.45045045045045046,1,PERI 36,462911,20240809,probe00
145.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
152.0,0.5405405405405406,1,PERI 36,462911,20240809,probe00
159.0,0.46846846846846846,1,PERI 36,462911,20240809,probe00
166.0,0.4594594594594595,1,PERI 36,462911,20240809,probe00
173.0,0.44144144144144143,1,PERI 36,462911,20240809,probe00
180.0,0.45045045045045046,1,PERI 36,462911,20240809,probe00
187.0,0.4954954954954955,1,PERI 36,462911,20240809,probe00
194.0,0.5225225225225225,1,PERI 36,462911,20240809,probe00
201.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
208.0,0.5765765765765766,1,PERI 36,462911,20240809,probe00
215.0,0.4954954954954955,1,PERI 36,462911,20240809,probe00
222.0,0.4774774774774775,1,PERI 36,462911,20240809,probe00
229.0,0.46846846846846846,1,PERI 36,462911,20240809,probe00
236.0,0.5855855855855856,1,PERI 36,462911,20240809,probe00
243.0,0.4864864864864865,1,PERI 36,462911,20240809,probe00
250.0,0.5405405405405406,1,PERI 36,462911,20240809,probe00
257.0,0.5765765765765766,1,PERI 36,462911,20240809,probe00
264.0,0.5135135135135135,1,PERI 36,462911,20240809,probe00
271.0,0.5675675675675675,1,PERI 36,462911,20240809,probe00
278.0,0.5225225225225225,1,PERI 36,462911,20240809,probe00
-275.0,0.5405405405405406,2,PERI 36,462911,20240809,probe00
-268.0,0.5135135135135135,2,PERI 36,462911,20240809,probe00
-261.0,0.5135135135135135,2,PERI 36,462911,20240809,probe00
-254.0,0.5225225225225225,2,PERI 36,462911,20240809,probe00
-247.0,0.5045045045045045,2,PERI 36,462911,20240809,probe00
-240.0,0.4594594594594595,2,PERI 36,462911,20240809,probe00
-233.0,0.4774774774774775,2,PERI 36,462911,20240809,probe00
-226.0,0.5135135135135135,2,PERI 36,462911,20240809,probe00
-219.0,0.5135135135135135,2,PERI 36,462911,20240809,probe00
-212.0,0.5495495495495496,2,PERI 36,462911,20240809,probe00
-205.0,0.5405405405405406,2,PERI 36,462911,20240809,probe00
-198.0,0.5135135135135135,2,PERI 36,462911,20240809,probe00
-191.0,0.5045045045045045,2,PERI 36,462911,20240809,probe00
-184.0,0.4864864864864865,2,PERI 36,462911,20240809,probe00
-177.0,0.43243243243243246,2,PERI 36,462911,20240809,probe00
-170.0,0.4594594594594595,2,PERI 36,462911,20240809,probe00
-163.0,0.4144144144144144,2,PERI 36,462911,20240809,probe00
-156.0,0.3963963963963964,2,PERI 36,462911,20240809,probe00
-149.0,0.4144144144144144,2,PERI 36,462911,20240809,probe00
-142.0,0.5045045045045045,2,PERI 36,462911,20240809,probe00
-135.0,0.5495495495495496,2,PERI 36,462911,20240809,probe00
-128.0,0.44144144144144143,2,PERI 36,462911,20240809,probe00
-121.0,0.4954954954954955,2,PERI 36,462911,20240809,probe00
-114.0,0.4774774774774775,2,PERI 36,462911,20240809,probe00
-107.0,0.5135135135135135,2,PERI 36,462911,20240809,probe00
-100.0,0.38738738738738737,2,PERI 36,462911,20240809,probe00
-93.0,0.44144144144144143,2,PERI 36,462911,20240809,probe00
-86.0,0.46846846846846846,2,PERI 36,462911,20240809,probe00
-79.0,0.46846846846846846,2,PERI 36,462911,20240809,probe00
-72.0,0.43243243243243246,2,PERI 36,462911,20240809,probe00
-65.0,0.38738738738738737,2,PERI 36,462911,20240809,probe00
-58.0,0.44144144144144143,2,PERI 36,462911,20240809,probe00
-51.0,0.36936936936936937,2,PERI 36,462911,20240809,probe00
-44.0,0.36036036036036034,2,PERI 36,462911,20240809,probe00
-37.0,0.43243243243243246,2,PERI 36,462911,20240809,probe00
-30.0,0.4144144144144144,2,PERI 36,462911,20240809,probe00
-23.0,0.42342342342342343,2,PERI 36,462911,20240809,probe00
-16.0,0.42342342342342343,2,PERI 36,462911,20240809,probe00
-9.0,0.34234234234234234,2,PERI 36,462911,20240809,probe00
-2.0,0.40540540540540543,2,PERI 36,462911,20240809,probe00
5.0,0.3963963963963964,2,PERI 36,462911,20240809,probe00
12.0,0.38738738738738737,2,PERI 36,462911,20240809,probe00
19.0,0.45045045045045046,2,PERI 36,462911,20240809,probe00
26.0,0.38738738738738737,2,PERI 36,462911,20240809,probe00
33.0,0.44144144144144143,2,PERI 36,462911,20240809,probe00
40.0,0.46846846846846846,2,PERI 36,462911,20240809,probe00
47.0,0.5225225225225225,2,PERI 36,462911,20240809,probe00
54.0,0.4864864864864865,2,PERI 36,462911,20240809,probe00
61.0,0.5765765765765766,2,PERI 36,462911,20240809,probe00
68.0,0.5315315315315315,2,PERI 36,462911,20240809,probe00
75.0,0.5855855855855856,2,PERI 36,462911,20240809,probe00
82.0,0.6396396396396397,2,PERI 36,462911,20240809,probe00
89.0,0.6846846846846847,2,PERI 36,462911,20240809,probe00
96.0,0.6036036036036037,2,PERI 36,462911,20240809,probe00
103.0,0.6216216216216216,2,PERI 36,462911,20240809,probe00
110.0,0.6576576576576577,2,PERI 36,462911,20240809,probe00
117.0,0.6846846846846847,2,PERI 36,462911,20240809,probe00
124.0,0.6666666666666666,2,PERI 36,462911,20240809,probe00
131.0,0.6936936936936937,2,PERI 36,462911,20240809,probe00
138.0,0.6036036036036037,2,PERI 36,462911,20240809,probe00
145.0,0.5855855855855856,2,PERI 36,462911,20240809,probe00
152.0,0.6036036036036037,2,PERI 36,462911,20240809,probe00
159.0,0.6126126126126126,2,PERI 36,462911,20240809,probe00
166.0,0.5675675675675675,2,PERI 36,462911,20240809,probe00
173.0,0.6396396396396397,2,PERI 36,462911,20240809,probe00
180.0,0.6576576576576577,2,PERI 36,462911,20240809,probe00
187.0,0.6846846846846847,2,PERI 36,462911,20240809,probe00
194.0,0.6936936936936937,2,PERI 36,462911,20240809,probe00
201.0,0.7297297297297297,2,PERI 36,462911,20240809,probe00
208.0,0.6936936936936937,2,PERI 36,462911,20240809,probe00
215.0,0.7387387387387387,2,PERI 36,462911,20240809,probe00
222.0,0.6936936936936937,2,PERI 36,462911,20240809,probe00
229.0,0.7027027027027027,2,PERI 36,462911,20240809,probe00
236.0,0.7207207207207207,2,PERI 36,462911,20240809,probe00
243.0,0.7027027027027027,2,PERI 36,462911,20240809,probe00
250.0,0.7027027027027027,2,PERI 36,462911,20240809,probe00
257.0,0.7027027027027027,2,PERI 36,462911,20240809,probe00
264.0,0.6396396396396397,2,PERI 36,462911,20240809,probe00
271.0,0.6846846846846847,2,PERI 36,462911,20240809,probe00
278.0,0.6756756756756757,2,PERI 36,462911,20240809,probe00
-275.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
-268.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
-261.0,0.5405405405405406,3,PERI 36,462911,20240809,probe00
-254.0,0.5765765765765766,3,PERI 36,462911,20240809,probe00
-247.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
-240.0,0.4594594594594595,3,PERI 36,462911,20240809,probe00
-233.0,0.5045045045045045,3,PERI 36,462911,20240809,probe00
-226.0,0.3963963963963964,3,PERI 36,462911,20240809,probe00
-219.0,0.4774774774774775,3,PERI 36,462911,20240809,probe00
-212.0,0.36936936936936937,3,PERI 36,462911,20240809,probe00
-205.0,0.4774774774774775,3,PERI 36,462911,20240809,probe00
-198.0,0.5765765765765766,3,PERI 36,462911,20240809,probe00
-191.0,0.5135135135135135,3,PERI 36,462911,20240809,probe00
-184.0,0.5495495495495496,3,PERI 36,462911,20240809,probe00
-177.0,0.5765765765765766,3,PERI 36,462911,20240809,probe00
-170.0,0.5765765765765766,3,PERI 36,462911,20240809,probe00
-163.0,0.6216216216216216,3,PERI 36,462911,20240809,probe00
-156.0,0.5045045045045045,3,PERI 36,462911,20240809,probe00
-149.0,0.5135135135135135,3,PERI 36,462911,20240809,probe00
-142.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
-135.0,0.5315315315315315,3,PERI 36,462911,20240809,probe00
-128.0,0.4954954954954955,3,PERI 36,462911,20240809,probe00
-121.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
-114.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
-107.0,0.5135135135135135,3,PERI 36,462911,20240809,probe00
-100.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
-93.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
-86.0,0.43243243243243246,3,PERI 36,462911,20240809,probe00
-79.0,0.43243243243243246,3,PERI 36,462911,20240809,probe00
-72.0,0.4144144144144144,3,PERI 36,462911,20240809,probe00
-65.0,0.44144144144144143,3,PERI 36,462911,20240809,probe00
-58.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
-51.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
-44.0,0.5675675675675675,3,PERI 36,462911,20240809,probe00
-37.0,0.5405405405405406,3,PERI 36,462911,20240809,probe00
-30.0,0.5405405405405406,3,PERI 36,462911,20240809,probe00
-23.0,0.5315315315315315,3,PERI 36,462911,20240809,probe00
-16.0,0.4594594594594595,3,PERI 36,462911,20240809,probe00
-9.0,0.5495495495495496,3,PERI 36,462911,20240809,probe00
-2.0,0.5315315315315315,3,PERI 36,462911,20240809,probe00
5.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
12.0,0.4594594594594595,3,PERI 36,462911,20240809,probe00
19.0,0.4954954954954955,3,PERI 36,462911,20240809,probe00
26.0,0.43243243243243246,3,PERI 36,462911,20240809,probe00
33.0,0.5495495495495496,3,PERI 36,462911,20240809,probe00
40.0,0.5315315315315315,3,PERI 36,462911,20240809,probe00
47.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
54.0,0.4954954954954955,3,PERI 36,462911,20240809,probe00
61.0,0.44144144144144143,3,PERI 36,462911,20240809,probe00
68.0,0.5585585585585585,3,PERI 36,462911,20240809,probe00
75.0,0.45045045045045046,3,PERI 36,462911,20240809,probe00
82.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
89.0,0.5315315315315315,3,PERI 36,462911,20240809,probe00
96.0,0.5045045045045045,3,PERI 36,462911,20240809,probe00
103.0,0.5045045045045045,3,PERI 36,462911,20240809,probe00
110.0,0.4774774774774775,3,PERI 36,462911,20240809,probe00
117.0,0.5495495495495496,3,PERI 36,462911,20240809,probe00
124.0,0.5135135135135135,3,PERI 36,462911,20240809,probe00
131.0,0.5585585585585585,3,PERI 36,462911,20240809,probe00
138.0,0.5045045045045045,3,PERI 36,462911,20240809,probe00
145.0,0.5495495495495496,3,PERI 36,462911,20240809,probe00
152.0,0.5135135135135135,3,PERI 36,462911,20240809,probe00
159.0,0.5495495495495496,3,PERI 36,462911,20240809,probe00
166.0,0.4774774774774775,3,PERI 36,462911,20240809,probe00
173.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
180.0,0.5405405405405406,3,PERI 36,462911,20240809,probe00
187.0,0.4594594594594595,3,PERI 36,462911,20240809,probe00
194.0,0.5585585585585585,3,PERI 36,462911,20240809,probe00
201.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
208.0,0.4774774774774775,3,PERI 36,462911,20240809,probe00
215.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
222.0,0.5855855855855856,3,PERI 36,462911,20240809,probe00
229.0,0.5135135135135135,3,PERI 36,462911,20240809,probe00
236.0,0.5405405405405406,3,PERI 36,462911,20240809,probe00
243.0,0.5405405405405406,3,PERI 36,462911,20240809,probe00
250.0,0.5045045045045045,3,PERI 36,462911,20240809,probe00
257.0,0.36936936936936937,3,PERI 36,462911,20240809,probe00
264.0,0.5225225225225225,3,PERI 36,462911,20240809,probe00
271.0,0.46846846846846846,3,PERI 36,462911,20240809,probe00
278.0,0.45045045045045046,3,PERI 36,462911,20240809,probe00
-275.0,0.5855855855855856,1,TEa,462911,20240809,probe00
-268.0,0.44144144144144143,1,TEa,462911,20240809,probe00
-261.0,0.4594594594594595,1,TEa,462911,20240809,probe00
-254.0,0.5045045045045045,1,TEa,462911,20240809,probe00
-247.0,0.5945945945945946,1,TEa,462911,20240809,probe00
-240.0,0.44144144144144143,1,TEa,462911,20240809,probe00
-233.0,0.42342342342342343,1,TEa,462911,20240809,probe00
-226.0,0.45045045045045046,1,TEa,462911,20240809,probe00
-219.0,0.4144144144144144,1,TEa,462911,20240809,probe00
-212.0,0.4144144144144144,1,TEa,462911,20240809,probe00
-205.0,0.4954954954954955,1,TEa,462911,20240809,probe00
-198.0,0.5135135135135135,1,TEa,462911,20240809,probe00
-191.0,0.4864864864864865,1,TEa,462911,20240809,probe00
-184.0,0.5495495495495496,1,TEa,462911,20240809,probe00
-177.0,0.45045045045045046,1,TEa,462911,20240809,probe00
-170.0,0.4594594594594595,1,TEa,462911,20240809,probe00
-163.0,0.45045045045045046,1,TEa,462911,20240809,probe00
-156.0,0.5855855855855856,1,TEa,462911,20240809,probe00
-149.0,0.4144144144144144,1,TEa,462911,20240809,probe00
-142.0,0.4774774774774775,1,TEa,462911,20240809,probe00
-135.0,0.5135135135135135,1,TEa,462911,20240809,probe00
-128.0,0.5135135135135135,1,TEa,462911,20240809,probe00
-121.0,0.5405405405405406,1,TEa,462911,20240809,probe00
-114.0,0.5225225225225225,1,TEa,462911,20240809,probe00
-107.0,0.42342342342342343,1,TEa,462911,20240809,probe00
-100.0,0.4864864864864865,1,TEa,462911,20240809,probe00
-93.0,0.5315315315315315,1,TEa,462911,20240809,probe00
-86.0,0.5225225225225225,1,TEa,462911,20240809,probe00
-79.0,0.5315315315315315,1,TEa,462911,20240809,probe00
-72.0,0.5225225225225225,1,TEa,462911,20240809,probe00
-65.0,0.5315315315315315,1,TEa,462911,20240809,probe00
-58.0,0.4954954954954955,1,TEa,462911,20240809,probe00
-51.0,0.45045045045045046,1,TEa,462911,20240809,probe00
-44.0,0.5585585585585585,1,TEa,462911,20240809,probe00
-37.0,0.4144144144144144,1,TEa,462911,20240809,probe00
