region_pair,region1,region2,object,p_value,f_stat,subject,date
PERI 36 → dCA1,PERI 36,dCA1,object3,0.00014666125159814227,1.2386415647033104,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object3,0.0006436109146907368,1.3068617866967354,466395,20241114
TEa → dCA1,TEa,dCA1,object3,0.00014666125159814227,1.1164364716605246,466395,20241114
dCA1 → TEa,dCA1,TEa,object3,0.0006436109146907368,1.062217153031845,466395,20241114
AUD → TEa,AUD,TEa,object1,0.048028260254215416,1.0779465518813174,466395,20241115
TEa → AUD,TEa,AUD,object1,0.0007115084380675626,1.112432662476618,466395,20241115
AUD → dCA1,AUD,dCA1,object1,0.4517763958164569,0.904216758340701,466395,20241115
dCA1 → AUD,dCA1,AUD,object1,1.0,1.1846372444319564,466395,20241115
TEa → dCA1,TEa,dCA1,object1,2.068330541218529e-05,1.3893839370403105,466395,20241115
dCA1 → TEa,dCA1,TEa,object1,0.13814977550106594,1.0585731088175208,466395,20241115
AUD → TEa,AUD,TEa,object2,2.9156483835585263e-06,1.4473837311811941,466395,20241115
TEa → AUD,TEa,AUD,object2,0.013876949213303638,1.0653443778444318,466395,20241115
AUD → dCA1,AUD,dCA1,object2,2.068330541218529e-05,1.193607223608258,466395,20241115
dCA1 → AUD,dCA1,AUD,object2,0.0033918975779359856,1.0625660593397122,466395,20241115
TEa → dCA1,TEa,dCA1,object2,0.0033918975779359856,1.2232486294005342,466395,20241115
dCA1 → TEa,dCA1,TEa,object2,4.087637628260148e-08,1.2278283695641217,466395,20241115
AUD → TEa,AUD,TEa,object3,0.0033918975779359856,1.4113723752850782,466395,20241115
TEa → AUD,TEa,AUD,object3,0.0007115084380675626,1.5682560674355104,466395,20241115
AUD → dCA1,AUD,dCA1,object3,0.013876949213303638,0.987198744516974,466395,20241115
dCA1 → AUD,dCA1,AUD,object3,0.0007115084380675626,1.02155675549698,466395,20241115
TEa → dCA1,TEa,dCA1,object3,0.0007115084380675626,1.0239319710838153,466395,20241115
dCA1 → TEa,dCA1,TEa,object3,2.068330541218529e-05,1.164395359767782,466395,20241115
