p_context,x,y,z,neuron_id,region,acronym,subject,date,probe
0.0036768336136071,-3746.2355892609835,-3221.4443486494574,-1569.7072059021189,546,VIS,VISl5,459601,20240411,probe00
0.8476288429018569,-3710.7372312867838,-3210.521801851216,-1476.8603934745663,551,VIS,VISl5,459601,20240411,probe00
0.1094729462757558,-3710.7372312867838,-3210.521801851216,-1476.8603934745663,552,VIS,VISl5,459601,20240411,probe00
0.6906187204316012,-3696.5378385063864,-3206.1527678732723,-1439.721538797826,555,VIS,VISl5,459601,20240411,probe00
0.0389456333522258,-3682.3384457259895,-3201.783733895328,-1402.582684121086,558,VIS,VISl5,459601,20240411,probe00
0.0004770735343315,-3682.3384457259895,-3201.783733895328,-1402.582684121086,559,VIS,VISl5,459601,20240411,probe00
0.2644218862896765,-3661.039397880991,-3195.230195643952,-1346.874510194075,563,VIS,VISl4,459601,20240411,probe00
0.2682327819403534,-3653.9397428163907,-3193.0456913705193,-1328.3051909438043,567,VIS,VISl4,459601,20240411,probe00
0.0001129507777329,-3625.541039906792,-3184.3076488457104,-1254.0276977665221,573,VIS,VISl4,459601,20240411,probe00
0.4854098866894707,-3582.9428615655997,-3171.2005469118785,-1142.611133736302,578,VIS,VISl4,459601,20240411,probe00
0.2188136317889374,-3582.9428615655997,-3171.2005469118785,-1142.611133736302,579,VIS,VISl4,459601,20240411,probe00
0.3626014720663024,-3519.0457180306057,-3151.5399321577497,-975.4866119552693,587,VIS,VISl2/3,459601,20240411,probe00
0.7313034159337403,-3462.2483122114086,-3134.063847108132,-826.9316256007057,596,VIS,VISp2/3,459601,20240411,probe00
0.1486789395493377,-2030.484620166788,-2732.2266773868496,-2091.011837960897,6,root,DG-po,459601,20240411,probe01
0.1919217422359764,-2030.484620166788,-2732.2266773868496,-2091.011837960897,9,root,DG-po,459601,20240411,probe01
0.0150773673201948,-2030.484620166788,-2732.2266773868496,-2091.011837960897,13,root,DG-po,459601,20240411,probe01
0.0185281129175489,-2030.484620166788,-2732.2266773868496,-2091.011837960897,14,root,DG-po,459601,20240411,probe01
0.0472540189125275,-2032.2613088656726,-2730.115596768085,-2081.004656947602,16,root,DG-po,459601,20240411,probe01
0.0040138263692409,-2032.2613088656726,-2730.115596768085,-2081.004656947602,17,root,DG-po,459601,20240411,probe01
0.019014464178789,-2034.8286284325047,-2727.065080049474,-2066.54425561765,20,root,DG-sg,459601,20240411,probe01
0.5443292935127331,-2032.2613088656726,-2730.115596768085,-2081.004656947602,21,root,DG-po,459601,20240411,probe01
0.8390581954331586,-2032.2613088656726,-2730.115596768085,-2081.004656947602,22,root,DG-po,459601,20240411,probe01
0.7895908942088866,-2027.3783895937318,-2735.9175339585777,-2108.5076500483606,27,root,DG-po,459601,20240411,probe01
0.5052171973476038,-2024.811069715571,-2738.968051047112,-2122.9680531318672,29,root,DG-po,459601,20240411,probe01
0.6631524172177423,-2035.619259300452,-2726.1256439496283,-2062.0910353009926,31,root,DG-sg,459601,20240411,probe01
0.0044447856790309,-2035.619259300452,-2726.1256439496283,-2062.0910353009926,33,root,DG-sg,459601,20240411,probe01
0.2611888049093254,-2038.1865791786126,-2723.075126861094,-2047.6306322174862,35,root,DG-sg,459601,20240411,probe01
0.8873056508623649,-2038.1865791786126,-2723.075126861094,-2047.6306322174862,36,root,DG-sg,459601,20240411,probe01
0.0583189994596756,-2038.1865791786126,-2723.075126861094,-2047.6306322174862,37,root,DG-sg,459601,20240411,probe01
0.0090385892580896,-2035.619259300452,-2726.1256439496283,-2062.0910353009926,38,root,DG-sg,459601,20240411,probe01
0.1377195708548761,-2038.1865791786126,-2723.075126861094,-2047.6306322174862,40,root,DG-sg,459601,20240411,probe01
0.0001472856765463,-2037.395947999337,-2724.0145633308634,-2052.0838542876977,42,root,DG-sg,459601,20240411,probe01
0.8536611668925208,-2039.9632678774976,-2720.964046242329,-2037.6234512041908,43,root,DG-sg,459601,20240411,probe01
0.0070263527627422,-2037.395947999337,-2724.0145633308634,-2052.0838542876977,44,root,DG-sg,459601,20240411,probe01
0.1726431343971955,-2039.9632678774976,-2720.964046242329,-2037.6234512041908,45,root,DG-sg,459601,20240411,probe01
0.8756837872758837,-2032.5130293500529,-2729.816499781509,-2079.5868438813472,48,root,DG-sg,459601,20240411,probe01
0.471557606936842,-2032.5130293500529,-2729.816499781509,-2079.5868438813472,50,root,DG-sg,459601,20240411,probe01
0.6449696187588283,-2043.3212189349338,-2716.9740926840245,-2018.7098260504733,54,root,DG-sg,459601,20240411,probe01
0.4722757268255808,-2043.3212189349338,-2716.9740926840245,-2018.7098260504733,55,root,DG-sg,459601,20240411,probe01
0.4914963963789723,-2040.7538984341163,-2720.024610512407,-2033.1702326410887,56,root,DG-sg,459601,20240411,probe01
0.2706371270034923,-2040.7538984341163,-2720.024610512407,-2033.1702326410887,60,root,DG-sg,459601,20240411,probe01
0.3092708909532744,-2047.6652268893222,-2711.8124957165733,-1994.2422454607804,62,root,DG-sg,459601,20240411,probe01
0.2108712458933586,-2042.5305871330008,-2717.913529893642,-2023.1630516277933,64,root,DG-sg,459601,20240411,probe01
0.363185403001617,-2045.0979076338187,-2714.8630120652597,-2008.702645037178,65,root,DG-sg,459601,20240411,probe01
0.9006562552348534,-2035.0803486055565,-2726.7659834328215,-2065.1264443049495,68,root,DG-sg,459601,20240411,probe01
0.8079922373338052,-2037.64766786106,-2723.715467084135,-2050.666044728552,69,root,DG-sg,459601,20240411,probe01
0.6187666535771228,-2035.0803486055565,-2726.7659834328215,-2065.1264443049495,71,root,DG-sg,459601,20240411,probe01
0.0101160103593852,-2035.0803486055565,-2726.7659834328215,-2065.1264443049495,73,root,DG-sg,459601,20240411,probe01
0.886655896259159,-2037.64766786106,-2723.715467084135,-2050.666044728552,74,root,DG-sg,459601,20240411,probe01
0.0069595263569592,-2037.64766786106,-2723.715467084135,-2050.666044728552,75,root,DG-sg,459601,20240411,probe01
0.8688609213646201,-2048.455857445941,-2710.873059986651,-1989.7890268976778,77,root,DG-sg,459601,20240411,probe01
0.2365860920160343,-2052.7998654003295,-2705.7114630191995,-1965.3214463079848,79,root,DG-mo,459601,20240411,probe01
0.194032151679651,-2047.6652268893222,-2711.8124957165733,-1994.2422454607804,80,root,DG-sg,459601,20240411,probe01
0.667736307697218,-2042.7823063720673,-2717.614434386761,-2021.7452455757568,81,root,DG-sg,459601,20240411,probe01
0.7378631924032711,-2040.2149871165636,-2720.664950735448,-2036.2056451521541,82,root,DG-sg,459601,20240411,probe01
0.0237526240340321,-2040.2149871165636,-2720.664950735448,-2036.2056451521541,85,root,DG-sg,459601,20240411,probe01
0.8113598938618363,-2047.9169473737024,-2711.5133987299964,-1992.8244323945253,88,root,DG-sg,459601,20240411,probe01
0.0854954007140611,-2050.484266629206,-2708.46288238131,-1978.3640328181277,97,root,DG-mo,459601,20240411,probe01
9.551154545162088e-05,-2050.484266629206,-2708.46288238131,-1978.3640328181277,98,root,DG-mo,459601,20240411,probe01
0.8491797536089748,-2097.2349307723935,-2652.913240483429,-1715.0413928608148,120,dCA1,CA1,459601,20240411,probe01
0.8630318406457302,-2094.66761151689,-2655.9637568321155,-1729.5017924372123,123,dCA1,CA1,459601,20240411,probe01
0.6805818039539512,-2093.876980960271,-2656.903192562038,-1733.9550110003147,133,dCA1,CA1,459601,20240411,probe01
0.4515673241757261,-2093.876980960271,-2656.903192562038,-1733.9550110003147,134,dCA1,CA1,459601,20240411,probe01
0.5871544511906024,-2096.444300215775,-2653.852676213351,-1719.494611423917,135,dCA1,CA1,459601,20240411,probe01
0.1199658032500333,-2099.011619471278,-2650.8021598646637,-1705.0342118475194,146,dCA1,CA1,459601,20240411,probe01
0.1484022622677905,-2080.9012475052123,-2672.3210985961255,-1807.0406976186598,152,root,DG-mo,459601,20240411,probe01
0.0991303744017619,-2094.1286989540235,-2656.6040985348523,-1732.5372119624958,156,dCA1,CA1,459601,20240411,probe01
0.0581476390558493,-2091.5613796985194,-2659.654614883539,-1746.9976115388934,158,dCA1,CA1,459601,20240411,probe01
0.3743371948502811,-2102.369569283401,-2646.812207786055,-1686.1205937080192,166,dCA1,CA1,459601,20240411,probe01
0.3798559391329718,-2096.696018209527,-2653.553582186165,-1718.0768123860983,182,dCA1,CA1,459601,20240411,probe01
0.1488116312702239,-2107.504207794408,-2640.7111750886816,-1657.199794555224,186,dCA1,CA1,459601,20240411,probe01
0.0938232464630357,-2110.0715270499118,-2637.6606587399942,-1642.7393949788263,188,dCA1,CA1,459601,20240411,probe01
0.0375024222783032,-2109.280896493293,-2638.6000944699167,-1647.192613541929,193,dCA1,CA1,459601,20240411,probe01
0.0049145809901517,-2111.8482157487965,-2635.54957812123,-1632.7322139655312,194,dCA1,CA1,459601,20240411,probe01
0.9103090081442632,-2093.73784378273,-2657.0685168526916,-1734.7386997366718,197,dCA1,CA1,459601,20240411,probe01
0.8895243911398562,-2091.1705245272265,-2660.1190332013784,-1749.1990993130694,200,dCA1,CA1,459601,20240411,probe01
0.1448919198876752,-2093.73784378273,-2657.0685168526916,-1734.7386997366718,201,dCA1,CA1,459601,20240411,probe01
0.2474446453724064,-2093.73784378273,-2657.0685168526916,-1734.7386997366718,202,dCA1,CA1,459601,20240411,probe01
0.5422289653015433,-2112.6388463054154,-2634.610142391308,-1628.2789954024288,206,dCA1,CA1,459601,20240411,probe01
0.6910589716762189,-2112.6388463054154,-2634.610142391308,-1628.2789954024288,209,dCA1,CA1,459601,20240411,probe01
0.0031430158712842,-2122.9081233274296,-2622.4080769965603,-1570.4373970968381,224,dCA1,CA1,459601,20240411,probe01
0.0426421503909535,-2122.1174927708107,-2623.347512726483,-1574.8906156599405,226,dCA1,CA1,459601,20240411,probe01
0.0019480982086392,-2104.0071208047448,-2644.8664514579445,-1676.8971014310812,230,dCA1,CA1,459601,20240411,probe01
0.8169571661331315,-2124.5456848112854,-2620.4623088308863,-1561.213848706156,256,dCA1,CA1,459601,20240411,probe01
0.6911132782218338,-2129.6803233222927,-2614.3612761335125,-1532.2930495533608,260,dCA1,CA1,459601,20240411,probe01
0.4181723186664043,-4262.286557845952,-2919.6733940843947,-4690.890708839939,1,LEC,ENTl6a,462910,20240813,probe00
0.1911386973128991,-4262.286557845952,-2919.6733940843947,-4690.890708839939,2,LEC,ENTl6a,462910,20240813,probe00
0.6142307447088234,-4266.289733507457,-2920.8354681465344,-4710.451489711048,3,LEC,ENTl5,462910,20240813,probe00
0.6234387030763497,-4262.286557845952,-2919.6733940843947,-4690.890708839939,4,LEC,ENTl6a,462910,20240813,probe00
0.0006242384132617,-4262.286557845952,-2919.6733940843947,-4690.890708839939,10,LEC,ENTl6a,462910,20240813,probe00
0.2315048776039394,-4262.286557845952,-2919.6733940843947,-4690.890708839939,12,LEC,ENTl6a,462910,20240813,probe00
0.0424172339492158,-4254.280206522943,-2917.3492459601157,-4651.7691470977215,14,LEC,ENTl6a,462910,20240813,probe00
0.4735583496535798,-4254.280206522943,-2917.3492459601157,-4651.7691470977215,16,LEC,ENTl6a,462910,20240813,probe00
0.9210257744604826,-4254.280206522943,-2917.3492459601157,-4651.7691470977215,17,LEC,ENTl6a,462910,20240813,probe00
0.2467790675034753,-4250.27703086144,-2916.1871718979755,-4632.208366226613,22,LEC,ENTl6a,462910,20240813,probe00
0.0497988842956468,-4250.27703086144,-2916.1871718979755,-4632.208366226613,23,LEC,ENTl6a,462910,20240813,probe00
0.3500447270655973,-4250.27703086144,-2916.1871718979755,-4632.208366226613,25,LEC,ENTl6a,462910,20240813,probe00
,-4250.27703086144,-2916.1871718979755,-4632.208366226613,26,LEC,ENTl6a,462910,20240813,probe00
0.0342669676660115,-4238.26750242058,-2912.7009492887973,-4573.526016497115,31,LEC,ENTl6a,462910,20240813,probe00
0.902828059069686,-4238.26750242058,-2912.7009492887973,-4573.526016497115,34,LEC,ENTl6a,462910,20240813,probe00
0.0064468070842128,-4242.270679538432,-2913.8630237736966,-4593.086804484395,36,LEC,ENTl6a,462910,20240813,probe00
0.2304747169694443,-4242.270679538432,-2913.8630237736966,-4593.086804484395,37,LEC,ENTl6a,462910,20240813,probe00
0.0416253605960048,-4238.26750242058,-2912.7009492887973,-4573.526016497115,42,LEC,ENTl6a,462910,20240813,probe00
0.0615062275293747,-4242.270679538432,-2913.8630237736966,-4593.086804484395,43,LEC,ENTl6a,462910,20240813,probe00
0.0077933855824502,-4238.26750242058,-2912.7009492887973,-4573.526016497115,44,LEC,ENTl6a,462910,20240813,probe00
0.116860349268631,-4238.26750242058,-2912.7009492887973,-4573.526016497115,45,LEC,ENTl6a,462910,20240813,probe00
0.2168079626273645,-4238.26750242058,-2912.7009492887973,-4573.526016497115,48,LEC,ENTl6a,462910,20240813,probe00
0.1750778590766508,-4234.264328215423,-2911.5388756494176,-4553.965242742177,52,LEC,ENTl6a,462910,20240813,probe00
0.0283860917421089,-4234.264328215423,-2911.5388756494176,-4553.965242742177,55,LEC,ENTl6a,462910,20240813,probe00
0.5298676342708086,-4230.261151097572,-2910.3768011645175,-4534.4044547548965,57,LEC,ENTl6a,462910,20240813,probe00
0.673638270564723,-4234.264328215423,-2911.5388756494176,-4553.965242742177,59,LEC,ENTl6a,462910,20240813,probe00
0.0474881568921147,-4234.264328215423,-2911.5388756494176,-4553.965242742177,60,LEC,ENTl6a,462910,20240813,probe00
0.2015421940819062,-4234.264328215423,-2911.5388756494176,-4553.965242742177,61,LEC,ENTl6a,462910,20240813,probe00
,-4226.257976892415,-2909.214727525138,-4514.843680999958,62,LEC,ENTl6a,462910,20240813,probe00
0.5336885023684422,-4226.257976892415,-2909.214727525138,-4514.843680999958,65,LEC,ENTl6a,462910,20240813,probe00
0.3522091777561743,-4226.257976892415,-2909.214727525138,-4514.843680999958,67,LEC,ENTl6a,462910,20240813,probe00
0.0375554597333375,-4222.254799774564,-2908.0526530402385,-4495.282893012679,68,LEC,ENTl6a,462910,20240813,probe00
0.0867266506134984,-4222.254799774564,-2908.0526530402385,-4495.282893012679,70,LEC,ENTl6a,462910,20240813,probe00
0.5222292295746116,-4222.254799774564,-2908.0526530402385,-4495.282893012679,73,LEC,ENTl6a,462910,20240813,probe00
0.0269474125713538,-4226.257976892415,-2909.214727525138,-4514.843680999958,74,LEC,ENTl6a,462910,20240813,probe00
,-4226.257976892415,-2909.214727525138,-4514.843680999958,76,LEC,ENTl6a,462910,20240813,probe00
0.3977970531286873,-4226.257976892415,-2909.214727525138,-4514.843680999958,79,LEC,ENTl6a,462910,20240813,probe00
0.7180445298448386,-4222.254799774564,-2908.0526530402385,-4495.282893012679,81,LEC,ENTl6a,462910,20240813,probe00
6.999112457384271e-06,-4226.257976892415,-2909.214727525138,-4514.843680999958,82,LEC,ENTl6a,462910,20240813,probe00
0.1975339665266267,-4226.257976892415,-2909.214727525138,-4514.843680999958,83,LEC,ENTl6a,462910,20240813,probe00
0.6291055977292892,-4218.251622656713,-2906.890578555339,-4475.722105025399,96,LEC,ENTl6a,462910,20240813,probe00
0.2220852550464148,-4218.251622656713,-2906.890578555339,-4475.722105025399,97,LEC,ENTl6a,462910,20240813,probe00
0.787518098862751,-4214.248445538862,-2905.728504070439,-4456.161317038119,98,LEC,ENTl6a,462910,20240813,probe00
0.4305414956207419,-4218.251622656713,-2906.890578555339,-4475.722105025399,99,LEC,ENTl6a,462910,20240813,probe00
0.7255455486476754,-4205.920194109376,-2903.310912191509,-4415.466849688552,101,root,EPd,462910,20240813,probe00
0.0965864182891873,-4214.248445538862,-2905.728504070439,-4456.161317038119,102,LEC,ENTl6a,462910,20240813,probe00
0.0838075815967032,-4218.251622656713,-2906.890578555339,-4475.722105025399,104,LEC,ENTl6a,462910,20240813,probe00
0.0862838440634448,-4218.251622656713,-2906.890578555339,-4475.722105025399,105,LEC,ENTl6a,462910,20240813,probe00
0.1945416243205748,-4218.251622656713,-2906.890578555339,-4475.722105025399,106,LEC,ENTl6a,462910,20240813,probe00
0.0060970754473352,-4218.251622656713,-2906.890578555339,-4475.722105025399,108,LEC,ENTl6a,462910,20240813,probe00
0.7337967026839096,-4205.920194109376,-2903.310912191509,-4415.466849688552,110,root,EPd,462910,20240813,probe00
0.6968024087544424,-4210.097422406264,-2904.5235116540134,-4435.8781067187565,114,LEC,ENTl6a,462910,20240813,probe00
0.0033296268273862,-4205.920194109376,-2903.310912191509,-4415.466849688552,117,root,EPd,462910,20240813,probe00
0.5561245598083573,-4210.097422406264,-2904.5235116540134,-4435.8781067187565,119,LEC,ENTl6a,462910,20240813,probe00
0.0111838955817894,-4197.5657375156,-2900.885713266501,-4374.6443356281425,120,root,ec,462910,20240813,probe00
0.5564968658902475,-4197.5657375156,-2900.885713266501,-4374.6443356281425,122,root,ec,462910,20240813,probe00
0.1286291443659893,-4197.5657375156,-2900.885713266501,-4374.6443356281425,123,root,ec,462910,20240813,probe00
0.0142272207309317,-4201.742965812488,-2902.098312729005,-4395.0555926583465,127,root,ec,462910,20240813,probe00
0.2826636792903696,-4201.742965812488,-2902.098312729005,-4395.0555926583465,128,root,ec,462910,20240813,probe00
0.2506553667071186,-4197.5657375156,-2900.885713266501,-4374.6443356281425,129,root,ec,462910,20240813,probe00
,-4197.5657375156,-2900.885713266501,-4374.6443356281425,130,root,ec,462910,20240813,probe00
0.6069415368437026,-4197.5657375156,-2900.885713266501,-4374.6443356281425,133,root,ec,462910,20240813,probe00
0.2376448230107514,-4193.388515297377,-2899.673115568561,-4354.2331083002155,134,root,ec,462910,20240813,probe00
0.2219478287875842,-4193.388515297377,-2899.673115568561,-4354.2331083002155,135,root,ec,462910,20240813,probe00
0.588630488950665,-4193.388515297377,-2899.673115568561,-4354.2331083002155,138,root,ec,462910,20240813,probe00
0.6561623671073078,-4193.388515297377,-2899.673115568561,-4354.2331083002155,141,root,ec,462910,20240813,probe00
0.1563217573762637,-4189.211287000489,-2898.460516106057,-4333.8218512700105,143,root,ec,462910,20240813,probe00
0.3532033044194324,-4193.388515297377,-2899.673115568561,-4354.2331083002155,144,root,ec,462910,20240813,probe00
0.8478987474755324,-4189.211287000489,-2898.460516106057,-4333.8218512700105,145,root,ec,462910,20240813,probe00
0.3381678670090885,-4189.211287000489,-2898.460516106057,-4333.8218512700105,148,root,ec,462910,20240813,probe00
0.416238804590071,-4189.211287000489,-2898.460516106057,-4333.8218512700105,149,root,ec,462910,20240813,probe00
0.5062203014948561,-4189.211287000489,-2898.460516106057,-4333.8218512700105,150,root,ec,462910,20240813,probe00
0.0144780121729599,-4193.388515297377,-2899.673115568561,-4354.2331083002155,151,root,ec,462910,20240813,probe00
0.1972712677008506,-4193.388515297377,-2899.673115568561,-4354.2331083002155,152,root,ec,462910,20240813,probe00
0.0186339939037772,-4180.856830406713,-2896.035317181049,-4292.9993372096005,153,root,alv,462910,20240813,probe00
0.3823613063855466,-4185.034058703602,-2897.2479166435533,-4313.4105942398055,154,root,alv,462910,20240813,probe00
0.4572494993603867,-4180.856830406713,-2896.035317181049,-4292.9993372096005,156,root,alv,462910,20240813,probe00
0.753620499798097,-4185.034058703602,-2897.2479166435533,-4313.4105942398055,164,root,alv,462910,20240813,probe00
0.255638380633391,-4180.856830406713,-2896.035317181049,-4292.9993372096005,165,root,alv,462910,20240813,probe00
,-4172.542421045972,-2893.621743489282,-4252.372506580575,171,iCA1,CA1,462910,20240813,probe00
0.7863566554677826,-4168.412567117671,-2892.42289623992,-4232.192735680681,172,iCA1,CA1,462910,20240813,probe00
0.5585042305497603,-4164.28271318937,-2891.2240489905594,-4212.012964780787,176,iCA1,CA1,462910,20240813,probe00
6.30283503396667e-05,-4156.022993313297,-2888.826351002728,-4171.65336425007,179,iCA1,CA1,462910,20240813,probe00
0.9466366068065982,-4147.763273437225,-2886.4286530148975,-4131.293763719354,186,iCA1,CA1,462910,20240813,probe00
0.8718016279341154,-4147.763273437225,-2886.4286530148975,-4131.293763719354,187,iCA1,CA1,462910,20240813,probe00
0.0003347264369539,-4147.763273437225,-2886.4286530148975,-4131.293763719354,189,iCA1,CA1,462910,20240813,probe00
0.0005787046473127,-4143.633419508924,-2885.2298057655357,-4111.11399281946,192,iCA1,CA1,462910,20240813,probe00
0.0817301064093206,-4139.503553561152,-2884.0309550270663,-4090.9341631886373,198,iCA1,CA1,462910,20240813,probe00
0.4262348656968613,-4135.373699632851,-2882.832107777705,-4070.7543922887435,199,iCA1,CA1,462910,20240813,probe00
0.0261980809189834,-4131.24384570455,-2881.6332605283437,-4050.5746213888497,204,iCA1,CA1,462910,20240813,probe00
0.0102689225011263,-4131.24384570455,-2881.6332605283437,-4050.5746213888497,208,iCA1,CA1,462910,20240813,probe00
0.0618261904949135,-4122.984125828478,-2879.235562540513,-4010.215020858133,215,iCA1,CA1,462910,20240813,probe00
0.3345782651024305,-4122.984125828478,-2879.235562540513,-4010.215020858133,218,iCA1,CA1,462910,20240813,probe00
0.0038974876578247,-4122.984125828478,-2879.235562540513,-4010.215020858133,219,iCA1,CA1,462910,20240813,probe00
0.5323272644908668,-4118.854259880706,-2878.036711802043,-3990.0351912273095,220,iCA1,CA1,462910,20240813,probe00
0.0001874211022208,-4118.854259880706,-2878.036711802043,-3990.0351912273095,226,iCA1,CA1,462910,20240813,probe00
0.9717541363263852,-4114.7244059524055,-2876.837864552682,-3969.8554203274166,227,iCA1,CA1,462910,20240813,probe00
0.0562958563362611,-4110.594552024105,-2875.6390173033205,-3949.675649427522,230,iCA1,CA1,462910,20240813,probe00
0.1116167031130737,-4110.594552024105,-2875.6390173033205,-3949.675649427522,231,iCA1,CA1,462910,20240813,probe00
0.4648067364944011,-4110.594552024105,-2875.6390173033205,-3949.675649427522,236,iCA1,CA1,462910,20240813,probe00
0.0103981473637143,-4102.334832148032,-2873.2413193154894,-3909.316048896806,241,iCA1,CA1,462910,20240813,probe00
0.3585999576582831,-4089.945258343658,-2869.6447740782974,-3848.7766774661955,245,iCA1,CA1,462910,20240813,probe00
0.8053704359895998,-4085.815392395887,-2868.445923339827,-3828.596847835373,248,iCA1,CA1,462910,20240813,probe00
0.6775713818592344,-4085.815392395887,-2868.445923339827,-3828.596847835373,249,iCA1,CA1,462910,20240813,probe00
0.3961758296038817,-4081.6855384675864,-2867.247076090466,-3808.4170769354787,250,iCA1,CA1,462910,20240813,probe00
0.8833417375623878,-4085.815392395887,-2868.445923339827,-3828.596847835373,253,iCA1,CA1,462910,20240813,probe00
0.3046653721566809,-4081.6855384675864,-2867.247076090466,-3808.4170769354787,254,iCA1,CA1,462910,20240813,probe00
,-4081.6855384675864,-2867.247076090466,-3808.4170769354787,255,iCA1,CA1,462910,20240813,probe00
0.1321706464031391,-4081.6855384675864,-2867.247076090466,-3808.4170769354787,257,iCA1,CA1,462910,20240813,probe00
4.12762108936704e-05,-4073.4258185915132,-2864.849378102635,-3768.057476404762,262,iCA1,CA1,462910,20240813,probe00
0.0695677685449858,-4073.4258185915132,-2864.849378102635,-3768.057476404762,269,iCA1,CA1,462910,20240813,probe00
0.7887053352012503,-4065.166110734912,-2862.451683603913,-3727.6979346049743,273,iCA1,CA1,462910,20240813,probe00
0.0009485848220024,-4061.0362447871407,-2861.2528328654425,-3707.518104974152,278,iCA1,CA1,462910,20240813,probe00
,-4052.7765369305384,-2858.8551383667204,-3667.158563174364,285,iCA1,CA1,462910,20240813,probe00
0.0271037473192742,-4048.6466709827673,-2857.6562876282505,-3646.9787335435412,286,iCA1,CA1,462910,20240813,probe00
0.0135216276099978,-4048.6466709827673,-2857.6562876282505,-3646.9787335435412,289,iCA1,CA1,462910,20240813,probe00
0.9333739076665608,-4052.7765369305384,-2858.8551383667204,-3667.158563174364,290,iCA1,CA1,462910,20240813,probe00
0.1975810664994289,-4052.7765369305384,-2858.8551383667204,-3667.158563174364,292,iCA1,CA1,462910,20240813,probe00
0.8053717072904343,-4052.7765369305384,-2858.8551383667204,-3667.158563174364,297,iCA1,CA1,462910,20240813,probe00
0.6858649695661747,-4052.7765369305384,-2858.8551383667204,-3667.158563174364,299,iCA1,CA1,462910,20240813,probe00
0.6015676105947771,-4044.5168050349957,-2856.4574368897806,-3626.7989039127187,303,iCA1,CA1,462910,20240813,probe00
0.4421992916004804,-4044.5168050349957,-2856.4574368897806,-3626.7989039127187,305,iCA1,CA1,462910,20240813,probe00
0.2979312047749058,-4040.3869631261646,-2855.2585931295284,-3606.6191917437536,307,iCA1,CA1,462910,20240813,probe00
0.1157530162978568,-4032.1272312306223,-2852.8608916525886,-3566.259532482108,310,iCA1,CA1,462910,20240813,probe00
0.6794748736477265,-4036.2570971783935,-2854.059742391058,-3586.4393621129307,313,iCA1,CA1,462910,20240813,probe00
0.0038974764065325,-4023.86752337402,-2850.463197153866,-3525.8999906823205,327,iCA1,CA1,462910,20240813,probe00
0.0257841969115809,-4015.6077914784773,-2848.0654956769263,-3485.540331420675,328,iCA1,CA1,462910,20240813,probe00
0.1092973717359335,-4011.477949569646,-2846.8666519166736,-3465.3606192517095,333,iCA1,CA1,462910,20240813,probe00
0.216664644926688,-3997.990526599714,-2843.058963947048,-3405.073641569836,342,iCA1,CA1,462910,20240813,probe00
0.1242340327900399,-4002.632139833551,-2844.3562336107243,-3425.1356983383453,343,iCA1,CA1,462910,20240813,probe00
0.2438621339403468,-3997.990526599714,-2843.058963947048,-3405.073641569836,344,iCA1,CA1,462910,20240813,probe00
4.732924228645352e-06,-3993.3488863480225,-2841.761686732238,-3385.0114680243164,347,iCA1,CA1,462910,20240813,probe00
0.0001745357109724,-3984.0656328624946,-2839.167139853752,-3344.8872377102884,353,iCA1,CA1,462910,20240813,probe00
0.1231255701544262,-3979.4239926108025,-2837.8698626389423,-3324.825064164769,356,iCA1,CA1,462910,20240813,probe00
0.8992751900935331,-3979.4239926108025,-2837.8698626389423,-3324.825064164769,358,iCA1,CA1,462910,20240813,probe00
0.445464979680535,-3974.782352359112,-2836.5725854241323,-3304.7628906192494,367,iCA1,CA1,462910,20240813,probe00
0.3406720013226592,-3974.782352359112,-2836.5725854241323,-3304.7628906192494,368,iCA1,CA1,462910,20240813,probe00
0.0004714545102085,-3974.782352359112,-2836.5725854241323,-3304.7628906192494,375,iCA1,CA1,462910,20240813,probe00
,-3960.857458621892,-2832.680761330836,-3244.5764867597018,377,iCA1,CA1,462910,20240813,probe00
0.0002557831341323,-3960.857458621892,-2832.680761330836,-3244.5764867597018,379,iCA1,CA1,462910,20240813,probe00
,-3965.4990988735835,-2833.978038545646,-3264.638660305221,380,iCA1,CA1,462910,20240813,probe00
0.0011579353827193,-3960.857458621892,-2832.680761330836,-3244.5764867597018,386,iCA1,CA1,462910,20240813,probe00
0.004098107304514,-3956.2158183702013,-2831.383484116026,-3224.514313214183,392,iCA1,CA1,462910,20240813,probe00
0.590433944056143,-3951.574205136364,-2830.0862144523503,-3204.4522564456734,399,iCA1,CA1,462910,20240813,probe00
0.2094886366254321,-3951.574205136364,-2830.0862144523503,-3204.4522564456734,401,iCA1,CA1,462910,20240813,probe00
0.0124155337665583,-3956.2158183702013,-2831.383484116026,-3224.514313214183,405,iCA1,CA1,462910,20240813,probe00
0.1380326751336499,-3942.2909246329814,-2827.4916600227302,-3164.327909354635,409,iCA1,CA1,462910,20240813,probe00
0.0078744191547412,-3942.2909246329814,-2827.4916600227302,-3164.327909354635,413,iCA1,CA1,462910,20240813,probe00
0.0002334333086626,-3942.2909246329814,-2827.4916600227302,-3164.327909354635,416,iCA1,CA1,462910,20240813,probe00
0.3525843450034317,-3928.3660308957624,-2823.599835929434,-3104.141505495087,433,iCA1,CA1,462910,20240813,probe00
0.0012427695104024,-3914.4411371585425,-2819.708011836138,-3043.9551016355394,440,iCA1,CA1,462910,20240813,probe00
0.0556624590451936,-3914.4411371585425,-2819.708011836138,-3043.9551016355394,445,iCA1,CA1,462910,20240813,probe00
