time,accuracy,object,region
-1.85,0.6385542168674698,1,VIS
-1.85,0.6867469879518072,2,VIS
-1.85,0.6506024096385542,2,VIS
-1.85,0.6265060240963856,2,VIS
-1.85,0.7228915662650602,2,VIS
-1.85,0.7108433734939759,2,VIS
-1.85,0.8433734939759037,2,VIS
-1.85,0.6626506024096386,2,VIS
-1.85,0.6144578313253012,2,VIS
-1.85,0.8674698795180723,2,VIS
-1.85,0.7349397590361446,2,VIS
-1.85,0.6385542168674698,2,VIS
-1.85,0.7710843373493976,2,VIS
-1.85,0.7710843373493976,2,VIS
-1.85,0.6867469879518072,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.5903614457831325,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.6626506024096386,2,VIS
-1.85,0.8795180722891566,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.5783132530120482,2,VIS
-1.85,0.7349397590361446,2,VIS
-1.85,0.6265060240963856,2,VIS
-1.85,0.7590361445783133,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.6265060240963856,2,VIS
-1.85,0.7951807228915663,2,VIS
-1.85,0.6987951807228916,2,VIS
-1.85,0.8674698795180723,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.7228915662650602,2,VIS
-1.85,0.8795180722891566,2,VIS
-1.85,0.8313253012048193,2,VIS
-1.85,0.5301204819277109,2,VIS
-1.85,0.7590361445783133,2,VIS
-1.85,0.7831325301204819,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.7590361445783133,2,VIS
-1.85,0.7710843373493976,2,VIS
-1.85,0.7951807228915663,2,VIS
-1.85,0.5783132530120482,2,VIS
-1.85,0.7349397590361446,2,VIS
-1.85,0.6385542168674698,2,VIS
-1.85,0.8313253012048193,2,VIS
-1.85,0.6265060240963856,2,VIS
-1.85,0.7710843373493976,2,VIS
-1.85,0.6385542168674698,2,VIS
-1.85,0.8313253012048193,2,VIS
-1.85,0.8554216867469879,2,VIS
-1.85,0.7108433734939759,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.6265060240963856,2,VIS
-1.85,0.5662650602409639,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.8313253012048193,2,VIS
-1.85,0.6144578313253012,2,VIS
-1.85,0.8795180722891566,2,VIS
-1.85,0.7469879518072289,2,VIS
-1.85,0.5662650602409639,2,VIS
-1.85,0.7349397590361446,2,VIS
-1.85,0.6626506024096386,2,VIS
-1.85,0.8795180722891566,2,VIS
-1.85,0.8433734939759037,2,VIS
-1.85,0.6024096385542169,2,VIS
-1.85,0.6867469879518072,2,VIS
-1.85,0.7710843373493976,2,VIS
-1.85,0.8433734939759037,2,VIS
-1.85,0.6867469879518072,2,VIS
-1.85,0.6024096385542169,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.8674698795180723,2,VIS
-1.85,0.8313253012048193,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.6867469879518072,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.6144578313253012,2,VIS
-1.85,0.7349397590361446,2,VIS
-1.85,0.7108433734939759,2,VIS
-1.85,0.6987951807228916,2,VIS
-1.85,0.6265060240963856,2,VIS
-1.85,0.6024096385542169,2,VIS
-1.85,0.8313253012048193,2,VIS
-1.85,0.5542168674698795,2,VIS
-1.85,0.6987951807228916,2,VIS
-1.85,0.4819277108433735,2,VIS
-1.85,0.8433734939759037,2,VIS
-1.85,0.5783132530120482,2,VIS
-1.85,0.7951807228915663,2,VIS
-1.85,0.7590361445783133,2,VIS
-1.85,0.7831325301204819,2,VIS
-1.85,0.5421686746987951,2,VIS
-1.85,0.8072289156626506,2,VIS
-1.85,0.6506024096385542,2,VIS
-1.85,0.5060240963855421,2,VIS
-1.85,0.7469879518072289,2,VIS
-1.85,0.8192771084337349,2,VIS
-1.85,0.7710843373493976,2,VIS
-1.85,0.8433734939759037,2,VIS
-1.85,0.8313253012048193,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.6987951807228916,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.8313253012048193,3,VIS
-1.85,0.8072289156626506,3,VIS
-1.85,0.6385542168674698,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.8192771084337349,3,VIS
-1.85,0.6867469879518072,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.6987951807228916,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.8313253012048193,3,VIS
-1.85,0.8192771084337349,3,VIS
-1.85,0.6144578313253012,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.5662650602409639,3,VIS
-1.85,0.6987951807228916,3,VIS
-1.85,0.6506024096385542,3,VIS
-1.85,0.7590361445783133,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.8072289156626506,3,VIS
-1.85,0.7349397590361446,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.8313253012048193,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.7349397590361446,3,VIS
-1.85,0.7349397590361446,3,VIS
-1.85,0.6746987951807228,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.8313253012048193,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.8433734939759037,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.8072289156626506,3,VIS
-1.85,0.7349397590361446,3,VIS
-1.85,0.6987951807228916,3,VIS
-1.85,0.4939759036144578,3,VIS
-1.85,0.8313253012048193,3,VIS
-1.85,0.6987951807228916,3,VIS
-1.85,0.8192771084337349,3,VIS
-1.85,0.7349397590361446,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.6506024096385542,3,VIS
-1.85,0.8192771084337349,3,VIS
-1.85,0.7590361445783133,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.6867469879518072,3,VIS
-1.85,0.7590361445783133,3,VIS
-1.85,0.5903614457831325,3,VIS
-1.85,0.6867469879518072,3,VIS
-1.85,0.6867469879518072,3,VIS
-1.85,0.7951807228915663,3,VIS
-1.85,0.6385542168674698,3,VIS
-1.85,0.6144578313253012,3,VIS
-1.85,0.6144578313253012,3,VIS
-1.85,0.7590361445783133,3,VIS
-1.85,0.7349397590361446,3,VIS
-1.85,0.6987951807228916,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.8072289156626506,3,VIS
-1.85,0.6867469879518072,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.7469879518072289,3,VIS
-1.85,0.7108433734939759,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.7951807228915663,3,VIS
-1.85,0.6626506024096386,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.6867469879518072,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.7831325301204819,3,VIS
-1.85,0.8072289156626506,3,VIS
-1.85,0.6626506024096386,3,VIS
-1.85,0.7710843373493976,3,VIS
-1.85,0.6265060240963856,3,VIS
-1.85,0.5783132530120482,3,VIS
-1.85,0.7228915662650602,3,VIS
-1.85,0.6746987951807228,3,VIS
