p_obj1,p_obj2,p_sound_id,p_ripples,z_obj1,z_obj2,z_ripples,pattern,region,subject,date
0.0470161412743223,0.15129660849424675,0.18066129394386288,,-6.775987122615919,-5.349099185720665,,3,PERI,466394,20241108
0.046005842471614766,0.0032845119751439,0.20103370307115564,,-4.1849830997428885,6.968030266494945,,4,PERI,466394,20241108
0.6540785478332447,0.49099955175105436,0.6748843764540555,,-2.9183376651545316,5.14441478621364,,5,PERI,466394,20241108
0.2804572403597321,0.047681958545173986,0.9367801407139272,,-1.5596914077270876,3.2074751168554494,,6,PERI,466394,20241108
0.7999252904092016,0.23841745978493767,0.9019973082512063,,-1.7717368911867546,5.299817606226793,,1,TEa,466394,20241108
0.06168262510901945,0.04281957851463292,0.07982146788343925,,-5.343073455288017,6.576733801499363,,2,TEa,466394,20241108
0.5643016716896181,0.04425489474074573,0.9052837367570792,,3.1203508493594425,7.17149840263152,,3,TEa,466394,20241108
0.3280480276522699,0.06664853749227195,0.29139983279113235,,3.538472542852053,5.468716318687353,,4,TEa,466394,20241108
0.8818814116268969,0.03720755433353129,0.9676768561539235,,0.7959408175384329,4.724845023503231,,5,TEa,466394,20241108
0.6887769311992257,0.6001103379070936,0.9540948364088753,,-0.9171110682705282,1.185624415724326,,1,VIS,466394,20241108
0.748843017133537,0.4560262618875266,0.36929283817796843,,2.268858252921803,3.2538849101268403,,2,VIS,466394,20241108
0.813621143544299,0.4393141134037555,0.6041757592815,,-1.9766882591279278,5.549935110534163,,3,VIS,466394,20241108
0.833120431729669,0.5476891331936071,0.5817183955196855,,-1.9716945007907063,5.553134938929208,,4,VIS,466394,20241108
0.8761292746415922,0.4061273633688285,0.6885941347316518,,-0.5323264900708385,1.954534441321994,,5,VIS,466394,20241108
0.9002191158119357,0.6642128135196514,0.9534163804134264,,-1.2716622214438977,-3.3168936373412863,,1,CA1,466394,20241108
0.9270636974993379,0.0384379106550653,0.5172738019689529,,-1.2264580023432825,9.725583873771678,,2,CA1,466394,20241108
0.8536047452228559,0.5584003401777655,0.9008464288265421,,-2.330673313290599,-4.917552652001067,,3,CA1,466394,20241108
0.20851006114615567,0.0822894978113341,0.170198729747167,,-3.628724596892051,-5.686586308160575,,4,CA1,466394,20241108
0.8732873409208144,0.25209831324454,0.6556885036064299,,-0.9225906731603277,3.8485150824547745,,5,CA1,466394,20241108
0.8208704319775421,0.5188969318200507,0.453236097675345,,-1.8453563143935008,-2.3442088250955395,,6,CA1,466394,20241108
0.25982074931445354,0.27426482014352416,0.6022709934072674,0.0776119713327662,-9.724362654633463,6.768061489371417,0.012100158662652016,1,PERI,466395,20241113
0.7913769936227306,0.15650675149698656,0.714188292822022,0.06541397595786047,2.501513944678649,6.4685876117487044,0.011075218472256088,2,PERI,466395,20241113
0.2780988208331271,0.5586372312903655,0.7589966358982198,0.27346540582109713,6.789202357547955,-3.9095687510476287,0.008669056432937496,3,PERI,466395,20241113
0.9282800684667466,0.5138847058459888,0.8468351816629117,0.18392542613334406,1.6920241873583621,-6.071138833140573,0.013725752253457768,4,PERI,466395,20241113
0.8127970541340066,0.8344042352393443,0.516529792609187,0.0010526124498063671,-2.255597225021082,2.394425624023389,-0.020783388196203775,5,PERI,466395,20241113
0.9049326363720662,0.5886937078564578,0.5163397801575622,0.006389205079418758,1.7943413254711147,3.5420097511573267,-0.01585262205722668,6,PERI,466395,20241113
0.360150229905856,0.6786299164179959,0.7854507432168015,0.0009863258282647447,5.915141326645318,5.660531763120819,-0.024279303461346772,1,TEa,466395,20241113
0.1529183184395988,0.7317833524594114,0.7360719262535876,0.07009323950691237,7.340084307130505,3.4020980828486884,0.015034427191237121,2,TEa,466395,20241113
0.7554777119230687,0.8052806368212322,0.8463007848334513,6.88410257186911e-05,2.7901909999112853,-2.7342750568403864,-0.02563067462001736,3,TEa,466395,20241113
0.3941214311464849,0.6768969645826152,0.5647714820556432,0.0037934497816614066,5.64003558445828,-4.928862392927493,-0.026586468780402318,4,TEa,466395,20241113
0.2324663896161394,0.756013102649835,0.2097623396063112,0.007268910065100553,3.0051211854010367,2.319258407038595,-0.027046539589692487,5,TEa,466395,20241113
0.6930965428879905,0.7820164722724969,0.8754983580332533,0.2723530216805501,2.426059163087357,1.2005156608993763,-0.012408571044471956,1,VIS,466395,20241113
0.8379049494402343,0.2435943428511127,0.3005530981185558,0.009113710611066028,3.0218473650377713,9.756282183767969,0.015700661811849002,2,VIS,466395,20241113
0.8288969916248419,0.25714923351251484,0.3601021076248624,0.010642146726734802,2.7800061076154035,9.659500613522903,0.015721504277178285,3,VIS,466395,20241113
0.3736984798014171,0.8652950598080571,0.7720988643872,0.39442730462446085,5.138532818568257,-1.8174888475260744,-0.012470951813169347,4,VIS,466395,20241113
0.9631654490614983,0.9116380894418474,0.12569727507360529,0.0005158938492921816,0.9590374887009764,1.4123465109907443,0.03491563872481214,5,VIS,466395,20241113
0.9033770649438648,0.7453524879378972,0.5990110347505924,2.8527168215664034e-05,1.688753935391229,-4.483361504074798,0.011978834480126191,1,CA1,466395,20241113
0.7682298583198824,0.8056816421742905,0.910099899567838,5.408971504028415e-08,5.7841696733797,5.08712374034631,0.046539568370231287,2,CA1,466395,20241113
0.7772376121743717,0.02686170739830218,0.28960247997177857,3.4892410072373536e-09,1.7402142135891752,-6.305780674293197,0.05815664227461429,3,CA1,466395,20241113
0.791610222441399,0.8495060609282443,0.7805366496992361,6.3035378028430955e-09,-2.294328916353126,-1.9975881361046488,-0.09215919686987967,4,CA1,466395,20241113
0.8681275690807413,0.8627310234212069,0.9263666676642974,1.7473689162272876e-10,2.1765885616078586,-1.730391715435716,0.04498053326685677,5,CA1,466395,20241113
0.7468622432288808,0.32810203127013826,0.09521270950863936,6.613898317908706e-08,2.1615524780761493,4.436973536203942,0.041596688834162045,6,CA1,466395,20241113
0.1757468603031035,0.5373975920379549,0.9276989113071527,0.3224916086316473,4.753325117189809,-2.7352937298550914,-0.020221886298080992,1,AUD,466395,20241114
0.0005353269491248369,0.28530195934245317,0.07479135469609632,0.11858942567012476,7.424769668680597,2.9778184665420837,-0.012495037111951135,2,AUD,466395,20241114
0.9008791080945937,0.5786112105115656,0.8694348368172959,0.0181759292915592,-0.7579480860525335,1.9810491609007306,-0.051071025550498146,3,AUD,466395,20241114
0.5240219178647092,0.7637790999696038,0.8545272002325615,0.2188939242849195,3.484638767719825,2.155954314609391,-0.018654261070528803,4,AUD,466395,20241114
0.4700379884517083,0.4723206995571966,0.33922331442169584,0.6667962918732993,1.4203090794025504,-1.8111090803903747,0.01311635198792587,5,AUD,466395,20241114
0.7239604254737577,0.8321055190620134,0.8999062467676326,0.49032208399493304,2.5057457578657103,-2.0254482004939462,-0.01678656939369721,6,AUD,466395,20241114
0.24498749524259322,0.8896582876492196,0.7058759439158497,0.12746313150089328,3.334323637524843,-1.039526071130766,0.020726282790527534,7,AUD,466395,20241114
0.8700627741238143,0.5632022725232074,0.2541094055516566,0.3462525959671945,-1.2485633931516638,2.6478959800627,0.014610692856826868,1,PERI,466395,20241114
0.923357551664511,0.7945991715270783,0.3003707051816409,0.9950395669298226,0.981191765097859,1.8299141603505997,-0.006272266042753024,2,PERI,466395,20241114
0.8060431635529219,0.49985303325448505,0.5555852802350076,0.10376123048515007,1.5208795593041653,-2.669496925463486,0.02067846191675875,3,PERI,466395,20241114
0.7462718239817792,0.017848883658845294,0.7206416635178468,0.06905566949640707,-2.1536523159264234,9.975764546251252,0.019468087170695824,4,PERI,466395,20241114
0.6825558645200149,0.11734217081652987,0.37164688111769717,0.20762129572715182,2.406715740637032,-6.059540696896288,-0.016545946030262614,5,PERI,466395,20241114
0.7876601705767146,0.5104472996525571,0.2501868290573751,0.5743261461389475,2.072050441877142,3.800257341795958,-0.02185447247143681,6,PERI,466395,20241114
0.4279346110976381,0.40382099143750816,0.20768105160451944,0.4724130595814581,3.8450972341733736,3.8627015698920233,0.01688340593744191,1,TEa,466395,20241114
0.9604225984384651,0.013078816873648758,0.17753284747608122,0.6482095468196936,-0.8142261560913834,6.565215729850408,0.015099625439505509,2,TEa,466395,20241114
0.2129682336363129,0.5768856887703396,0.4964831519918954,0.05484970133020872,-4.525879272150871,2.9268953851342534,0.027275570685037626,3,TEa,466395,20241114
0.8863894893410669,0.8385379929023258,0.319529842213769,0.4037720481953577,1.4210865287973642,-1.4572507585693562,0.021188829507497176,4,TEa,466395,20241114
0.12703610753462613,0.3475906468109542,0.1688046792198411,0.7661766374326273,4.332682055606025,-3.160451691879734,-0.009690187818164412,5,TEa,466395,20241114
0.5748779405240543,0.3147781045214797,0.27078937135690384,0.03990143517604239,-1.649562268062052,-3.8791738342135766,-0.06539288194697915,1,VIS,466395,20241114
0.944446321432612,0.38475026257932765,0.6095115533807984,0.6168082053959694,0.9161960094756428,-3.281368109483775,-0.04688593906936045,2,VIS,466395,20241114
0.6062267715549288,0.9134388416617297,0.34469295711638126,0.15045818740815053,0.7619631954136653,0.3464239535144716,-0.06975011097547747,3,VIS,466395,20241114
0.3358290909672784,0.5805388217080099,0.7727647557712108,0.00884826719300369,-3.436148705917598,-2.4869530086930722,-0.06646625665013138,4,VIS,466395,20241114
0.9140486487963847,0.38946524606828936,0.6163964364700005,0.6010498561385555,0.8929514012021524,-3.267437418134887,-0.046692002486273504,5,VIS,466395,20241114
0.6926349066920425,0.0017771423150662047,0.7234251603151145,0.0006643451383744337,1.54188652798427,-9.861704405288247,0.07012552695249161,1,CA1,466395,20241114
0.8802357137144332,0.42678099504107037,0.8414888699604771,0.0001787037217311216,1.7581781341260772,5.957877688409227,0.051004973370812556,2,CA1,466395,20241114
0.8375233003692492,0.19889281451455576,0.5924804052891348,0.06321866534901988,2.0593350738403835,-6.168615969963836,0.020279237688001956,3,CA1,466395,20241114
0.7774590347535475,0.8814858618335647,0.8269527921220611,0.0008151317237689026,2.0369090003677153,1.1503928137675268,0.04404242474839799,4,CA1,466395,20241114
0.4567550950375352,0.2797909143327444,0.3774849957848335,0.0003925487181735132,1.8723852243500412,-3.2954455709384645,0.05799236187793138,5,CA1,466395,20241114
0.5432586844228725,0.40686802974067393,0.6265256519279906,0.00015441777388469635,2.054156804419006,2.9178985040756067,0.06563850944373857,6,CA1,466395,20241114
0.7313862296599896,0.04282726117255131,0.4534657348861181,0.05128838635435462,1.711965152083163,5.440286379511755,-0.028499953263828877,1,AUD,466395,20241115
0.01036107348709392,0.020726118795041826,0.04422094282890365,0.0032240644067561552,10.99065599897539,7.01228758191165,0.042147150782304355,2,AUD,466395,20241115
0.8093014888396712,0.6015951461959683,0.6925372651347388,0.0913551040391758,2.4974412242854815,5.278629794744662,-0.02251689465990327,3,AUD,466395,20241115
0.24313114219367837,0.6968207615355662,0.5930519848891715,0.001651036648243065,8.29505862388737,3.657285238302088,0.042862881227084815,4,AUD,466395,20241115
0.6122540215256478,0.6495941089530328,0.7463727319353788,0.00999328431367763,-5.48586247599199,5.0474392402612,0.0180269523181835,5,AUD,466395,20241115
0.29084629551412855,0.2952077307190709,0.6081136386224573,0.11183257643565603,4.865148282846488,4.138004725082932,-0.014119954244826252,6,AUD,466395,20241115
0.17532279269964823,0.17951965470798192,0.25863164728436827,0.007265099715814793,7.666793307027177,7.617540572093794,-0.023529729795750257,7,AUD,466395,20241115
0.872345675481921,0.387405812779789,0.745297006770669,0.4713534448180685,0.8660224020533249,1.6928930865480112,0.026720159393969333,1,TEa,466395,20241115
0.5588958706133278,0.27077698157026253,0.5178187371320008,0.6539478780280927,-2.7101393212710527,4.6231476513408145,-0.02273118214103091,2,TEa,466395,20241115
0.5595257813030623,0.4369389128119491,0.7450067246697231,0.4130340005296196,3.8832624269059637,3.618489610489641,-0.06582816129062843,3,TEa,466395,20241115
0.5253434723762287,0.5886304770685775,0.338095473617394,0.08608166083971014,3.3679605522105356,-2.9600826464969634,-0.0341592448328843,4,TEa,466395,20241115
0.4313503390405742,0.677994121897713,0.2894667520183023,0.1744766593328736,3.353914984053909,-2.4475222050369867,-0.04317966955420695,5,TEa,466395,20241115
0.9294559420853246,0.7921305708007937,0.9332862235468491,5.8708861661038725e-06,-1.2504586636408939,-3.3964284743067235,0.06271610409499433,1,CA1,466395,20241115
0.6969692954188256,0.03257204155565119,0.5570940972741198,1.3801290140946776e-05,-2.732433925033957,-9.425923036018116,0.06557748352044945,2,CA1,466395,20241115
0.7951711502619397,0.05325821793121688,0.689708397290403,1.7404600224257827e-05,2.3875046080593245,-10.215847981786503,0.04845836240401902,3,CA1,466395,20241115
0.7748306288585844,0.5564953298314832,0.8802374614967676,2.830843417789275e-06,-2.634682197599819,-4.551638351701895,0.0732918326467192,4,CA1,466395,20241115
0.45931285932157206,0.7973872967604689,0.56787271585591,0.007468095486044879,3.201817391176129,1.9223906905142996,-0.033434323362848364,5,CA1,466395,20241115
0.7469425254575038,0.7067912904501576,0.7703770175327016,1.894088894616175e-07,3.569897280871251,-3.3482576974198635,0.052551548900008384,6,CA1,466395,20241115
0.8587649636146575,0.5459975103054209,0.7573303147412761,0.6121407849537194,2.026667437956432,3.6463107223822013,-0.005514219748578612,1,AUD,466396,20241031
0.11421469767871684,0.2132012411615234,0.23181384313743592,0.727855972453924,-7.263854356449441,-3.0666475836761884,0.003611438377637296,2,AUD,466396,20241031
0.7656668538031559,0.4355856253523156,0.4740302320213725,1.4070036180591217e-06,-3.398628771403149,-2.7898474907330457,0.04359260795186237,3,AUD,466396,20241031
0.9217794709963629,0.8918879616037376,0.8088493614724278,0.012258683556421235,-1.3965758216130533,0.9768807913710875,-0.01049156898396169,4,AUD,466396,20241031
0.47398694617390635,0.45654064697936625,0.32153346007009354,0.000509542111692296,-3.861450368307423,1.851859309323179,0.022328961723375267,5,AUD,466396,20241031
0.9554906121555629,0.8233198180922274,0.8938341775676315,0.2002601824700857,1.5394219296956273,-1.8861292312677898,0.007291711992217796,6,AUD,466396,20241031
0.8241763846729646,0.08482295000116558,0.8027197238882886,0.058125168280919626,2.091967328613057,4.957609106437484,0.007510276090241009,7,AUD,466396,20241031
0.8281768964225722,0.8818878654656267,0.4803144881118727,0.05315613932154151,-3.1488586240183047,1.5193528333045838,-0.009991393602503831,1,LEC,466396,20241031
0.472591395196868,0.0601492964257353,0.9208372637641536,0.019919516998659237,3.628283564365794,3.2655869590971967,-0.01054626012644259,2,LEC,466396,20241031
0.9029594587471067,0.38789752631500374,0.792272266238063,0.08547794715079293,3.0023334247237354,3.1028536142804004,-0.00922202534886646,3,LEC,466396,20241031
0.9426255946008101,0.03903648094220469,0.605834059773895,0.4464713013549152,-2.0155177936785416,-6.071145351704104,-0.006795624280775193,1,PERI,466396,20241031
0.45009154676560004,0.0033347537902892466,0.2421470669826301,0.0043627686161290535,-6.986852217714689,-11.978723727448322,-0.019570677811889335,2,PERI,466396,20241031
0.6913799876418494,0.5587116499679657,0.8544439857761521,0.0005598907474679837,6.002860123195977,2.95968750040946,0.02169458932797884,3,PERI,466396,20241031
0.20690383982818072,0.0329191452325206,0.6869942395024802,0.0023671112013665674,-6.385864803580423,-7.711495311810422,0.014694240969821403,4,PERI,466396,20241031
0.06237496920595087,0.05644214118251911,0.10863618359934502,0.009572896796752328,9.964139085815203,4.123982263043461,-0.014659510242639914,5,PERI,466396,20241031
0.4866229996855158,0.376419758307711,0.8566777708158189,0.14563426365382703,4.7995953469185935,-2.2669874229653004,-0.011836815573336067,6,PERI,466396,20241031
0.5299648776902806,0.5573212873203572,0.011400962759497757,0.5100784669465508,5.396584589621671,-2.08040714681107,-0.009159042690725261,1,TEa,466396,20241031
0.7234043851026845,0.8935603493955587,0.7786821465626681,0.33049343852884683,5.531426441878958,1.0914438628142098,-0.008283509485039035,2,TEa,466396,20241031
0.4105354180976265,0.45915033117365567,0.9653130918937017,0.0022477049821938433,6.983964751281215,-3.541018018615588,0.01674474807604751,3,TEa,466396,20241031
0.08454616614373278,0.5674169836614404,0.27437977687446924,0.8920134832882428,-7.737016420492867,-1.8761377831948542,-0.003342608771768589,4,TEa,466396,20241031
0.6960783269439406,0.18213229786299834,0.8081983599168118,0.6284616779560148,3.1671150856264583,1.890652719068889,0.004106896173364442,5,TEa,466396,20241031
0.5767207359094528,0.5530979694867091,0.020908106829271245,0.40392856810120104,2.1692528144307093,-1.5449175353733864,-0.0034905277330097868,1,VIS,466396,20241031
0.7399326278731528,0.02555866671855589,0.8495221753128652,0.005782910304707678,-3.248487704902136,-4.553689143218277,-0.012595551669646585,2,VIS,466396,20241031
0.7882361931471527,0.9061392395107379,0.9000048893279944,0.007126163126533469,-4.203731631437433,1.0509497082909465,-0.013844768566606607,3,VIS,466396,20241031
0.7385224558220103,0.6585110548881462,0.6664215402736606,0.27624852328716376,-2.8630237208483034,-1.8750367859893733,-0.006629971151133213,4,VIS,466396,20241031
0.04759340108395893,0.20461165021534078,0.4313858261172967,0.9482219119057651,-9.275055069004999,-2.796163363645151,0.0027457708609934287,5,VIS,466396,20241031
0.7716513786993027,0.04494776430621261,0.6869019727131565,7.817401592724593e-07,2.1499329204497837,3.5783943724968643,0.04109268947481485,1,CA1,466396,20241031
0.4415768644775876,0.4624715048710647,0.5563034404434416,4.948137048987888e-07,5.231226533474626,-2.277787391758813,0.03816101984005929,2,CA1,466396,20241031
0.569442964053712,0.18466123988843108,0.4101979272615598,8.625046876709064e-08,4.546283850446093,-4.6159304047686875,0.0494285055993116,3,CA1,466396,20241031
0.23099681262053495,0.1454137757815115,0.5913830768815873,8.56973137786099e-07,5.851898329017399,-4.414429995297097,0.04567724480948933,4,CA1,466396,20241031
0.26903436725954566,0.585813931205593,0.5497250720413858,3.263700913525014e-06,6.91068494520348,2.7143383230079112,0.03728035884938898,5,CA1,466396,20241031
0.3398939997711514,0.2573151178772889,0.27618692030315495,3.870568310304634e-10,-3.469279976387524,-2.6937422498232624,0.061366938411255706,6,CA1,466396,20241031
0.9135965858606948,0.049610941906755524,0.353273065079837,0.05174513685960502,2.440432788678596,13.28153663205789,0.01334711959067185,1,LEC,466396,20241101
0.256881983556583,0.026145245759042424,0.09912026272497887,0.011088272661738174,-12.361175140020201,19.038065475130697,-0.02539106918516898,2,LEC,466396,20241101
0.6056481759228012,0.04320832191471757,0.030179642013178687,0.008236290861252327,5.3823532166246295,11.62768565118173,-0.02068798603377723,3,LEC,466396,20241101
0.39902693808133693,0.5782047954468128,0.37740944784802977,0.0001201498090604991,-5.114546206409779,-4.428848680663332,0.05022965715260865,1,VIS,466396,20241101
0.09104346557488385,0.3398107241501228,0.09677966615993583,0.0008830907992815051,8.406723510991101,4.407925374136023,0.031461229702448336,2,VIS,466396,20241101
0.7495364623012681,0.6213776238268822,0.7492152408375412,0.07338099647951635,4.288834915470155,-3.9608742115278894,-0.016582967553643125,3,VIS,466396,20241101
0.9375000620220455,0.7759684530128363,0.6455337947765778,0.21886359198337058,-2.726317234320879,-5.763955630430575,0.015081616641877849,4,VIS,466396,20241101
0.24617236830172695,0.9213292884986948,0.5574829580412917,0.03317230505904978,-6.380987734401083,1.856219374278768,0.014949087308940614,5,VIS,466396,20241101
0.7926122017451815,0.1900368165124341,0.3935758169019299,4.846629436672245e-07,2.5697169805195874,8.97602381188359,0.08910516245148774,1,CA1,466396,20241101
0.49197661963269534,0.3180811971982953,0.5707269095733842,4.345964652541223e-05,6.939817761086511,10.15302914068497,0.09324553743524365,2,CA1,466396,20241101
0.5995487913911357,0.279862589252887,0.5927185272436346,3.339364381682586e-07,-5.474727960726226,11.950834461816806,0.08346062318570745,3,CA1,466396,20241101
0.5630189111448316,0.1683098948137136,0.6043457877953795,7.32057241259465e-05,7.304164914114699,-13.611649532559415,-0.029151685866410048,4,CA1,466396,20241101
0.44447500317914945,0.30400161334076103,0.8793340899379084,1.5528490671101736e-07,-7.051390623873147,8.189788233206235,0.04752213687895793,5,CA1,466396,20241101
0.8147159881626459,0.5776312134922422,0.1044386888221559,4.122598151745649e-08,2.0327236247356937,-4.249234716456147,0.12094537240637934,6,CA1,466396,20241101
0.528100957818149,0.03828080430969971,0.8146502581208015,,3.5373001211811888,8.019075355509308,,1,LEC,472975,20250326
0.9012953066178566,0.6930184415137068,0.7676206107521025,,1.5537528964448448,-4.113692800819646,,2,LEC,472975,20250326
0.8377808656840222,0.36830146999881175,0.6206502533866096,,2.2677309300946655,-5.94947540039993,,3,LEC,472975,20250326
0.8813802464955979,0.6201187752120378,0.19688714511400518,,1.63333344768348,3.251739834905935,,1,PERI,472975,20250326
0.30124697385962285,0.04983149267131648,0.9467878301627698,,5.046528135355592,9.7278031614398,,2,PERI,472975,20250326
0.8879783177303253,0.7799149518686956,0.1319954384997568,,2.053419488133132,3.3709319658292327,,3,PERI,472975,20250326
0.15545980058218867,0.1967284779193601,0.7706505853565697,,7.933550073924701,7.168380532302257,,4,PERI,472975,20250326
0.8370552471802681,0.3560851586934737,0.09395576248752247,,-2.1999397311668694,3.882543804864157,,5,PERI,472975,20250326
0.8546068579342927,0.23979061131799462,0.15654043384069893,,-1.7207708378364301,-7.044652400417005,,6,PERI,472975,20250326
0.6241653649700685,0.0054332127017723275,0.24382796559660547,,4.261263594912439,-19.542775053153964,,1,TEa,472975,20250326
0.8374964833283678,0.5499300867795041,0.7845237974013669,,1.6322979335014978,-3.116962667365398,,2,TEa,472975,20250326
0.2630561428643716,0.12005486341856508,0.19978763718311787,,3.3054051047208928,5.311970592014752,,3,TEa,472975,20250326
0.2401525731089169,0.07709260171407784,0.4794840726577074,,8.641350353896687,13.738675885880543,,4,TEa,472975,20250326
0.8486604327786638,0.007675892353504188,0.5171054003811244,,0.953979074142459,13.483922651658556,,5,TEa,472975,20250326
0.9296669487295812,0.13612873416620397,0.9146794638646488,,1.4678427661252074,6.233799170958824,,1,VIS,472975,20250326
0.2587768781442784,0.005798709201248475,0.37406331106742063,,-6.135739044640029,-15.584397022026671,,2,VIS,472975,20250326
0.7441017666292642,0.03240081826602903,0.25535218184102526,,3.60273191043547,-12.46159811441443,,3,VIS,472975,20250326
0.8917057151005184,0.08113564442149634,0.8563585212618083,,1.9691674985206817,8.611203466180886,,4,VIS,472975,20250326
0.8978177269429084,0.06389643824958002,0.6366268693539674,,1.2497801854652784,8.239390578285713,,5,VIS,472975,20250326
0.6849668069576691,0.1347951618098303,0.6192589567473957,,4.271778344131852,-14.62262355516848,,1,CA1,472975,20250326
0.5336501773135357,0.10332932338586664,0.8799037100022181,,7.091723329764237,14.431402492070866,,2,CA1,472975,20250326
0.15394429666906273,0.23214023055194055,0.31253958588297803,,10.25873607150045,-7.8044033339497005,,3,CA1,472975,20250326
0.3453524914531926,0.025040262297141624,0.2687074598561835,,6.515758832521368,-13.054992665834238,,4,CA1,472975,20250326
0.6557944498666223,0.8318150087442678,0.22031908800366284,,-3.233832887092214,1.7444704271666756,,5,CA1,472975,20250326
0.6974862290924365,0.15818247049808543,0.5595293636211796,,3.729185410015238,-10.603668405129417,,6,CA1,472975,20250326
0.24278861625373382,0.47586048193530506,0.46038963752388284,0.13519508234583444,-2.2285295349986303,1.5318304314908116,-0.011993770780382692,1,AUD,478154,20251003
0.039262983211468816,0.10511450043572224,0.4748819804438733,0.19702434419019632,3.4944466821894133,2.8180172725724004,0.013075466550721608,2,AUD,478154,20251003
0.024507495184623695,0.04628353567107979,0.19099799021087982,0.0012529732656781922,4.244390704662138,3.4092385717088014,0.03890761106502259,3,AUD,478154,20251003
0.17103821893920335,0.02446966398342243,0.7037947736496448,0.4781271224754011,-2.4342894340874253,4.203046641328169,0.008218825984980955,4,AUD,478154,20251003
0.4143502230361322,0.12016774813217157,0.6063158864756402,0.00037613526095026106,1.5876153191195577,2.5064524541398545,0.05006091000936534,5,AUD,478154,20251003
0.013299031379665038,0.014318377255518988,0.09831339152719454,0.005292774947208589,2.8327824445126364,2.6995528625789498,-0.024046613414253272,6,AUD,478154,20251003
0.06365253278837857,0.12681608105063524,0.14392426350869947,0.00024710237133451773,3.924865323411741,-3.0832727820080117,-0.037822693092814476,7,AUD,478154,20251003
0.9018362074780375,0.18784459218744376,0.45794016195395015,0.0012025864141222975,0.7031648725498438,2.5662970466810884,-0.01639785231325066,1,PERI,478154,20251003
0.018912805812395184,0.517950552493508,0.025693329290015332,0.26567083778829104,-5.2118841766772706,1.6998597352075409,0.015224485374948499,2,PERI,478154,20251003
0.3865245062302137,0.0031480332163489333,0.2501962285178907,0.0025674395060691912,-2.044507128224151,7.100843265983796,0.018815633034269183,3,PERI,478154,20251003
0.20815684253604416,0.11602646178471454,0.05347332541061067,0.006189879315591784,3.0401401855748147,3.047540688678845,0.01468109319554898,4,PERI,478154,20251003
0.057232102687663544,0.0018708259720151554,0.04269469201602061,0.07602619664219956,3.544799626805406,5.6816203975999136,0.016134005262138207,5,PERI,478154,20251003
0.9682936697298063,0.33559807407988296,0.8769945452477674,0.09868605854562296,0.43555874624720436,2.879609948068684,0.010668222975340414,6,PERI,478154,20251003
0.04443703911597985,0.29317891552552977,0.1291084834920727,0.037970440397197214,4.183325591894289,2.651777739136397,-0.01735506936148204,1,TEa,478154,20251003
0.7694482617079563,0.11473387311932604,0.6248407207031708,0.060818804029723506,-1.9108222163853914,5.473267011983198,0.01520503433000058,2,TEa,478154,20251003
0.02591877804087961,0.0024562702770383193,0.009584586899742398,5.555132054468892e-05,3.8865218773785983,5.725883151180515,-0.03453696931486581,3,TEa,478154,20251003
0.37958285028642824,0.9029887133099642,0.8721466246158467,0.1311745532588866,-2.936700074398239,1.0906199547805788,0.011234415011382655,4,TEa,478154,20251003
0.4896565489605116,0.35240342150656534,0.77164622607012,0.0062031948255687475,1.9173418800959527,2.342091317156054,-0.016550361560452993,5,TEa,478154,20251003
0.9646660136446461,0.00047125021832505887,0.9342340993408874,0.22253094750712743,0.6279151276287834,-10.578339634259006,0.006543272385783822,1,VIS,478154,20251003
0.7294340095187261,0.15481488269085186,0.792296332183219,2.099644583752891e-07,1.4210828839769964,3.3029862735760194,0.050206019452657125,2,VIS,478154,20251003
0.645525322625511,1.6659868998791794e-05,0.9150292148197612,0.051593866198517135,1.9096503066762294,14.93139698735015,-0.015879556160482648,3,VIS,478154,20251003
0.7023611384868151,0.14642432021907004,0.6038456034101058,0.013545457534447358,-1.3005800995587526,3.1553111677423513,0.018774145039275044,4,VIS,478154,20251003
0.04601962472282273,0.008331248314612405,0.08758575747287112,1.2571337889566436e-06,-3.300724667601818,4.9377482649159825,0.07340067983032968,5,VIS,478154,20251003
0.8895476865379693,0.000208895114660268,0.876948050745682,5.860447460648288e-09,-1.0346594178242672,13.672370683710117,0.08055248557815083,1,CA1,478154,20251003
0.47409399246588146,0.18681419558556345,0.44578760716644783,1.648351819483196e-07,-2.795228835970776,-3.9428625516310203,0.05632994425682411,2,CA1,478154,20251003
0.5652919804601075,0.3555205649921177,0.5569154804913983,3.299946560453293e-08,2.363949601738064,2.9779296453470487,0.03590782833039115,3,CA1,478154,20251003
0.24437232192950376,0.026752475731063763,0.18885270479256588,3.0856449173555234e-08,3.866874779696819,8.66769710627156,0.08457150859184481,4,CA1,478154,20251003
0.37128367665748174,0.19530521103579457,0.46701017764768027,1.107086755602893e-09,-2.5789308578430035,-3.587466246016559,0.038176761867330294,5,CA1,478154,20251003
0.08521319600077826,0.1709696776802624,0.05505951364007666,3.5989506440570196e-06,3.1165229292262664,-2.949139377685396,0.03382738143132101,6,CA1,478154,20251003
0.677136145758319,0.000990532869674099,0.0017771618615040063,3.373382353322185e-05,0.7154415341069975,3.197144438680687,0.03570306588609729,1,AUD,478154,20251008
0.5094538342812335,0.36594452178923675,0.5890932669702349,5.227216749825736e-05,-1.0688476060870904,1.5463680898929255,-0.016635758087815408,2,AUD,478154,20251008
0.5888476859134565,0.889473701209559,0.403372345433613,3.7715287692918764e-07,-1.3653120015640052,-0.5119590829964928,0.022807761898075752,3,AUD,478154,20251008
