p_expectation_obj1,p_expectation_obj2,p_reward_obj1,p_reward_obj2,diff_obj1,diff_obj2,dprime_obj1,dprime_obj2,p_sound_id,p_ripples,amp_ripples,assembly,region,subject,date,probe
0.7866603199926328,0.46644920180828553,0.11232134676816019,0.0005051876645574271,0.09647491432259259,0.13001893433992687,0.2739423736561436,0.36220118108820937,0.8685568191076181,0.15735389442330605,0.17499618855060972,14,VIS,459601,20240410,probe00
0.35215173798886,0.334041089827812,0.5183037816527674,0.30002871970146106,-0.004428292120304211,-0.10401943393785859,-0.02454762704727916,-0.4705791685556716,0.9558315945751669,0.0035283681452109583,-0.3430523529167317,15,VIS,459601,20240410,probe00
0.619478101886231,0.3346216565287009,0.14661934768112916,0.37014476419452247,0.32973409746115057,-0.0359497613352574,0.49531697992111723,-0.0767407622553034,0.4977925976194546,0.2132608534345921,0.05372999294594988,16,VIS,459601,20240410,probe00
0.4831865910340163,0.21038242479774694,0.3264814379950637,0.6005912018855604,-0.314476082747185,0.27899086629038033,-0.515006039097244,0.8137841887563145,0.12717413808012212,0.43727271194071826,-0.07371447226632301,17,VIS,459601,20240410,probe00
0.9069667080699649,0.32213683963765616,0.3317037551074231,0.0020678525789931124,-0.6703766215030804,-0.14155675297525538,-0.7701276762678527,-0.1593012658756756,0.9315997208361813,0.13811630565391508,-0.20525851750925067,18,VIS,459601,20240410,probe00
0.0065459786494370675,0.12147071879861548,0.2343603490099322,0.03863932612145182,0.39771571211218015,-0.08357900426745529,0.9449392183445152,-0.201833758628887,0.11856028571475363,0.00022771092090689837,0.4305383874300369,19,VIS,459601,20240410,probe00
0.7199242424224869,0.8631701824320779,0.023024202907785618,0.011979687538564265,-0.0875841402700652,0.0024405679688367585,-0.7920560854257505,0.017724192661262538,0.23509671581723468,0.0015612896420242883,0.02930910760778589,1,CA1,459601,20240410,probe01
0.7495291573901774,0.1773913354833142,9.918652174034648e-05,0.0011751159305071202,0.606458210906511,0.06304389921939502,1.1633559578156478,0.11725209423151667,0.7279986183132163,0.007167833882398722,-0.19631322775450344,2,CA1,459601,20240410,probe01
0.4865670603452502,0.04937882698144591,0.014667391926518336,0.1911451504710452,-0.1315883606507017,-0.22023364132441192,-0.29971258991914523,-0.5085848682158446,0.44066635709021806,0.11874731426855623,-0.13118486677789323,3,CA1,459601,20240410,probe01
0.9008433579977594,0.3905079912801698,0.03932646206285939,0.0002944799514504881,-0.8199204916874987,-0.0056722259799164565,-1.1231811698784722,-0.009873990694551558,0.7247028464233904,0.001486047238161592,0.2504767014188509,4,CA1,459601,20240410,probe01
0.9116759210406755,0.0007358344657365512,0.017967260340273072,0.00013754165781509897,0.5442080613575808,0.014478387913594626,0.8544546134398683,0.03771169850148165,0.648227560024726,1.3999261865960122e-05,0.4060383679628522,5,CA1,459601,20240410,probe01
0.20883512905239698,0.04704195188437699,0.7575337514159047,0.00032171963197291653,0.06680673805185447,0.25971319519400127,0.15598467015057657,0.7682657780803892,0.1689954346634247,0.019630565866105676,0.24336823240509337,6,CA1,459601,20240410,probe01
0.7126051869119573,0.48719315687127773,0.9179178290134619,0.009918562982401125,-0.0251182242674316,-0.005621185678327645,-0.048992696908880404,-0.015224061885979126,0.786301402444801,0.5040048332202971,-0.1682047348018797,7,CA1,459601,20240410,probe01
