switch,context,distance,position,subject,date,probe,lda_pos,region
0,2,-8.5805644640535,1440,462910,20240815,probe01,600,CA1
1,1,-23.152846607826664,1440,462910,20240815,probe01,600,CA1
1,2,-10.386968706951576,1440,462910,20240815,probe01,600,CA1
0,1,-6.792352483468203,1450,462910,20240815,probe01,600,CA1
0,2,-8.35762826172689,1450,462910,20240815,probe01,600,CA1
1,1,1.240377123597908,1450,462910,20240815,probe01,600,CA1
1,2,-9.725516963179968,1450,462910,20240815,probe01,600,CA1
0,1,-5.279410572221946,1460,462910,20240815,probe01,600,CA1
0,2,-8.138304481054876,1460,462910,20240815,probe01,600,CA1
1,1,5.621562037857338,1460,462910,20240815,probe01,600,CA1
1,2,-9.987413071963024,1460,462910,20240815,probe01,600,CA1
0,1,-2.5164652427574388,1470,462910,20240815,probe01,600,CA1
0,2,-6.6582206046101975,1470,462910,20240815,probe01,600,CA1
1,1,28.368726175849638,1470,462910,20240815,probe01,600,CA1
1,2,-9.835111886380075,1470,462910,20240815,probe01,600,CA1
0,1,-17746683435.979137,30,462911,20240809,probe00,600,Cortex
0,2,4675020124.491255,30,462911,20240809,probe00,600,Cortex
1,1,5137953878.469725,30,462911,20240809,probe00,600,Cortex
1,2,5425028979.127682,30,462911,20240809,probe00,600,Cortex
0,1,-6583438274.24268,40,462911,20240809,probe00,600,Cortex
0,2,14256430722.840261,40,462911,20240809,probe00,600,Cortex
1,1,14599239140.560064,40,462911,20240809,probe00,600,Cortex
1,2,16988868330.09307,40,462911,20240809,probe00,600,Cortex
0,1,21041607061.078133,50,462911,20240809,probe00,600,Cortex
0,2,36648540671.375404,50,462911,20240809,probe00,600,Cortex
1,1,37450742502.40673,50,462911,20240809,probe00,600,Cortex
1,2,45020461045.435844,50,462911,20240809,probe00,600,Cortex
0,1,60349057799.1312,60,462911,20240809,probe00,600,Cortex
0,2,80617424007.85115,60,462911,20240809,probe00,600,Cortex
1,1,85219529123.85315,60,462911,20240809,probe00,600,Cortex
1,2,96619335973.78783,60,462911,20240809,probe00,600,Cortex
0,1,47424669324.88535,70,462911,20240809,probe00,600,Cortex
0,2,166485867033.22055,70,462911,20240809,probe00,600,Cortex
1,1,152278768007.18204,70,462911,20240809,probe00,600,Cortex
1,2,168081844470.39957,70,462911,20240809,probe00,600,Cortex
0,1,233704681860.21603,80,462911,20240809,probe00,600,Cortex
0,2,237472230793.00632,80,462911,20240809,probe00,600,Cortex
1,1,244864932448.61383,80,462911,20240809,probe00,600,Cortex
1,2,275211328144.6776,80,462911,20240809,probe00,600,Cortex
0,1,298766402506.3394,90,462911,20240809,probe00,600,Cortex
0,2,337658854655.6141,90,462911,20240809,probe00,600,Cortex
1,1,349859629259.16077,90,462911,20240809,probe00,600,Cortex
1,2,359814562177.38245,90,462911,20240809,probe00,600,Cortex
0,1,366792415604.6409,100,462911,20240809,probe00,600,Cortex
0,2,353978011625.65594,100,462911,20240809,probe00,600,Cortex
1,1,450142406072.3805,100,462911,20240809,probe00,600,Cortex
1,2,454873608504.10254,100,462911,20240809,probe00,600,Cortex
0,1,413159457824.447,110,462911,20240809,probe00,600,Cortex
0,2,345978660790.288,110,462911,20240809,probe00,600,Cortex
1,1,522805690754.2615,110,462911,20240809,probe00,600,Cortex
1,2,497433990321.73474,110,462911,20240809,probe00,600,Cortex
0,1,428835702077.874,120,462911,20240809,probe00,600,Cortex
0,2,376704742832.6191,120,462911,20240809,probe00,600,Cortex
1,1,552024128369.7471,120,462911,20240809,probe00,600,Cortex
1,2,525982865664.0741,120,462911,20240809,probe00,600,Cortex
0,1,413051365438.9416,130,462911,20240809,probe00,600,Cortex
0,2,233085923651.1014,130,462911,20240809,probe00,600,Cortex
1,1,570602590877.5817,130,462911,20240809,probe00,600,Cortex
1,2,533433376696.86615,130,462911,20240809,probe00,600,Cortex
0,1,372855729304.3186,140,462911,20240809,probe00,600,Cortex
0,2,-239646228540.40668,140,462911,20240809,probe00,600,Cortex
1,1,520418726299.99896,140,462911,20240809,probe00,600,Cortex
1,2,505146078691.0291,140,462911,20240809,probe00,600,Cortex
0,1,319400253095.6964,150,462911,20240809,probe00,600,Cortex
0,2,-297582579720.1564,150,462911,20240809,probe00,600,Cortex
1,1,459281851882.8265,150,462911,20240809,probe00,600,Cortex
1,2,435218959794.9755,150,462911,20240809,probe00,600,Cortex
0,1,263085704397.29434,160,462911,20240809,probe00,600,Cortex
0,2,-3328890121186.366,160,462911,20240809,probe00,600,Cortex
1,1,389219293417.4393,160,462911,20240809,probe00,600,Cortex
1,2,361968651368.55817,160,462911,20240809,probe00,600,Cortex
0,1,210941181065.37512,170,462911,20240809,probe00,600,Cortex
0,2,248963433366.8735,170,462911,20240809,probe00,600,Cortex
1,1,316753415486.0781,170,462911,20240809,probe00,600,Cortex
1,2,301767575783.03094,170,462911,20240809,probe00,600,Cortex
0,1,166884025558.2398,180,462911,20240809,probe00,600,Cortex
0,2,196610033379.68677,180,462911,20240809,probe00,600,Cortex
1,1,253924309022.20093,180,462911,20240809,probe00,600,Cortex
1,2,239080852129.41446,180,462911,20240809,probe00,600,Cortex
0,1,132180889039.8673,190,462911,20240809,probe00,600,Cortex
0,2,153905241304.47693,190,462911,20240809,probe00,600,Cortex
1,1,213355570256.19354,190,462911,20240809,probe00,600,Cortex
1,2,180000642178.80795,190,462911,20240809,probe00,600,Cortex
0,1,106259644475.71425,200,462911,20240809,probe00,600,Cortex
0,2,122960653808.81355,200,462911,20240809,probe00,600,Cortex
1,1,170619247777.99194,200,462911,20240809,probe00,600,Cortex
1,2,138622914156.58353,200,462911,20240809,probe00,600,Cortex
0,1,87890924661.89516,210,462911,20240809,probe00,600,Cortex
0,2,100342815705.6197,210,462911,20240809,probe00,600,Cortex
1,1,140444970976.4006,210,462911,20240809,probe00,600,Cortex
1,2,115934819711.87842,210,462911,20240809,probe00,600,Cortex
0,1,75519444286.32265,220,462911,20240809,probe00,600,Cortex
0,2,80709938396.6147,220,462911,20240809,probe00,600,Cortex
1,1,120213049742.32773,220,462911,20240809,probe00,600,Cortex
1,2,106973075710.98877,220,462911,20240809,probe00,600,Cortex
0,1,67412039759.32798,230,462911,20240809,probe00,600,Cortex
0,2,70406170527.4964,230,462911,20240809,probe00,600,Cortex
1,1,106933600295.85886,230,462911,20240809,probe00,600,Cortex
1,2,96546388708.23755,230,462911,20240809,probe00,600,Cortex
0,1,62340982795.16399,240,462911,20240809,probe00,600,Cortex
0,2,64385031956.10492,240,462911,20240809,probe00,600,Cortex
1,1,98960277568.21548,240,462911,20240809,probe00,600,Cortex
1,2,90376821658.63695,240,462911,20240809,probe00,600,Cortex
0,1,59616543322.85793,250,462911,20240809,probe00,600,Cortex
0,2,61811757072.09448,250,462911,20240809,probe00,600,Cortex
1,1,85845675255.78732,250,462911,20240809,probe00,600,Cortex
1,2,87544072960.41875,250,462911,20240809,probe00,600,Cortex
0,1,58794182926.775444,260,462911,20240809,probe00,600,Cortex
0,2,61832467024.88988,260,462911,20240809,probe00,600,Cortex
1,1,78349435788.13261,260,462911,20240809,probe00,600,Cortex
1,2,87376975319.43042,260,462911,20240809,probe00,600,Cortex
0,1,59620199853.07104,270,462911,20240809,probe00,600,Cortex
0,2,64235444905.76076,270,462911,20240809,probe00,600,Cortex
1,1,79846137936.3621,270,462911,20240809,probe00,600,Cortex
1,2,89732242852.33148,270,462911,20240809,probe00,600,Cortex
0,1,61978333566.747345,280,462911,20240809,probe00,600,Cortex
0,2,69175258188.5561,280,462911,20240809,probe00,600,Cortex
1,1,83508705042.31393,280,462911,20240809,probe00,600,Cortex
1,2,85843895390.89313,280,462911,20240809,probe00,600,Cortex
0,1,65896260929.10131,290,462911,20240809,probe00,600,Cortex
0,2,79869773893.44559,290,462911,20240809,probe00,600,Cortex
1,1,89244666059.5322,290,462911,20240809,probe00,600,Cortex
1,2,93361751025.62659,290,462911,20240809,probe00,600,Cortex
0,1,71469120896.89357,300,462911,20240809,probe00,600,Cortex
0,2,88731309993.78867,300,462911,20240809,probe00,600,Cortex
1,1,96977108889.98474,300,462911,20240809,probe00,600,Cortex
1,2,104209924355.75453,300,462911,20240809,probe00,600,Cortex
0,1,78859002191.97943,310,462911,20240809,probe00,600,Cortex
0,2,97557138312.71701,310,462911,20240809,probe00,600,Cortex
1,1,106587039259.58116,310,462911,20240809,probe00,600,Cortex
1,2,117822070409.10602,310,462911,20240809,probe00,600,Cortex
0,1,88333981615.43866,320,462911,20240809,probe00,600,Cortex
0,2,108934865769.34273,320,462911,20240809,probe00,600,Cortex
1,1,112149530138.56209,320,462911,20240809,probe00,600,Cortex
1,2,134671804102.00166,320,462911,20240809,probe00,600,Cortex
0,1,100235037383.52528,330,462911,20240809,probe00,600,Cortex
0,2,122783185396.95547,330,462911,20240809,probe00,600,Cortex
1,1,127645212645.28719,330,462911,20240809,probe00,600,Cortex
1,2,155010298760.0359,330,462911,20240809,probe00,600,Cortex
0,1,114929911147.06554,340,462911,20240809,probe00,600,Cortex
0,2,138774454228.8072,340,462911,20240809,probe00,600,Cortex
1,1,147329121877.09604,340,462911,20240809,probe00,600,Cortex
1,2,178874687047.67004,340,462911,20240809,probe00,600,Cortex
0,1,132888191930.05214,350,462911,20240809,probe00,600,Cortex
0,2,151224887131.98306,350,462911,20240809,probe00,600,Cortex
1,1,171985315261.3665,350,462911,20240809,probe00,600,Cortex
1,2,207060255794.25204,350,462911,20240809,probe00,600,Cortex
0,1,154706676691.27145,360,462911,20240809,probe00,600,Cortex
0,2,165092885776.26785,360,462911,20240809,probe00,600,Cortex
1,1,201330969174.60373,360,462911,20240809,probe00,600,Cortex
1,2,241313268594.84357,360,462911,20240809,probe00,600,Cortex
0,1,181275472073.85217,370,462911,20240809,probe00,600,Cortex
0,2,191728853128.97525,370,462911,20240809,probe00,600,Cortex
1,1,236302411969.8184,370,462911,20240809,probe00,600,Cortex
1,2,283237079582.88513,370,462911,20240809,probe00,600,Cortex
0,1,213590109080.62894,380,462911,20240809,probe00,600,Cortex
0,2,223158199548.17447,380,462911,20240809,probe00,600,Cortex
1,1,279112232418.4367,380,462911,20240809,probe00,600,Cortex
1,2,334419737553.4843,380,462911,20240809,probe00,600,Cortex
0,1,252724720376.34592,390,462911,20240809,probe00,600,Cortex
0,2,-8883402682300.684,390,462911,20240809,probe00,600,Cortex
1,1,332099482479.251,390,462911,20240809,probe00,600,Cortex
1,2,399892555927.625,390,462911,20240809,probe00,600,Cortex
0,1,299048831405.7931,400,462911,20240809,probe00,600,Cortex
0,2,-8841666777510.498,400,462911,20240809,probe00,600,Cortex
1,1,393394400104.84534,400,462911,20240809,probe00,600,Cortex
1,2,463370124806.417,400,462911,20240809,probe00,600,Cortex
0,1,347505026346.8601,410,462911,20240809,probe00,600,Cortex
0,2,-8749426536248.17,410,462911,20240809,probe00,600,Cortex
1,1,451909442407.32605,410,462911,20240809,probe00,600,Cortex
1,2,526942452803.57776,410,462911,20240809,probe00,600,Cortex
0,1,385593216169.5281,420,462911,20240809,probe00,600,Cortex
0,2,-8624385547473.992,420,462911,20240809,probe00,600,Cortex
1,1,492673571641.4539,420,462911,20240809,probe00,600,Cortex
1,2,582686042021.1608,420,462911,20240809,probe00,600,Cortex
0,1,403512782403.0644,430,462911,20240809,probe00,600,Cortex
0,2,-8397662514972.951,430,462911,20240809,probe00,600,Cortex
1,1,506624617928.62714,430,462911,20240809,probe00,600,Cortex
1,2,596987991083.6194,430,462911,20240809,probe00,600,Cortex
0,1,392416501240.0603,440,462911,20240809,probe00,600,Cortex
0,2,-8245167019339.554,440,462911,20240809,probe00,600,Cortex
1,1,480113888807.9071,440,462911,20240809,probe00,600,Cortex
1,2,566914345111.4863,440,462911,20240809,probe00,600,Cortex
0,1,344978421531.32117,450,462911,20240809,probe00,600,Cortex
0,2,269732422786.61282,450,462911,20240809,probe00,600,Cortex
1,1,392848232609.9372,450,462911,20240809,probe00,600,Cortex
1,2,484763648954.6332,450,462911,20240809,probe00,600,Cortex
0,1,264861955394.20975,460,462911,20240809,probe00,600,Cortex
0,2,210300546214.25952,460,462911,20240809,probe00,600,Cortex
1,1,281759005740.5674,460,462911,20240809,probe00,600,Cortex
1,2,370308830055.8279,460,462911,20240809,probe00,600,Cortex
0,1,172794586044.45065,470,462911,20240809,probe00,600,Cortex
0,2,134443331352.32417,470,462911,20240809,probe00,600,Cortex
1,1,179453026304.6508,470,462911,20240809,probe00,600,Cortex
1,2,240021272765.92432,470,462911,20240809,probe00,600,Cortex
0,1,93291589895.55478,480,462911,20240809,probe00,600,Cortex
0,2,75321120641.00882,480,462911,20240809,probe00,600,Cortex
1,1,93910778049.57019,480,462911,20240809,probe00,600,Cortex
1,2,127100630601.288,480,462911,20240809,probe00,600,Cortex
0,1,40910029496.70379,490,462911,20240809,probe00,600,Cortex
0,2,34223624346.720722,490,462911,20240809,probe00,600,Cortex
1,1,40195213684.87982,490,462911,20240809,probe00,600,Cortex
1,2,55846991054.89033,490,462911,20240809,probe00,600,Cortex
0,1,14139881832.852863,500,462911,20240809,probe00,600,Cortex
0,2,12243369697.042883,500,462911,20240809,probe00,600,Cortex
1,1,13289315304.736544,500,462911,20240809,probe00,600,Cortex
1,2,19913849109.25109,500,462911,20240809,probe00,600,Cortex
0,1,3735866198.944026,510,462911,20240809,probe00,600,Cortex
0,2,3425644099.1547756,510,462911,20240809,probe00,600,Cortex
1,1,3640666734.44224,510,462911,20240809,probe00,600,Cortex
1,2,5505906007.732651,510,462911,20240809,probe00,600,Cortex
0,1,792209297.4429238,520,462911,20240809,probe00,600,Cortex
0,2,726078879.7356213,520,462911,20240809,probe00,600,Cortex
1,1,800672255.3000206,520,462911,20240809,probe00,600,Cortex
1,2,1167873205.0993116,520,462911,20240809,probe00,600,Cortex
0,1,117539793.8236004,530,462911,20240809,probe00,600,Cortex
0,2,118604766.32168715,530,462911,20240809,probe00,600,Cortex
1,1,122678333.53833446,530,462911,20240809,probe00,600,Cortex
1,2,182161443.9750413,530,462911,20240809,probe00,600,Cortex
0,1,12379811.430143313,540,462911,20240809,probe00,600,Cortex
0,2,14131365.36744321,540,462911,20240809,probe00,600,Cortex
1,1,14672540.194729304,540,462911,20240809,probe00,600,Cortex
1,2,20702496.812158864,540,462911,20240809,probe00,600,Cortex
0,1,986436.6636227603,550,462911,20240809,probe00,600,Cortex
0,2,1232962.556836399,550,462911,20240809,probe00,600,Cortex
1,1,1237337.9923298887,550,462911,20240809,probe00,600,Cortex
1,2,1752207.1348689059,550,462911,20240809,probe00,600,Cortex
0,1,61412.379150475186,560,462911,20240809,probe00,600,Cortex
0,2,77176.32193372595,560,462911,20240809,probe00,600,Cortex
1,1,79804.25181688018,560,462911,20240809,probe00,600,Cortex
1,2,106303.1879018774,560,462911,20240809,probe00,600,Cortex
0,1,2833.666457753008,570,462911,20240809,probe00,600,Cortex
0,2,3398.5966487226037,570,462911,20240809,probe00,600,Cortex
1,1,3458.724152153562,570,462911,20240809,probe00,600,Cortex
1,2,4183.242578474075,570,462911,20240809,probe00,600,Cortex
0,1,86.50746361411211,580,462911,20240809,probe00,600,Cortex
0,2,104.03962505002949,580,462911,20240809,probe00,600,Cortex
1,1,100.04791072244952,580,462911,20240809,probe00,600,Cortex
1,2,122.01771574396479,580,462911,20240809,probe00,600,Cortex
0,1,1.130470373523115,590,462911,20240809,probe00,600,Cortex
0,2,2.5001540320833473,590,462911,20240809,probe00,600,Cortex
1,1,-0.20574304935761034,590,462911,20240809,probe00,600,Cortex
1,2,3.028707469740128,590,462911,20240809,probe00,600,Cortex
0,1,-0.6745100726091567,600,462911,20240809,probe00,600,Cortex
0,2,0.6610330138770032,600,462911,20240809,probe00,600,Cortex
1,1,-0.582523610242101,600,462911,20240809,probe00,600,Cortex
1,2,0.5323117270983745,600,462911,20240809,probe00,600,Cortex
0,1,3.5255567377176225,610,462911,20240809,probe00,600,Cortex
0,2,6.9042539981799935,610,462911,20240809,probe00,600,Cortex
1,1,3.9327107269030903,610,462911,20240809,probe00,600,Cortex
1,2,5.658027664213202,610,462911,20240809,probe00,600,Cortex
0,1,76.01977422781746,620,462911,20240809,probe00,600,Cortex
0,2,116.92349396483507,620,462911,20240809,probe00,600,Cortex
1,1,82.26728451252448,620,462911,20240809,probe00,600,Cortex
1,2,96.17551478813081,620,462911,20240809,probe00,600,Cortex
0,1,881.5598747393743,630,462911,20240809,probe00,600,Cortex
0,2,1361.7835289060579,630,462911,20240809,probe00,600,Cortex
1,1,972.4508193256406,630,462911,20240809,probe00,600,Cortex
1,2,1140.2035399364952,630,462911,20240809,probe00,600,Cortex
0,1,7108.39460871375,640,462911,20240809,probe00,600,Cortex
0,2,11005.525705561238,640,462911,20240809,probe00,600,Cortex
1,1,7937.115072329344,640,462911,20240809,probe00,600,Cortex
1,2,9297.533671668376,640,462911,20240809,probe00,600,Cortex
0,1,40597.73204022152,650,462911,20240809,probe00,600,Cortex
0,2,63742.8069660968,650,462911,20240809,probe00,600,Cortex
1,1,45774.30654607811,650,462911,20240809,probe00,600,Cortex
1,2,53838.55056596582,650,462911,20240809,probe00,600,Cortex
0,1,169287.84884770567,660,462911,20240809,probe00,600,Cortex
0,2,269231.40462217137,660,462911,20240809,probe00,600,Cortex
1,1,194755.5864446332,660,462911,20240809,probe00,600,Cortex
1,2,228047.33298288932,660,462911,20240809,probe00,600,Cortex
0,1,527478.7214801522,670,462911,20240809,probe00,600,Cortex
0,2,859416.0358407125,670,462911,20240809,probe00,600,Cortex
1,1,618510.2492904746,670,462911,20240809,probe00,600,Cortex
1,2,721981.8299032105,670,462911,20240809,probe00,600,Cortex
0,1,1309187.338561428,680,462911,20240809,probe00,600,Cortex
0,2,2135601.5823268034,680,462911,20240809,probe00,600,Cortex
1,1,1529491.9833779957,680,462911,20240809,probe00,600,Cortex
1,2,1759632.6271130804,680,462911,20240809,probe00,600,Cortex
0,1,2709723.102387359,690,462911,20240809,probe00,600,Cortex
0,2,4233101.050785084,690,462911,20240809,probe00,600,Cortex
1,1,3054352.911916155,690,462911,20240809,probe00,600,Cortex
1,2,3416514.060136604,690,462911,20240809,probe00,600,Cortex
0,1,4448826.890838581,700,462911,20240809,probe00,600,Cortex
0,2,6899381.135598346,700,462911,20240809,probe00,600,Cortex
1,1,5057030.556148572,700,462911,20240809,probe00,600,Cortex
1,2,5430210.553893719,700,462911,20240809,probe00,600,Cortex
0,1,6193461.677518528,710,462911,20240809,probe00,600,Cortex
0,2,9533935.50365835,710,462911,20240809,probe00,600,Cortex
1,1,7155925.65103278,710,462911,20240809,probe00,600,Cortex
1,2,7330452.088952944,710,462911,20240809,probe00,600,Cortex
0,1,7721360.405691457,720,462911,20240809,probe00,600,Cortex
0,2,11511959.82369648,720,462911,20240809,probe00,600,Cortex
1,1,8726889.473112205,720,462911,20240809,probe00,600,Cortex
1,2,8731548.26429067,720,462911,20240809,probe00,600,Cortex
0,1,-40720110.48569709,730,462911,20240809,probe00,600,Cortex
0,2,12490374.397163933,730,462911,20240809,probe00,600,Cortex
1,1,9550093.654617464,730,462911,20240809,probe00,600,Cortex
1,2,9450700.371748388,730,462911,20240809,probe00,600,Cortex
0,1,-93106471.54639305,740,462911,20240809,probe00,600,Cortex
0,2,12484665.8539501,740,462911,20240809,probe00,600,Cortex
1,1,9634350.03691795,740,462911,20240809,probe00,600,Cortex
1,2,9544145.834234554,740,462911,20240809,probe00,600,Cortex
0,1,-96126701.65140416,750,462911,20240809,probe00,600,Cortex
0,2,11844168.699986255,750,462911,20240809,probe00,600,Cortex
1,1,9275948.26837866,750,462911,20240809,probe00,600,Cortex
1,2,9246624.501305424,750,462911,20240809,probe00,600,Cortex
0,1,-99084035.99773382,760,462911,20240809,probe00,600,Cortex
0,2,10951612.964625375,760,462911,20240809,probe00,600,Cortex
1,1,8703356.504368179,760,462911,20240809,probe00,600,Cortex
1,2,8817887.110432895,760,462911,20240809,probe00,600,Cortex
0,1,-100595947.2587623,770,462911,20240809,probe00,600,Cortex
0,2,9965482.87986438,770,462911,20240809,probe00,600,Cortex
1,1,8030380.675758753,770,462911,20240809,probe00,600,Cortex
1,2,8351297.997973913,770,462911,20240809,probe00,600,Cortex
0,1,-101162063.82493323,780,462911,20240809,probe00,600,Cortex
0,2,8967474.659575786,780,462911,20240809,probe00,600,Cortex
1,1,7336426.733369687,780,462911,20240809,probe00,600,Cortex
1,2,7835731.307877122,780,462911,20240809,probe00,600,Cortex
0,1,-47904938.66590729,790,462911,20240809,probe00,600,Cortex
0,2,8003739.663919852,790,462911,20240809,probe00,600,Cortex
1,1,6650227.412316016,790,462911,20240809,probe00,600,Cortex
1,2,7273859.416653959,790,462911,20240809,probe00,600,Cortex
0,1,6416914.238569489,800,462911,20240809,probe00,600,Cortex
0,2,7113875.098764517,800,462911,20240809,probe00,600,Cortex
1,1,5996296.50205484,800,462911,20240809,probe00,600,Cortex
1,2,6689581.387622757,800,462911,20240809,probe00,600,Cortex
0,1,5872923.1358490065,810,462911,20240809,probe00,600,Cortex
0,2,6319720.476401269,810,462911,20240809,probe00,600,Cortex
1,1,5397063.562897804,810,462911,20240809,probe00,600,Cortex
1,2,6094454.043399319,810,462911,20240809,probe00,600,Cortex
0,1,5405762.051121348,820,462911,20240809,probe00,600,Cortex
0,2,5632465.382442539,820,462911,20240809,probe00,600,Cortex
1,1,4867205.73790662,820,462911,20240809,probe00,600,Cortex
1,2,5528139.125920198,820,462911,20240809,probe00,600,Cortex
0,1,4959996.60902879,830,462911,20240809,probe00,600,Cortex
0,2,5033789.281974498,830,462911,20240809,probe00,600,Cortex
1,1,4421971.977456648,830,462911,20240809,probe00,600,Cortex
1,2,5006932.45303961,830,462911,20240809,probe00,600,Cortex
0,1,4551638.528223761,840,462911,20240809,probe00,600,Cortex
0,2,4515429.407248142,840,462911,20240809,probe00,600,Cortex
1,1,4060663.70258408,840,462911,20240809,probe00,600,Cortex
1,2,4543244.0099584395,840,462911,20240809,probe00,600,Cortex
0,1,4196925.939675961,850,462911,20240809,probe00,600,Cortex
0,2,4073471.1845471347,850,462911,20240809,probe00,600,Cortex
1,1,3698919.7020615055,850,462911,20240809,probe00,600,Cortex
1,2,4140775.2320395075,850,462911,20240809,probe00,600,Cortex
0,1,3894813.256194109,860,462911,20240809,probe00,600,Cortex
0,2,3703109.7015836104,860,462911,20240809,probe00,600,Cortex
1,1,3392356.8041703515,860,462911,20240809,probe00,600,Cortex
1,2,3802322.371131633,860,462911,20240809,probe00,600,Cortex
0,1,3619383.573748156,870,462911,20240809,probe00,600,Cortex
0,2,3393615.2550176126,870,462911,20240809,probe00,600,Cortex
1,1,3146168.3571746424,870,462911,20240809,probe00,600,Cortex
1,2,3526949.4517103657,870,462911,20240809,probe00,600,Cortex
0,1,3346354.5204212572,880,462911,20240809,probe00,600,Cortex
0,2,3115902.643568054,880,462911,20240809,probe00,600,Cortex
1,1,2933137.595930767,880,462911,20240809,probe00,600,Cortex
1,2,3294151.2473454042,880,462911,20240809,probe00,600,Cortex
0,1,3098552.2970542326,890,462911,20240809,probe00,600,Cortex
0,2,2882368.3442248045,890,462911,20240809,probe00,600,Cortex
1,1,2740846.032074737,890,462911,20240809,probe00,600,Cortex
1,2,3102372.122310183,890,462911,20240809,probe00,600,Cortex
0,1,2913104.409027585,900,462911,20240809,probe00,600,Cortex
0,2,2690153.321992303,900,462911,20240809,probe00,600,Cortex
1,1,2571795.3593731797,900,462911,20240809,probe00,600,Cortex
1,2,2941681.5319173,900,462911,20240809,probe00,600,Cortex
0,1,2727429.119313767,910,462911,20240809,probe00,600,Cortex
0,2,2535552.3689667606,910,462911,20240809,probe00,600,Cortex
1,1,2426441.4317515288,910,462911,20240809,probe00,600,Cortex
1,2,2803490.6481359163,910,462911,20240809,probe00,600,Cortex
0,1,2585733.02929372,920,462911,20240809,probe00,600,Cortex
0,2,2421308.2227459857,920,462911,20240809,probe00,600,Cortex
1,1,2312115.260192526,920,462911,20240809,probe00,600,Cortex
1,2,2682884.7833097205,920,462911,20240809,probe00,600,Cortex
0,1,2554250.943990978,930,462911,20240809,probe00,600,Cortex
0,2,2408231.1127574644,930,462911,20240809,probe00,600,Cortex
1,1,2307469.5527608534,930,462911,20240809,probe00,600,Cortex
1,2,2649488.9690871728,930,462911,20240809,probe00,600,Cortex
0,1,3675394.784180438,940,462911,20240809,probe00,600,Cortex
0,2,3621138.174943221,940,462911,20240809,probe00,600,Cortex
1,1,3877628.2631023545,940,462911,20240809,probe00,600,Cortex
1,2,3691824.792847626,940,462911,20240809,probe00,600,Cortex
0,1,18213513.36649001,950,462911,20240809,probe00,600,Cortex
0,2,19877276.00247867,950,462911,20240809,probe00,600,Cortex
1,1,23896167.63281699,950,462911,20240809,probe00,600,Cortex
1,2,17519828.43683248,950,462911,20240809,probe00,600,Cortex
0,1,142438327.81501198,960,462911,20240809,probe00,600,Cortex
0,2,168453128.01924482,960,462911,20240809,probe00,600,Cortex
1,1,194132734.38083038,960,462911,20240809,probe00,600,Cortex
1,2,138428004.08230442,960,462911,20240809,probe00,600,Cortex
0,1,880100180.7302071,970,462911,20240809,probe00,600,Cortex
0,2,1107178500.6829834,970,462911,20240809,probe00,600,Cortex
1,1,1196825282.2244244,970,462911,20240809,probe00,600,Cortex
1,2,879730629.3338751,970,462911,20240809,probe00,600,Cortex
0,1,3975994969.9096036,980,462911,20240809,probe00,600,Cortex
0,2,5372885376.711987,980,462911,20240809,probe00,600,Cortex
1,1,5400147955.45103,980,462911,20240809,probe00,600,Cortex
1,2,4101286636.8236265,980,462911,20240809,probe00,600,Cortex
0,1,13452046948.169258,990,462911,20240809,probe00,600,Cortex
0,2,18312295100.77718,990,462911,20240809,probe00,600,Cortex
1,1,17582293237.291817,990,462911,20240809,probe00,600,Cortex
1,2,14246247697.26351,990,462911,20240809,probe00,600,Cortex
0,1,35164858120.72066,1000,462911,20240809,probe00,600,Cortex
0,2,47525457287.69445,1000,462911,20240809,probe00,600,Cortex
1,1,42603532245.75073,1000,462911,20240809,probe00,600,Cortex
1,2,37949262186.51212,1000,462911,20240809,probe00,600,Cortex
0,1,72510760683.44972,1010,462911,20240809,probe00,600,Cortex
0,2,96387456708.93256,1010,462911,20240809,probe00,600,Cortex
1,1,86335975852.4421,1010,462911,20240809,probe00,600,Cortex
1,2,80097922138.60327,1010,462911,20240809,probe00,600,Cortex
0,1,120982273715.78082,1020,462911,20240809,probe00,600,Cortex
0,2,154561847180.36243,1020,462911,20240809,probe00,600,Cortex
1,1,146916733545.96716,1020,462911,20240809,probe00,600,Cortex
1,2,145028073848.2396,1020,462911,20240809,probe00,600,Cortex
0,1,167400065332.7196,1030,462911,20240809,probe00,600,Cortex
0,2,202049641877.41052,1030,462911,20240809,probe00,600,Cortex
1,1,106604638787.71565,1030,462911,20240809,probe00,600,Cortex
1,2,201238689786.9421,1030,462911,20240809,probe00,600,Cortex
0,1,198049677894.943,1040,462911,20240809,probe00,600,Cortex
0,2,222311408926.8268,1040,462911,20240809,probe00,600,Cortex
1,1,146851512556.81155,1040,462911,20240809,probe00,600,Cortex
1,2,-1853309121041.424,1040,462911,20240809,probe00,600,Cortex
0,1,207702371977.79788,1050,462911,20240809,probe00,600,Cortex
0,2,221676670758.8203,1050,462911,20240809,probe00,600,Cortex
1,1,157091538904.77005,1050,462911,20240809,probe00,600,Cortex
1,2,-1711617724165.181,1050,462911,20240809,probe00,600,Cortex
0,1,152560573795.21106,1060,462911,20240809,probe00,600,Cortex
0,2,200553905164.41962,1060,462911,20240809,probe00,600,Cortex
1,1,139784443805.65515,1060,462911,20240809,probe00,600,Cortex
1,2,-1595286801450.429,1060,462911,20240809,probe00,600,Cortex
0,1,124110089178.23265,1070,462911,20240809,probe00,600,Cortex
0,2,168012776872.15408,1070,462911,20240809,probe00,600,Cortex
