time,accuracy,region
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2749999999999995,0.536,VIS
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.36,PERI
-1.2249999999999994,0.36,PERI
-1.2249999999999994,0.432,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.32,PERI
-1.2249999999999994,0.488,PERI
-1.2249999999999994,0.32,PERI
-1.2249999999999994,0.4,PERI
-1.2249999999999994,0.432,PERI
-1.2249999999999994,0.48,PERI
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.44,PERI
-1.2249999999999994,0.416,PERI
-1.2249999999999994,0.416,PERI
-1.2249999999999994,0.392,PERI
-1.2249999999999994,0.448,PERI
-1.2249999999999994,0.36,PERI
-1.2249999999999994,0.48,PERI
-1.2249999999999994,0.408,PERI
-1.2249999999999994,0.408,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.4,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.408,PERI
-1.2249999999999994,0.496,PERI
-1.2249999999999994,0.36,PERI
-1.2249999999999994,0.408,PERI
-1.2249999999999994,0.408,PERI
-1.2249999999999994,0.336,PERI
-1.2249999999999994,0.328,PERI
-1.2249999999999994,0.304,PERI
-1.2249999999999994,0.344,PERI
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.416,PERI
-1.2249999999999994,0.344,PERI
-1.2249999999999994,0.4,PERI
-1.2249999999999994,0.36,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.416,PERI
-1.2249999999999994,0.448,PERI
-1.2249999999999994,0.288,PERI
-1.2249999999999994,0.344,PERI
-1.2249999999999994,0.248,PERI
-1.2249999999999994,0.48,PERI
-1.2249999999999994,0.448,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.504,PERI
-1.2249999999999994,0.4,PERI
-1.2249999999999994,0.4,PERI
-1.2249999999999994,0.352,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.512,PERI
-1.2249999999999994,0.432,PERI
-1.2249999999999994,0.312,PERI
-1.2249999999999994,0.312,PERI
-1.2249999999999994,0.28,PERI
-1.2249999999999994,0.328,PERI
-1.2249999999999994,0.32,PERI
-1.2249999999999994,0.48,PERI
-1.2249999999999994,0.44,PERI
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.28,PERI
-1.2249999999999994,0.408,PERI
-1.2249999999999994,0.52,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.44,PERI
-1.2249999999999994,0.392,PERI
-1.2249999999999994,0.368,PERI
-1.2249999999999994,0.392,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.384,PERI
-1.2249999999999994,0.352,PERI
-1.2249999999999994,0.496,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.288,PERI
-1.2249999999999994,0.248,PERI
-1.2249999999999994,0.328,PERI
-1.2249999999999994,0.384,PERI
-1.2249999999999994,0.456,PERI
-1.2249999999999994,0.456,PERI
-1.2249999999999994,0.44,PERI
-1.2249999999999994,0.336,PERI
-1.2249999999999994,0.528,PERI
-1.2249999999999994,0.416,PERI
-1.2249999999999994,0.48,PERI
-1.2249999999999994,0.48,PERI
-1.2249999999999994,0.384,PERI
-1.2249999999999994,0.32,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.456,PERI
-1.2249999999999994,0.44,PERI
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.376,PERI
-1.2249999999999994,0.424,PERI
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.504,TEa
-1.2249999999999994,0.44,TEa
-1.2249999999999994,0.544,TEa
-1.2249999999999994,0.496,TEa
-1.2249999999999994,0.544,TEa
-1.2249999999999994,0.528,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.528,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.408,TEa
-1.2249999999999994,0.368,TEa
-1.2249999999999994,0.424,TEa
-1.2249999999999994,0.44,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.496,TEa
-1.2249999999999994,0.496,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.6,TEa
-1.2249999999999994,0.568,TEa
-1.2249999999999994,0.504,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.432,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.4,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.432,TEa
-1.2249999999999994,0.432,TEa
-1.2249999999999994,0.432,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.552,TEa
-1.2249999999999994,0.488,TEa
-1.2249999999999994,0.424,TEa
-1.2249999999999994,0.448,TEa
-1.2249999999999994,0.496,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.504,TEa
-1.2249999999999994,0.528,TEa
-1.2249999999999994,0.528,TEa
-1.2249999999999994,0.416,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.488,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.544,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.44,TEa
-1.2249999999999994,0.448,TEa
-1.2249999999999994,0.496,TEa
-1.2249999999999994,0.568,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.528,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.44,TEa
-1.2249999999999994,0.488,TEa
-1.2249999999999994,0.44,TEa
-1.2249999999999994,0.496,TEa
-1.2249999999999994,0.544,TEa
-1.2249999999999994,0.544,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.568,TEa
-1.2249999999999994,0.56,TEa
-1.2249999999999994,0.552,TEa
-1.2249999999999994,0.448,TEa
-1.2249999999999994,0.392,TEa
-1.2249999999999994,0.576,TEa
-1.2249999999999994,0.56,TEa
-1.2249999999999994,0.392,TEa
-1.2249999999999994,0.52,TEa
-1.2249999999999994,0.488,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.432,TEa
-1.2249999999999994,0.416,TEa
-1.2249999999999994,0.576,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.504,TEa
-1.2249999999999994,0.416,TEa
-1.2249999999999994,0.512,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.504,TEa
-1.2249999999999994,0.464,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.472,TEa
-1.2249999999999994,0.48,TEa
-1.2249999999999994,0.592,TEa
-1.2249999999999994,0.536,TEa
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.2249999999999994,0.52,VIS
-1.1749999999999994,0.496,PERI
-1.1749999999999994,0.376,PERI
-1.1749999999999994,0.352,PERI
-1.1749999999999994,0.44,PERI
-1.1749999999999994,0.36,PERI
-1.1749999999999994,0.4,PERI
-1.1749999999999994,0.504,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.416,PERI
-1.1749999999999994,0.376,PERI
-1.1749999999999994,0.352,PERI
-1.1749999999999994,0.352,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.424,PERI
-1.1749999999999994,0.48,PERI
-1.1749999999999994,0.232,PERI
-1.1749999999999994,0.424,PERI
-1.1749999999999994,0.384,PERI
-1.1749999999999994,0.296,PERI
-1.1749999999999994,0.456,PERI
-1.1749999999999994,0.44,PERI
-1.1749999999999994,0.32,PERI
-1.1749999999999994,0.296,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.416,PERI
-1.1749999999999994,0.512,PERI
-1.1749999999999994,0.472,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.312,PERI
-1.1749999999999994,0.464,PERI
-1.1749999999999994,0.432,PERI
-1.1749999999999994,0.392,PERI
-1.1749999999999994,0.448,PERI
-1.1749999999999994,0.504,PERI
-1.1749999999999994,0.368,PERI
-1.1749999999999994,0.48,PERI
-1.1749999999999994,0.48,PERI
-1.1749999999999994,0.496,PERI
-1.1749999999999994,0.512,PERI
-1.1749999999999994,0.448,PERI
-1.1749999999999994,0.328,PERI
-1.1749999999999994,0.456,PERI
-1.1749999999999994,0.384,PERI
-1.1749999999999994,0.4,PERI
-1.1749999999999994,0.392,PERI
-1.1749999999999994,0.432,PERI
-1.1749999999999994,0.304,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.472,PERI
-1.1749999999999994,0.48,PERI
-1.1749999999999994,0.4,PERI
-1.1749999999999994,0.456,PERI
-1.1749999999999994,0.272,PERI
-1.1749999999999994,0.352,PERI
-1.1749999999999994,0.376,PERI
-1.1749999999999994,0.4,PERI
-1.1749999999999994,0.512,PERI
-1.1749999999999994,0.456,PERI
-1.1749999999999994,0.328,PERI
-1.1749999999999994,0.416,PERI
-1.1749999999999994,0.416,PERI
-1.1749999999999994,0.384,PERI
-1.1749999999999994,0.28,PERI
-1.1749999999999994,0.392,PERI
-1.1749999999999994,0.272,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.344,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.344,PERI
-1.1749999999999994,0.296,PERI
-1.1749999999999994,0.328,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.544,PERI
-1.1749999999999994,0.48,PERI
-1.1749999999999994,0.336,PERI
-1.1749999999999994,0.296,PERI
-1.1749999999999994,0.424,PERI
-1.1749999999999994,0.344,PERI
-1.1749999999999994,0.368,PERI
-1.1749999999999994,0.44,PERI
-1.1749999999999994,0.56,PERI
-1.1749999999999994,0.432,PERI
-1.1749999999999994,0.304,PERI
-1.1749999999999994,0.504,PERI
-1.1749999999999994,0.368,PERI
-1.1749999999999994,0.408,PERI
-1.1749999999999994,0.48,PERI
-1.1749999999999994,0.32,PERI
-1.1749999999999994,0.44,PERI
-1.1749999999999994,0.472,PERI
-1.1749999999999994,0.376,PERI
-1.1749999999999994,0.424,PERI
-1.1749999999999994,0.472,PERI
-1.1749999999999994,0.4,PERI
-1.1749999999999994,0.4,PERI
-1.1749999999999994,0.44,PERI
-1.1749999999999994,0.408,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.536,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.48,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.512,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.552,TEa
-1.1749999999999994,0.408,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.456,TEa
-1.1749999999999994,0.536,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.568,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.464,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.512,TEa
-1.1749999999999994,0.408,TEa
-1.1749999999999994,0.512,TEa
-1.1749999999999994,0.528,TEa
-1.1749999999999994,0.544,TEa
-1.1749999999999994,0.504,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.528,TEa
-1.1749999999999994,0.584,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.552,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.464,TEa
-1.1749999999999994,0.536,TEa
-1.1749999999999994,0.624,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.44,TEa
-1.1749999999999994,0.544,TEa
-1.1749999999999994,0.552,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.456,TEa
-1.1749999999999994,0.512,TEa
-1.1749999999999994,0.392,TEa
-1.1749999999999994,0.464,TEa
-1.1749999999999994,0.456,TEa
-1.1749999999999994,0.504,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.408,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.416,TEa
-1.1749999999999994,0.584,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.504,TEa
-1.1749999999999994,0.416,TEa
-1.1749999999999994,0.544,TEa
-1.1749999999999994,0.584,TEa
-1.1749999999999994,0.456,TEa
-1.1749999999999994,0.464,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.416,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.6,TEa
-1.1749999999999994,0.48,TEa
-1.1749999999999994,0.528,TEa
-1.1749999999999994,0.576,TEa
-1.1749999999999994,0.512,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.56,TEa
-1.1749999999999994,0.544,TEa
-1.1749999999999994,0.536,TEa
-1.1749999999999994,0.592,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.448,TEa
-1.1749999999999994,0.496,TEa
-1.1749999999999994,0.552,TEa
-1.1749999999999994,0.504,TEa
-1.1749999999999994,0.488,TEa
-1.1749999999999994,0.448,TEa
-1.1749999999999994,0.464,TEa
-1.1749999999999994,0.424,TEa
-1.1749999999999994,0.448,TEa
-1.1749999999999994,0.544,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.56,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.432,TEa
-1.1749999999999994,0.52,TEa
-1.1749999999999994,0.416,TEa
-1.1749999999999994,0.56,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.536,TEa
-1.1749999999999994,0.504,TEa
-1.1749999999999994,0.472,TEa
-1.1749999999999994,0.528,TEa
-1.1749999999999994,0.368,TEa
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1749999999999994,0.496,VIS
-1.1249999999999993,0.552,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.256,PERI
-1.1249999999999993,0.464,PERI
-1.1249999999999993,0.496,PERI
-1.1249999999999993,0.392,PERI
-1.1249999999999993,0.368,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.32,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.296,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.456,PERI
-1.1249999999999993,0.336,PERI
-1.1249999999999993,0.368,PERI
-1.1249999999999993,0.384,PERI
-1.1249999999999993,0.368,PERI
-1.1249999999999993,0.296,PERI
-1.1249999999999993,0.4,PERI
-1.1249999999999993,0.392,PERI
-1.1249999999999993,0.4,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.504,PERI
-1.1249999999999993,0.336,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.464,PERI
-1.1249999999999993,0.4,PERI
-1.1249999999999993,0.4,PERI
-1.1249999999999993,0.32,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.496,PERI
-1.1249999999999993,0.432,PERI
-1.1249999999999993,0.488,PERI
-1.1249999999999993,0.448,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.4,PERI
-1.1249999999999993,0.512,PERI
-1.1249999999999993,0.496,PERI
-1.1249999999999993,0.416,PERI
-1.1249999999999993,0.544,PERI
-1.1249999999999993,0.448,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.328,PERI
-1.1249999999999993,0.328,PERI
-1.1249999999999993,0.496,PERI
-1.1249999999999993,0.272,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.304,PERI
-1.1249999999999993,0.472,PERI
-1.1249999999999993,0.4,PERI
-1.1249999999999993,0.272,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.352,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.416,PERI
-1.1249999999999993,0.536,PERI
-1.1249999999999993,0.352,PERI
-1.1249999999999993,0.32,PERI
-1.1249999999999993,0.392,PERI
-1.1249999999999993,0.448,PERI
-1.1249999999999993,0.472,PERI
-1.1249999999999993,0.392,PERI
-1.1249999999999993,0.336,PERI
-1.1249999999999993,0.32,PERI
-1.1249999999999993,0.512,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.28,PERI
-1.1249999999999993,0.336,PERI
-1.1249999999999993,0.28,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.448,PERI
-1.1249999999999993,0.48,PERI
-1.1249999999999993,0.28,PERI
-1.1249999999999993,0.288,PERI
-1.1249999999999993,0.368,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.368,PERI
-1.1249999999999993,0.464,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.384,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.424,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.504,PERI
-1.1249999999999993,0.52,PERI
-1.1249999999999993,0.336,PERI
-1.1249999999999993,0.376,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.336,PERI
-1.1249999999999993,0.408,PERI
-1.1249999999999993,0.36,PERI
-1.1249999999999993,0.32,PERI
-1.1249999999999993,0.536,TEa
-1.1249999999999993,0.52,TEa
-1.1249999999999993,0.528,TEa
-1.1249999999999993,0.52,TEa
-1.1249999999999993,0.52,TEa
-1.1249999999999993,0.368,TEa
-1.1249999999999993,0.472,TEa
-1.1249999999999993,0.376,TEa
-1.1249999999999993,0.392,TEa
-1.1249999999999993,0.376,TEa
-1.1249999999999993,0.384,TEa
-1.1249999999999993,0.456,TEa
-1.1249999999999993,0.432,TEa
-1.1249999999999993,0.392,TEa
-1.1249999999999993,0.48,TEa
-1.1249999999999993,0.4,TEa
-1.1249999999999993,0.568,TEa
-1.1249999999999993,0.36,TEa
-1.1249999999999993,0.544,TEa
